# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
8493742: (4ac518cef964a52021a620e3, 4.844706), (4c9c6a059c48236a1cb14dee, 4.830157), (4af47862f964a520d6f221e3, 4.82243), (4acbc300f964a52058c520e3, 4.8031693), (4ac518eff964a52064ad20e3, 4.7467113), (4ac518d1f964a520c3a620e3, 4.717645), (4ac518d2f964a52026a720e3, 4.7054386), (506999663d7cfe42e733a9b3, 4.69789), (4bcc08273740b7139c756365, 4.686055), (4ac518f6f964a52052af20e3, 4.6735854)
86056772: (4ac518cef964a52021a620e3, 3.9994252), (4c9c6a059c48236a1cb14dee, 3.9850318), (4ac518d1f964a520c3a620e3, 3.970453), (4ac518d2f964a5203da720e3, 3.9613304), (4af47862f964a520d6f221e3, 3.9496505), (4ac518f6f964a52052af20e3, 3.9467163), (4ba6419bf964a520b23f39e3, 3.9451833), (4b114284f964a520657923e3, 3.9300234), (4ac518eff964a52064ad20e3, 3.927736), (4ac518d3f964a52076a720e3, 3.925058)
41166144: (4ac518cef964a52021a620e3, 4.0834117), (4ac518eff964a52064ad20e3, 4.0571456), (4c9c6a059c48236a1cb14dee, 3.9917324), (4c52b7a4b6dabe9a24d2bb13, 3.9825969), (4ac518f4f964a520fbae20e3, 3.9657786), (4ac518d2f964a52026a720e3, 3.960534), (4ac518cef964a520f8a520e3, 3.9599068), (4acbc300f964a52058c520e3, 3.9592714), (4c6ce8d923c1a1cd4bdf1acf, 3.9579787), (4ac518d3f964a52076a720e3, 3.9547129)
20079697: (4c9c6a059c48236a1cb14dee, 5.2319694), (4ba6419bf964a520b23f39e3, 5.231382), (4b1c0375f964a520b30024e3, 5.2102857), (4ac518d3f964a52076a720e3, 5.2061996), (4d5ed23c149637047e12cf94, 5.2032547), (4ac518d1f964a520c3a620e3, 5.191776), (4ac518d2f964a5203da720e3, 5.190901), (4af47862f964a520d6f221e3, 5.1819296), (4ac518cef964a52021a620e3, 5.179566), (4b114284f964a520657923e3, 5.1710773)
106478474: (4ac518f6f964a52052af20e3, 4.372065), (4c9c6a059c48236a1cb14dee, 4.3184624), (4ac518d1f964a520c3a620e3, 4.306443), (4af9a82df964a520fd1222e3, 4.278779), (4b1c0375f964a520b30024e3, 4.2702127), (4ac518f7f964a520c6af20e3, 4.2642403), (4ac518f4f964a520fbae20e3, 4.258138), (4af47862f964a520d6f221e3, 4.243167), (4ac518cef964a52021a620e3, 4.234039), (4bcc08273740b7139c756365, 4.229493)
20983960: (4ac518d2f964a52026a720e3, 4.2494116), (4c9c6a059c48236a1cb14dee, 4.217188), (4c6ce8d923c1a1cd4bdf1acf, 4.2111845), (4ac518cef964a52021a620e3, 4.2005315), (4af47862f964a520d6f221e3, 4.1992164), (4ac518f6f964a52052af20e3, 4.17596), (4bcc08273740b7139c756365, 4.1676927), (4acbc300f964a52058c520e3, 4.166593), (4ac518d3f964a52076a720e3, 4.1568856), (4ac518cef964a520f8a520e3, 4.142391)
130983936: (4af47862f964a520d6f221e3, 4.650828), (4ac518d1f964a520c3a620e3, 4.571835), (4ac518d2f964a52026a720e3, 4.570908), (4b114284f964a520657923e3, 4.5522237), (4ac518d2f964a5203da720e3, 4.5508723), (4ac518f6f964a52052af20e3, 4.5364757), (4c9c6a059c48236a1cb14dee, 4.535929), (4ba6419bf964a520b23f39e3, 4.5291967), (4b1290d5f964a520da8a23e3, 4.5196257), (4bcc08273740b7139c756365, 4.5148835)
40661305: (4b1c0375f964a520b30024e3, 3.8621328), (4ac518d3f964a52076a720e3, 3.8491516), (4c9c6a059c48236a1cb14dee, 3.8423786), (4ac518f6f964a52052af20e3, 3.821111), (4ae811e5f964a5200cae21e3, 3.8113377), (4ac518d2f964a52026a720e3, 3.8082051), (4d5ed23c149637047e12cf94, 3.7999167), (4ac518d1f964a520c3a620e3, 3.7965713), (4af47862f964a520d6f221e3, 3.78232), (4ba6419bf964a520b23f39e3, 3.742783)
121897704: (4ac518cef964a52021a620e3, 5.254234), (4ac518d1f964a520c3a620e3, 5.205397), (4c9c6a059c48236a1cb14dee, 5.1973705), (4ba6419bf964a520b23f39e3, 5.1743197), (4d5ed23c149637047e12cf94, 5.159342), (4af47862f964a520d6f221e3, 5.155974), (4ac518d2f964a5203da720e3, 5.152254), (4ac518f6f964a52052af20e3, 5.130169), (4b114284f964a520657923e3, 5.113396), (4b0bf426f964a5200e3523e3, 5.0829415)
40210910: (4ac518b8f964a52081a120e3, 4.341143), (4ac518cef964a52021a620e3, 4.224225), (4ba6419bf964a520b23f39e3, 4.2210803), (4ac518f4f964a520fbae20e3, 4.2115903), (4c9c6a059c48236a1cb14dee, 4.203702), (4d5ed23c149637047e12cf94, 4.1848245), (4ac518d1f964a520c3a620e3, 4.1822786), (4ac518cef964a520f8a520e3, 4.1682596), (4ac518d0f964a52097a620e3, 4.1575327), (4c6ce8d923c1a1cd4bdf1acf, 4.142859)
27220797: (4ba6419bf964a520b23f39e3, 4.5183773), (4ac518cef964a52021a620e3, 4.4907937), (4ac518d1f964a520c3a620e3, 4.489177), (4b114284f964a520657923e3, 4.4802203), (4c9c6a059c48236a1cb14dee, 4.4603705), (4af47862f964a520d6f221e3, 4.4598317), (4d5ed23c149637047e12cf94, 4.4329395), (4b0bf426f964a5200e3523e3, 4.4229684), (4ac518d2f964a5203da720e3, 4.4136343), (4bcc08273740b7139c756365, 4.4001794)
1595831856: (4ac518cef964a52021a620e3, 4.078685), (4c9c6a059c48236a1cb14dee, 4.001005), (4ba6419bf964a520b23f39e3, 3.982282), (4b114284f964a520657923e3, 3.9750283), (4d5ed23c149637047e12cf94, 3.973857), (4ac518d1f964a520c3a620e3*, 3.9728622), (4ac518eff964a52064ad20e3, 3.9548483), (4ac518cef964a520f8a520e3, 3.9506938), (4ac518d2f964a5203da720e3, 3.9493313), (4ac518d3f964a52076a720e3, 3.947846)
23925743: (4ac518cef964a52021a620e3, 5.3436294), (4af47862f964a520d6f221e3, 5.303126), (4c9c6a059c48236a1cb14dee, 5.2846794), (4ac518d2f964a5203da720e3, 5.2679954), (4acbc300f964a52058c520e3, 5.2414575), (4ac518f6f964a52052af20e3, 5.2394423), (4bcc08273740b7139c756365, 5.220214), (4ac518d2f964a52026a720e3, 5.2133193), (4ac518d1f964a520c3a620e3, 5.212127), (4ba6419bf964a520b23f39e3, 5.1966014)
56077709: (4ac518cef964a52021a620e3, 4.232793), (4ac518eff964a52064ad20e3, 4.218702), (4af47862f964a520d6f221e3, 4.205668), (4ac518d2f964a5203da720e3, 4.203381), (4c52b7a4b6dabe9a24d2bb13, 4.187653), (4c9c6a059c48236a1cb14dee, 4.1774454), (4acdeba7f964a5208bcd20e3, 4.176551), (4ac518d2f964a52026a720e3, 4.1756897), (4b1c0375f964a520b30024e3, 4.1712937), (4acbc300f964a52058c520e3, 4.160597)
283827900: (4c9c6a059c48236a1cb14dee, 4.006809), (4acbc300f964a52058c520e3, 3.9960766), (4ac518cef964a52021a620e3, 3.9589055), (4af47862f964a520d6f221e3, 3.9523723), (4fe85037e4b0af2e68221581, 3.9473066), (4ac518d2f964a52026a720e3, 3.927577), (506999663d7cfe42e733a9b3, 3.9201982), (4bcc08273740b7139c756365, 3.8992703), (4ac518d1f964a520c3a620e3, 3.8981173), (4ac518e8f964a52075ab20e3, 3.88566)
294173810: (4ac518cef964a52021a620e3, 4.4209647), (4ac518f6f964a52052af20e3, 4.4205227), (4ac518d1f964a520c3a620e3, 4.4082794), (4af47862f964a520d6f221e3, 4.406056), (4c9c6a059c48236a1cb14dee, 4.4015446), (4ac518cef964a520f8a520e3, 4.31729), (4ac518eff964a52064ad20e3, 4.314865), (4ac518f4f964a520fbae20e3, 4.306603), (4ac518d2f964a5203da720e3, 4.306358), (4bcc08273740b7139c756365, 4.3001785)
329912994: (4af47862f964a520d6f221e3, 4.8236985), (4ac518cef964a52021a620e3, 4.7100415), (4b1c0375f964a520b30024e3, 4.7035713), (4ac518d2f964a52026a720e3, 4.6731944), (4ac518d2f964a5203da720e3, 4.6658473), (4ac518f6f964a52052af20e3, 4.663232), (4c9c6a059c48236a1cb14dee, 4.652738), (4b7a7122f964a520f62c2fe3, 4.6189094), (4ae811e5f964a5200cae21e3, 4.6166453), (4ac518d1f964a520c3a620e3, 4.6033177)
3516871: (4b1c0375f964a520b30024e3, 3.5588193), (4af47862f964a520d6f221e3, 3.5280545), (4c9c6a059c48236a1cb14dee, 3.488582), (4ac518d1f964a520c3a620e3, 3.4763045), (4ac518f6f964a52052af20e3, 3.464709), (505b0a96e4b0597d277e6444, 3.458742), (4ac518cef964a52021a620e3, 3.451036), (4ba6419bf964a520b23f39e3, 3.445003), (4d5ed23c149637047e12cf94, 3.4384646), (4ac518d2f964a52026a720e3, 3.4271836)
23316332: (4ac518cef964a52021a620e3, 4.8841286), (4af47862f964a520d6f221e3, 4.8503604), (4ac518d2f964a52026a720e3, 4.8362293), (4b114284f964a520657923e3, 4.8244534), (4ba6419bf964a520b23f39e3, 4.812578), (4ac518d2f964a5203da720e3, 4.805556), (4c6ce8d923c1a1cd4bdf1acf, 4.7956953), (4c9c6a059c48236a1cb14dee, 4.794732), (4ac518f6f964a52052af20e3, 4.756988), (4b1c0375f964a520b30024e3, 4.739922)
627581757: (4af47862f964a520d6f221e3, 5.6788273), (4b1c0375f964a520b30024e3, 5.655112), (4c9c6a059c48236a1cb14dee, 5.6269197), (4ac518d1f964a520c3a620e3, 5.618257), (4ac518d2f964a52026a720e3, 5.6010203), (4ac518f6f964a52052af20e3, 5.582528), (4ac518d2f964a5203da720e3, 5.5623727), (4ba6419bf964a520b23f39e3, 5.561799), (4bcc08273740b7139c756365, 5.547992), (4acbc300f964a52058c520e3, 5.538216)
207265650: (51c7f7dd498e5c7b074e119c, 3.5420313), (4b1c0375f964a520b30024e3, 3.5354934), (4ac518f6f964a52052af20e3, 3.521464), (4c9c6a059c48236a1cb14dee, 3.483953), (4ae811e5f964a5200cae21e3, 3.4746244), (4af47862f964a520d6f221e3, 3.46838), (4af9a82df964a520fd1222e3, 3.4638078), (4b1028a6f964a5203e6a23e3, 3.4630892), (4ac518d1f964a520c3a620e3, 3.449097), (4c84dd83dc018cfa0cbae36c, 3.4404683)
261651346: (4c9c6a059c48236a1cb14dee, 4.2164655), (4bcc08273740b7139c756365, 4.2152305), (4ac518d1f964a520c3a620e3, 4.205314), (4ac518f6f964a52052af20e3, 4.194009), (4acbc300f964a52058c520e3, 4.176451), (4c6ce8d923c1a1cd4bdf1acf, 4.1723027), (4af47862f964a520d6f221e3, 4.1644187), (4ba6419bf964a520b23f39e3, 4.1547484), (4ac518cef964a52021a620e3, 4.1493425), (4ac518f4f964a520fbae20e3, 4.148978)
33111454: (4b632853f964a52026672ae3, 4.4078283), (4ac518d2f964a52026a720e3, 4.3882957), (4c9c6a059c48236a1cb14dee, 4.3836303), (4ad42aa6f964a5205de720e3, 4.3802257), (4ac518d1f964a520c3a620e3, 4.3766465), (4b1c0375f964a520b30024e3, 4.360687), (4af47862f964a520d6f221e3, 4.3477736), (4c6ce8d923c1a1cd4bdf1acf, 4.347419), (4ac518cef964a520f8a520e3, 4.3315682), (4ba6419bf964a520b23f39e3, 4.330748)
108367330: (4ac518cef964a52021a620e3, 4.6525145), (4acbc300f964a52058c520e3, 4.5659204), (4c9c6a059c48236a1cb14dee, 4.5618834), (506999663d7cfe42e733a9b3, 4.561691), (4ac518f4f964a520fbae20e3, 4.55924), (4c6ce8d923c1a1cd4bdf1acf, 4.5402455), (4af47862f964a520d6f221e3, 4.538647), (4ac518d2f964a52026a720e3, 4.496137), (4b1c0375f964a520b30024e3, 4.4922643), (4ac518eff964a52064ad20e3, 4.481263)
20212207: (4c6ce8d923c1a1cd4bdf1acf, 4.111389), (4ac518d3f964a52076a720e3, 4.104929), (4c9c6a059c48236a1cb14dee, 4.084561), (4acbc300f964a52058c520e3, 4.0745554), (4bcc08273740b7139c756365, 4.0569935), (4ac518cef964a520f8a520e3, 4.055018), (4ac518f4f964a520fbae20e3, 4.0516434), (4ba6419bf964a520b23f39e3, 4.032823), (4ac518cef964a52021a620e3, 4.03234), (4ac518d2f964a52026a720e3, 4.0153966)
1054452817: (4ac518f6f964a52052af20e3, 4.5541263), (4ac518cef964a52021a620e3, 4.545881), (4c9c6a059c48236a1cb14dee, 4.525741), (4ac518cef964a520f8a520e3, 4.516149), (4ac518f4f964a520fbae20e3, 4.5020947), (4bcc08273740b7139c756365, 4.501215), (4ac518f7f964a520c6af20e3, 4.4974976), (4ac518d2f964a52026a720e3, 4.4729033), (4ac518d1f964a520c3a620e3, 4.472826), (4af47862f964a520d6f221e3, 4.464113)
232270627: (4af47862f964a520d6f221e3, 3.2489614), (4c9c6a059c48236a1cb14dee, 3.2356923), (4ac518f6f964a52052af20e3, 3.226378), (4ac518d1f964a520c3a620e3, 3.2132769), (4ac518d2f964a52026a720e3, 3.2062902), (4b1c0375f964a520b30024e3, 3.1997724), (4bcc08273740b7139c756365, 3.1808345), (505b0a96e4b0597d277e6444, 3.1766121), (4e175b25183880768f35a7e5, 3.1694145), (4acbc300f964a52058c520e3, 3.1630487)
368824968: (4ad42aa6f964a5205de720e3, 3.5472195), (4ac518cef964a520f8a520e3, 3.542485), (4c6ce8d923c1a1cd4bdf1acf, 3.521719), (4ba6419bf964a520b23f39e3, 3.5150175), (4ac518d0f964a52097a620e3, 3.513199), (4ac518f6f964a52052af20e3, 3.5057828), (4ac518f4f964a520fbae20e3, 3.5028734), (4ac518cef964a52021a620e3, 3.4923553), (4b2f38c5f964a52048ea24e3, 3.483739), (4ac518d3f964a52076a720e3, 3.4775772)
247382384: (4af47862f964a520d6f221e3, 3.9380543), (4ac518d2f964a52026a720e3, 3.8914003), (4ac518d2f964a5203da720e3, 3.8777258), (4ac518cef964a52021a620e3, 3.869096), (4fe85037e4b0af2e68221581, 3.848173), (4c9c6a059c48236a1cb14dee, 3.847592), (4ac518f6f964a52052af20e3, 3.8425753), (4bcc08273740b7139c756365, 3.8265018), (4b114284f964a520657923e3, 3.8243322), (4ac518d1f964a520c3a620e3, 3.80386)
64603947: (4ac518f6f964a52052af20e3, 3.4991622), (4ac518cef964a52021a620e3, 3.4648302), (4ae811e5f964a5200cae21e3, 3.4525762), (4ac518d2f964a5203da720e3, 3.4421666), (4c9c6a059c48236a1cb14dee, 3.4408567), (4b1c0375f964a520b30024e3, 3.4354613), (4ac518f7f964a520c6af20e3, 3.4216797), (4af47862f964a520d6f221e3, 3.4199297), (4ac518d1f964a520c3a620e3, 3.4099874), (4ac518f4f964a520fbae20e3, 3.40539)
2229443914: (4ac518cef964a52021a620e3, 4.0347085), (4c9c6a059c48236a1cb14dee, 3.9508455), (506999663d7cfe42e733a9b3, 3.9305215), (4af47862f964a520d6f221e3, 3.9179263), (4ac518f4f964a520fbae20e3, 3.902128), (4acbc300f964a52058c520e3, 3.8684762), (4ac518eff964a52064ad20e3, 3.8647652), (4ac518cef964a520f8a520e3, 3.8470402), (4ac518d2f964a52026a720e3, 3.846558), (52ed563c11d223d2d8e2ebd3, 3.8432393)
23589691: (4b1c0375f964a520b30024e3, 3.4106455), (52964dfc11d299f4231fd2d4, 3.370659), (4bed05629868a5937cdb5c46, 3.3422663), (4d5ed23c149637047e12cf94, 3.3414772), (4c9c6a059c48236a1cb14dee, 3.3159003), (4af47862f964a520d6f221e3, 3.3130186), (4acf10dbf964a5205cd220e3, 3.311868), (4ac518d1f964a520c3a620e3, 3.3103259), (4ae811e5f964a5200cae21e3, 3.2942758), (4ac518d0f964a52099a620e3, 3.2906833)
110051624: (4af47862f964a520d6f221e3, 4.459867), (4c9c6a059c48236a1cb14dee, 4.44165), (4ac518cef964a52021a620e3, 4.4323096), (4ac518d2f964a52026a720e3, 4.3964467), (4ac518f6f964a52052af20e3, 4.3855157), (4bcc08273740b7139c756365, 4.3796887), (4ac518d1f964a520c3a620e3, 4.378703), (4acbc300f964a52058c520e3, 4.356173), (4ac518d2f964a5203da720e3, 4.352749), (4acee9a4f964a5200ed220e3, 4.351111)
859800331: (4af47862f964a520d6f221e3, 4.826937), (4ac518d1f964a520c3a620e3, 4.79961), (4c9c6a059c48236a1cb14dee, 4.7893276), (4bcc08273740b7139c756365, 4.7509937), (4fe85037e4b0af2e68221581, 4.7481647), (4ac518f6f964a52052af20e3, 4.732689), (4ac518d2f964a52026a720e3, 4.731007), (4acbc300f964a52058c520e3, 4.7267613), (4b1c0375f964a520b30024e3, 4.708598), (4ac518d2f964a5203da720e3, 4.704781)
133324305: (4af47862f964a520d6f221e3, 4.2553406), (4ac518cef964a52021a620e3, 4.1831594), (4ac518d2f964a52026a720e3, 4.165503), (4ac518f6f964a52052af20e3, 4.164794), (4c9c6a059c48236a1cb14dee, 4.1573577), (4b7a7122f964a520f62c2fe3, 4.1394105), (4b1c0375f964a520b30024e3, 4.126158), (4ac518d2f964a5203da720e3, 4.0967207), (4ac518eff964a52064ad20e3, 4.0873256), (4ac518d1f964a520c3a620e3, 4.08662)
29734669: (4ac518cef964a52021a620e3, 4.3351054), (4ac518f4f964a520fbae20e3, 4.264324), (4c9c6a059c48236a1cb14dee, 4.2370777), (4af47862f964a520d6f221e3, 4.213901), (4c6ce8d923c1a1cd4bdf1acf, 4.204615), (4ac518eff964a52064ad20e3, 4.1982627), (4ac518cef964a520f8a520e3, 4.1982503), (4ac518f6f964a52052af20e3, 4.177148), (4acbc300f964a52058c520e3, 4.173529), (4b1c0375f964a520b30024e3, 4.165549)
80086396: (4acbc300f964a52058c520e3, 3.6977425), (4af47862f964a520d6f221e3, 3.6884687), (4ac518cef964a52021a620e3, 3.6797986), (4c9c6a059c48236a1cb14dee, 3.6463284), (4bcc08273740b7139c756365, 3.625883), (505b0a96e4b0597d277e6444, 3.6235487), (4acaf933f964a52031c320e3, 3.605931), (4ac518d2f964a52026a720e3, 3.603254), (4c513de4250dd13a41a4e17c, 3.590516), (4ac518d1f964a520c3a620e3, 3.585894)
407908836: (4c9c6a059c48236a1cb14dee, 4.79026), (4d5ed23c149637047e12cf94, 4.722309), (4ac518d1f964a520c3a620e3, 4.7166586), (4af47862f964a520d6f221e3, 4.69354), (4ac518d2f964a52026a720e3, 4.6841574), (4ac518cef964a52021a620e3, 4.680561), (4c6ce8d923c1a1cd4bdf1acf, 4.676707), (4ac518b8f964a52081a120e3, 4.669999), (4ac518d3f964a52076a720e3, 4.6688147), (4ba6419bf964a520b23f39e3, 4.6642704)
328281451: (4c9c6a059c48236a1cb14dee, 4.4348087), (4bc0d7c84cdfc9b658969321, 4.4311786), (4acee9a4f964a5200ed220e3, 4.417231), (4bcc08273740b7139c756365, 4.3990126), (4ac518d1f964a520c3a620e3, 4.3929195), (4ac518cef964a52021a620e3, 4.3876843), (4b7e5255f964a52076e92fe3, 4.3762193), (4ac518cef964a520f8a520e3, 4.3564315), (4ac518f6f964a52052af20e3, 4.3364654), (4af47862f964a520d6f221e3, 4.33292)
139468785: (4af47862f964a520d6f221e3, 4.1526923), (4b1c0375f964a520b30024e3, 4.1364937), (4c9c6a059c48236a1cb14dee, 4.0360236), (4ae811e5f964a5200cae21e3, 4.0314474), (4ac518d2f964a52026a720e3*, 3.9991827), (4ac518f6f964a52052af20e3, 3.9987135), (4ac518d1f964a520c3a620e3, 3.9672534), (505b0a96e4b0597d277e6444, 3.9561057), (4e175b25183880768f35a7e5, 3.9533632), (4ac518cef964a52021a620e3, 3.9523256)
285607145: (4c9c6a059c48236a1cb14dee, 4.7381296), (4ac518cef964a52021a620e3, 4.6952124), (4acbc300f964a52058c520e3, 4.68953), (4af47862f964a520d6f221e3, 4.6884017), (4ac518d1f964a520c3a620e3, 4.6598067), (4ac518eff964a52064ad20e3, 4.6197124), (4bcc08273740b7139c756365, 4.5998874), (4d5ed23c149637047e12cf94, 4.5945506), (4ac518f6f964a52052af20e3, 4.585883), (4ac518d2f964a52026a720e3, 4.584112)
338146388: (4ac518cef964a520f8a520e3, 4.018046), (4c6ce8d923c1a1cd4bdf1acf, 4.011945), (4ac518d4f964a520aca720e3, 3.9999537), (4bc0d7c84cdfc9b658969321, 3.99656), (4ad42aa6f964a5205de720e3, 3.994861), (4ac518f4f964a520fbae20e3, 3.9613981), (4ac518b8f964a52081a120e3, 3.958139), (4ac518d0f964a52097a620e3, 3.9537802), (4ac518e7f964a5204bab20e3, 3.9525096), (4fff1c5de4b018897fe4e69a, 3.9490364)
20562324: (4ac518f6f964a52052af20e3, 4.5117626), (4c9c6a059c48236a1cb14dee, 4.483825), (4ac518eff964a52064ad20e3, 4.4756064), (4af47862f964a520d6f221e3, 4.4749246), (4ac518d1f964a520c3a620e3, 4.445549), (4ac518cef964a52021a620e3, 4.445261), (4ac518d2f964a5203da720e3, 4.413618), (4b1c0375f964a520b30024e3, 4.4039016), (4ae811e5f964a5200cae21e3, 4.383239), (4acbc300f964a52058c520e3, 4.3793488)
100894826: (4af47862f964a520d6f221e3, 3.968065), (4c9c6a059c48236a1cb14dee, 3.9575346), (4ac518f6f964a52052af20e3, 3.9501095), (4ac518d2f964a52026a720e3, 3.9445212), (4ac518d1f964a520c3a620e3, 3.9366722), (4ad42aa6f964a5205de720e3, 3.930348), (4b1c0375f964a520b30024e3, 3.9161973), (4e175b25183880768f35a7e5, 3.9111462), (4c6ce8d923c1a1cd4bdf1acf, 3.8929238), (4bcc08273740b7139c756365, 3.8848495)
142680730: (4bd9582c0115c9b6ceff7680, 3.4946184), (4ac518cef964a52021a620e3, 3.446814), (4ac518cef964a52022a620e3, 3.3933868), (4af47862f964a520d6f221e3, 3.3391526), (4ac518d2f964a5203da720e3, 3.3317456), (4ac518eff964a52064ad20e3, 3.3023922), (4c513de4250dd13a41a4e17c, 3.2942293), (4c52b7a4b6dabe9a24d2bb13, 3.2925718), (4e47453c922ee4def293323f, 3.2763216), (4ac518f6f964a52052af20e3, 3.2679613)
26177601: (4ba6419bf964a520b23f39e3, 3.456052), (4b114284f964a520657923e3, 3.4550521), (4c6ce8d923c1a1cd4bdf1acf, 3.416949), (4dcbcc6cd22d7ffe9d352e02, 3.411733), (4ac518d3f964a52076a720e3, 3.391497), (4ac518d0f964a52097a620e3, 3.3800268), (4d5ed23c149637047e12cf94, 3.362328), (4ac518d2f964a52026a720e3, 3.354634), (4ac518cef964a52021a620e3, 3.3492532), (4b1c0375f964a520b30024e3, 3.346064)
18440939: (4c5934f1b05c1b8df32cd5b1, 3.42256), (4b0bf426f964a5200e3523e3, 3.3867583), (505b0a96e4b0597d277e6444, 3.380233), (4af47862f964a520d6f221e3, 3.3793209), (4b1c0375f964a520b30024e3, 3.3558798), (4ac518d1f964a520c3a620e3, 3.3505604), (4ac518f6f964a52052af20e3, 3.3429916), (4ba10d71f964a520e19237e3, 3.3337), (4ac518e8f964a520b4ab20e3, 3.3256693), (4ac518f0f964a520afad20e3, 3.3144507)
186624824: (4ac518cef964a520f8a520e3, 3.8270988), (4ac518cef964a52021a620e3, 3.790902), (4ac518f4f964a520fbae20e3, 3.767081), (4acbc300f964a52058c520e3, 3.7494178), (4c9c6a059c48236a1cb14dee, 3.7482524), (4ad771a8f964a520890a21e3, 3.7370071), (4bcc08273740b7139c756365, 3.7344615), (4ac51183f964a52049a020e3, 3.7290323), (4bc0d7c84cdfc9b658969321, 3.6956005), (4c513de4250dd13a41a4e17c, 3.672858)
363354246: (4ac518f6f964a52052af20e3, 3.8636515), (4c9c6a059c48236a1cb14dee, 3.8455925), (4ac518d1f964a520c3a620e3, 3.8437428), (4c6ce8d923c1a1cd4bdf1acf, 3.8361955), (4ad42aa6f964a5205de720e3, 3.8275728), (4bcc08273740b7139c756365, 3.8251586), (4ac518cef964a520f8a520e3, 3.8181362), (4ba6419bf964a520b23f39e3, 3.814652), (4ac518d3f964a52076a720e3, 3.8037722), (4ac518d2f964a52026a720e3, 3.788024)
1296322266: (4af47862f964a520d6f221e3, 5.466897), (4c9c6a059c48236a1cb14dee*, 5.4647775), (4ac518f6f964a52052af20e3, 5.4503813), (4ac518d2f964a52026a720e3, 5.4361024), (4ac518cef964a52021a620e3, 5.4230204), (4ac518d1f964a520c3a620e3, 5.418003), (4ac518d2f964a5203da720e3, 5.383788), (4b1c0375f964a520b30024e3, 5.371735), (4bcc08273740b7139c756365, 5.364061), (4b114284f964a520657923e3, 5.3525825)
1151713970: (4c6ce8d923c1a1cd4bdf1acf, 3.6937692), (4ac518d2f964a52026a720e3, 3.6800575), (4fd27b31e4b0abd6647bcc3d, 3.6756654), (4bb48054bd4b9c7408a932f5, 3.6674652), (4fff1c5de4b018897fe4e69a, 3.6401625), (4ac518ebf964a52049ac20e3, 3.636877), (4b114284f964a520657923e3, 3.6300921), (4b1c0375f964a520b30024e3, 3.6298537), (4ba6419bf964a520b23f39e3, 3.6234965), (4ac518e8f964a52075ab20e3, 3.618447)
283052078: (4ac518cef964a52021a620e3, 4.6949487), (4c9c6a059c48236a1cb14dee, 4.691461), (4acbc300f964a52058c520e3, 4.6616106), (4af47862f964a520d6f221e3, 4.6325474), (4ac518eff964a52064ad20e3, 4.617158), (4ac518d2f964a52026a720e3, 4.61211), (4ac518cef964a520f8a520e3, 4.609678), (4c6ce8d923c1a1cd4bdf1acf, 4.599213), (4ac518f4f964a520fbae20e3, 4.5886936), (4ac518d3f964a52076a720e3, 4.5759745)
217647684: (4ac518d1f964a520c3a620e3, 4.432575), (4c9c6a059c48236a1cb14dee*, 4.409447), (4acbc300f964a52058c520e3, 4.3886194), (4ac518cef964a52021a620e3, 4.380014), (4d5ed23c149637047e12cf94, 4.360494), (4b0bf426f964a5200e3523e3, 4.3464174), (4bcc08273740b7139c756365, 4.3432508), (4ac518d2f964a5203da720e3, 4.3377914), (4ba6419bf964a520b23f39e3, 4.331233), (4ac518d0f964a52095a620e3, 4.3297668)
2239812967: (4ac518cef964a52021a620e3, 3.3359787), (4c9c6a059c48236a1cb14dee, 3.3213863), (4af47862f964a520d6f221e3, 3.3080246), (4acbc300f964a52058c520e3, 3.2942786), (4ac518f4f964a520fbae20e3, 3.289113), (4b1c0375f964a520b30024e3, 3.2587693), (506999663d7cfe42e733a9b3, 3.2567809), (4ac518d2f964a52026a720e3, 3.2484772), (4c6ce8d923c1a1cd4bdf1acf, 3.2461963), (4ac518cef964a520f8a520e3, 3.2362542)
227458932: (4ac518cef964a52021a620e3, 4.975963), (4ac518f6f964a52052af20e3, 4.956664), (4ba6419bf964a520b23f39e3, 4.93367), (4ac518d2f964a5203da720e3, 4.9026814), (4b1c0375f964a520b30024e3, 4.9026146), (4af47862f964a520d6f221e3, 4.9023924), (4e4b9e2314958c3abfa956c7, 4.9009595), (4ac518f4f964a520fbae20e3, 4.8746614), (4ac518d1f964a520e0a620e3, 4.8678513), (4c9c6a059c48236a1cb14dee, 4.8656993)
13419572: (4c9c6a059c48236a1cb14dee, 4.822442), (4b1c0375f964a520b30024e3, 4.7686377), (4ac518cef964a52021a620e3, 4.7457824), (4ac518f4f964a520fbae20e3, 4.7407455), (4ac518f7f964a520c6af20e3, 4.731411), (4ae811e5f964a5200cae21e3, 4.731268), (4af47862f964a520d6f221e3, 4.72047), (4acbc300f964a52058c520e3, 4.7148685), (4ac518f6f964a52052af20e3, 4.706422), (4ac518d2f964a52026a720e3, 4.7057333)
320249934: (4ac518cef964a52021a620e3, 5.252901), (4ac518eff964a52064ad20e3, 5.1708274), (4ac518d2f964a5203da720e3, 5.1378303), (4acbc300f964a52058c520e3, 5.135944), (4c9c6a059c48236a1cb14dee, 5.1344414), (4ac518cef964a520f8a520e3, 5.1186867), (4af47862f964a520d6f221e3, 5.1163297), (4ac518f6f964a52052af20e3, 5.112881), (4bcc08273740b7139c756365, 5.1107936), (4ac518d1f964a520c3a620e3, 5.0884027)
