# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
8493742: (505b0a96e4b0597d277e6444, 2.4944832), (4fe85037e4b0af2e68221581, 2.477498), (4ac518d3f964a5204da720e3, 2.4603496), (4d4c0732a22c224bbea4f593, 2.4534082), (4b5a4261f964a5202db828e3, 2.4142706), (4ac518b9f964a520baa120e3, 2.4108362), (4e4b9e2314958c3abfa956c7, 2.393445), (4ad44bb9f964a5208de720e3, 2.3846657), (50f5c2e0e4b06983cbcbb1fe, 2.3822045), (4ad36684f964a5202ce420e3, 2.3809252)
23203769: (4ac518eff964a52064ad20e3, 5.6273985), (4ac518d2f964a5203da720e3, 5.579314), (4bcc08273740b7139c756365, 5.5746026), (4ac518cef964a52021a620e3, 5.574352), (4af47862f964a520d6f221e3, 5.5736403), (4ac518f6f964a52052af20e3, 5.562255), (4ba6419bf964a520b23f39e3, 5.5404468), (4ac518d1f964a520c3a620e3, 5.5345826), (4ac518d3f964a52076a720e3, 5.5336056), (4c52b7a4b6dabe9a24d2bb13, 5.5159307)
226481946: (4c9c6a059c48236a1cb14dee, 5.115126), (4ac518f6f964a52052af20e3, 5.0854926), (4acbc300f964a52058c520e3, 5.0801206), (4bcc08273740b7139c756365, 5.0558815), (4ac518cef964a52021a620e3, 5.0489216), (4af47862f964a520d6f221e3, 5.0401006), (4ac518f7f964a520c6af20e3, 5.036417), (4ac518d1f964a520c3a620e3, 5.031803), (4b1c0375f964a520b30024e3, 5.0256653), (4ac518f6f964a52050af20e3, 5.025256)
21391605: (4c9c6a059c48236a1cb14dee, 3.9641757), (4b1c0375f964a520b30024e3, 3.9640782), (4af47862f964a520d6f221e3, 3.9521458), (4ac518cef964a52021a620e3, 3.8899834), (4c6ce8d923c1a1cd4bdf1acf, 3.885236), (4b114284f964a520657923e3, 3.878638), (4bcc08273740b7139c756365, 3.8571472), (4ac518f7f964a520c6af20e3, 3.851401), (4ac518d1f964a520c3a620e3, 3.848411), (4ac518f6f964a52052af20e3, 3.8348966)
1299909620: (4ac518f6f964a52052af20e3, 4.00198), (4ac518d2f964a52026a720e3, 3.9887602), (4c52b7a4b6dabe9a24d2bb13, 3.9862409), (4ac518d2f964a5203da720e3, 3.968337), (4ac518d0f964a52095a620e3, 3.9578164), (4c9c6a059c48236a1cb14dee, 3.9437957), (4b1c0375f964a520b30024e3, 3.9403267), (4ac518d3f964a52076a720e3, 3.9392867), (4ac518f4f964a520fbae20e3, 3.9257004), (4ac518cef964a520f8a520e3, 3.8954997)
175876771: (4ac518f6f964a52052af20e3, 4.9683065), (4af47862f964a520d6f221e3, 4.9567065), (4ac518f4f964a520fbae20e3, 4.9482512), (4c9c6a059c48236a1cb14dee, 4.9333925), (4ac518eff964a52064ad20e3, 4.9316735), (4ac518cef964a52021a620e3, 4.9292207), (4ac518d2f964a52026a720e3, 4.8970604), (4ac518d2f964a5203da720e3, 4.887031), (4c6ce8d923c1a1cd4bdf1acf, 4.886122), (4c52b7a4b6dabe9a24d2bb13, 4.8852706)
409354470: (4c9c6a059c48236a1cb14dee, 5.592084), (4c52b7a4b6dabe9a24d2bb13, 5.5878525), (4ac518f6f964a52052af20e3, 5.578847), (4ac518f4f964a520fbae20e3, 5.576765), (4af47862f964a520d6f221e3, 5.55293), (4ac518cef964a52021a620e3, 5.5522084), (4ac518d2f964a52026a720e3, 5.543046), (4ac518d3f964a52076a720e3, 5.5408974), (4ac518eff964a52064ad20e3, 5.5347686), (4c6ce8d923c1a1cd4bdf1acf, 5.5313854)
16729915: (4c9c6a059c48236a1cb14dee, 5.1163783), (4ac518cef964a52021a620e3, 5.0957932), (4ac518eff964a52064ad20e3, 5.080801), (4af47862f964a520d6f221e3, 5.0544386), (4ac518d1f964a520c3a620e3, 5.0336323), (4c6ce8d923c1a1cd4bdf1acf, 5.025675), (4ac518d3f964a52076a720e3, 5.025369), (4b1c0375f964a520b30024e3, 5.0129414), (4ac518f6f964a52052af20e3, 5.0117207), (4ac518f4f964a520fbae20e3, 5.0085)
951322206: (4ac518cef964a52021a620e3, 4.5112743), (4ac518eff964a52064ad20e3, 4.5050306), (4acbc300f964a52058c520e3, 4.480531), (4af47862f964a520d6f221e3, 4.4530954), (4c9c6a059c48236a1cb14dee, 4.427802), (4ac518f6f964a52052af20e3, 4.4242754), (4ac518d1f964a520c3a620e3, 4.406591), (4d5ed23c149637047e12cf94, 4.4015336), (4acaf933f964a52031c320e3, 4.3958693), (4ac518d2f964a5203da720e3, 4.389884)
19395388: (4ac518eff964a52064ad20e3, 4.925173), (4ac518d2f964a5203da720e3, 4.8849354), (4ac518f6f964a52052af20e3, 4.8761454), (4ac518cef964a52021a620e3, 4.854584), (4c52b7a4b6dabe9a24d2bb13, 4.826544), (4c9c6a059c48236a1cb14dee, 4.826328), (4ac518f4f964a520fbae20e3, 4.8222804), (4bcc08273740b7139c756365, 4.8044558), (4ac518d2f964a52026a720e3, 4.8039355), (4ac518d3f964a52076a720e3, 4.7997446)
265465310: (4af47862f964a520d6f221e3, 3.8682957), (4ac518cef964a52021a620e3, 3.8618865), (4ac518cef964a520f8a520e3, 3.8499134), (4bc0d7c84cdfc9b658969321, 3.817372), (4c9c6a059c48236a1cb14dee, 3.8122036), (4ad42aa6f964a5205de720e3, 3.8081489), (4c6ce8d923c1a1cd4bdf1acf, 3.8021994), (4acbc300f964a52058c520e3, 3.7698927), (4d5ed23c149637047e12cf94, 3.7679603), (4bcc08273740b7139c756365, 3.764517)
147571955: (4ac518cef964a52021a620e3, 6.109459), (4c9c6a059c48236a1cb14dee, 6.1038003), (4ac518cef964a520f8a520e3, 6.0828357), (4ac518f4f964a520fbae20e3, 6.077587), (4ac518f6f964a52052af20e3*, 6.0747933), (4bcc08273740b7139c756365, 6.065818), (4c6ce8d923c1a1cd4bdf1acf, 6.065625), (4af47862f964a520d6f221e3, 6.059324), (4ac518eff964a52064ad20e3, 6.054073), (4b114284f964a520657923e3, 6.052695)
1420933423: (4ac518ecf964a52072ac20e3, 4.039144), (4ac518eff964a52064ad20e3, 4.034473), (4bd462419854d13a0573ff4d, 4.0296817), (4c6950702c29d13ab5d50a41, 3.993872), (4af47862f964a520d6f221e3, 3.984848), (4b7e5255f964a52076e92fe3, 3.9846034), (4c9c6a059c48236a1cb14dee, 3.9836597), (4ac518d2f964a5203da720e3, 3.974414), (4acbc300f964a52058c520e3, 3.97359), (4ac518d3f964a52076a720e3, 3.9628537)
112565239: (4c52b7a4b6dabe9a24d2bb13, 4.182651), (4ac518f6f964a52052af20e3, 4.162128), (4ac518d2f964a52026a720e3, 4.158698), (4b1c0375f964a520b30024e3, 4.1424594), (4c9c6a059c48236a1cb14dee, 4.1407), (4ac518d3f964a52076a720e3, 4.1135125), (4ac518f4f964a520fbae20e3, 4.1112075), (4c6ce8d923c1a1cd4bdf1acf, 4.094328), (4ac518d2f964a5203da720e3, 4.0734253), (4b114284f964a520657923e3, 4.0720053)
51014505: (4ac518eff964a52064ad20e3, 5.158675), (4ac518cef964a52021a620e3, 5.0764265), (4bcc08273740b7139c756365, 5.036624), (4c9c6a059c48236a1cb14dee, 5.0253234), (4ac518f6f964a52052af20e3, 4.9979033), (4af47862f964a520d6f221e3, 4.996933), (4ac518d3f964a52076a720e3, 4.993431), (4ba6419bf964a520b23f39e3, 4.9829407), (4ac518d1f964a520c3a620e3, 4.979224), (4ac518d2f964a5203da720e3, 4.9773526)
40742562: (4af47862f964a520d6f221e3, 4.1302547), (4b7a7122f964a520f62c2fe3, 4.1031566), (4ac518cef964a52021a620e3, 4.0925446), (4c9c6a059c48236a1cb14dee, 4.081362), (4ad42aa6f964a5205de720e3, 4.0572057), (4ac518d1f964a520c3a620e3, 4.0433826), (4bcc08273740b7139c756365, 4.0233936), (4fe85037e4b0af2e68221581, 4.020337), (4c6ce8d923c1a1cd4bdf1acf, 4.0003576), (4acbc300f964a52058c520e3, 3.9922597)
23927305: (4ac518f6f964a52052af20e3, 3.5182133), (4ac518f4f964a520fbae20e3, 3.489504), (4c9c6a059c48236a1cb14dee, 3.4810596), (4ac518cef964a52021a620e3, 3.47382), (4ae811e5f964a5200cae21e3, 3.4654899), (4ac518eff964a52064ad20e3, 3.4625442), (4af47862f964a520d6f221e3, 3.4592984), (4ac518cef964a520f8a520e3, 3.4556026), (4c52b7a4b6dabe9a24d2bb13, 3.4524677), (4acbc300f964a52058c520e3, 3.4470215)
33275567: (4af47862f964a520d6f221e3, 4.0436225), (4c9c6a059c48236a1cb14dee, 4.0139775), (4acbc300f964a52058c520e3, 4.008527), (4ac518f6f964a52052af20e3, 4.00486), (4ac518cef964a52021a620e3, 4.0008864), (4bcc08273740b7139c756365, 3.9917743), (4d5ed23c149637047e12cf94, 3.9887986), (4ac518eff964a52064ad20e3, 3.974825), (4b1c0375f964a520b30024e3, 3.9734342), (4ac518f7f964a520c6af20e3, 3.9632094)
291849177: (4c6ce8d923c1a1cd4bdf1acf, 4.384487), (4c52b7a4b6dabe9a24d2bb13, 4.3568754), (4bc0d7c84cdfc9b658969321, 4.3539343), (4ac518d2f964a52026a720e3, 4.3490934), (4c9c6a059c48236a1cb14dee, 4.3270297), (4ac518f6f964a52052af20e3, 4.318792), (4ac518cef964a520f8a520e3, 4.3186364), (4ac518cef964a52021a620e3, 4.2996397), (4ac518f4f964a520fbae20e3, 4.2943635), (4af9a82df964a520fd1222e3, 4.2929616)
1591035000: (4ac518d2f964a5203da720e3, 4.898591), (4ac518f6f964a52052af20e3, 4.8900094), (4b233922f964a520785424e3, 4.8240886), (4c52b7a4b6dabe9a24d2bb13, 4.8163114), (4ac518cef964a52021a620e3*, 4.8000298), (4ac518d2f964a52026a720e3, 4.795897), (4ac518d3f964a52076a720e3, 4.792368), (4c9c6a059c48236a1cb14dee, 4.779693), (4ac518f4f964a520fbae20e3, 4.774588), (4ac518d0f964a52095a620e3, 4.771522)
40651489: (4af47862f964a520d6f221e3, 5.1300087), (4ac518cef964a52021a620e3, 5.106998), (4c9c6a059c48236a1cb14dee, 5.0875154), (4acbc300f964a52058c520e3, 5.0311775), (4bcc08273740b7139c756365, 5.0295205), (4ac518d1f964a520c3a620e3, 5.0201964), (4acaf933f964a52031c320e3, 5.0173616), (4ac518eff964a52064ad20e3, 5.002381), (4ac518f6f964a52052af20e3, 4.9889913), (4b114284f964a520657923e3, 4.98402)
843823356: (4bcc08273740b7139c756365, 3.3108337), (4ac518cef964a52021a620e3, 3.3075452), (4ac518eff964a52064ad20e3, 3.3057415), (4ac518f7f964a520c6af20e3, 3.2940438), (4ac518d1f964a520c3a620e3, 3.270929), (4ac518d1f964a520e0a620e3, 3.2666047), (4c9c6a059c48236a1cb14dee*, 3.262779), (4c6ce8d923c1a1cd4bdf1acf, 3.2586644), (4ac518d2f964a5203da720e3, 3.25536), (4fe85037e4b0af2e68221581, 3.25197)
47296032: (4af47862f964a520d6f221e3, 4.146197), (4da87f0b0cb65e9aae697bd8, 4.048572), (4ad42aa6f964a5205de720e3, 4.0387306), (4ac518cef964a52021a620e3, 4.0344853), (4c9c6a059c48236a1cb14dee, 4.0298867), (4acaf933f964a52031c320e3, 4.0238104), (4b7a7122f964a520f62c2fe3, 4.0069075), (4b114284f964a520657923e3, 4.001536), (4c6ce8d923c1a1cd4bdf1acf, 3.9868572), (4b1c0375f964a520b30024e3, 3.9772246)
10618562: (4ac518f7f964a520c6af20e3, 4.3597536), (4ac518eff964a52064ad20e3, 4.343327), (4ac518f6f964a52052af20e3, 4.338228), (4ac518d2f964a5203da720e3, 4.332414), (4e175b25183880768f35a7e5, 4.3214803), (4ac518f4f964a520fbae20e3, 4.309454), (4ac518cef964a520f8a520e3, 4.3094063), (4ae811e5f964a5200cae21e3, 4.2925954), (4c52b7a4b6dabe9a24d2bb13, 4.2923636), (4ac518d1f964a520c3a620e3, 4.2807117)
111354576: (4af47862f964a520d6f221e3, 5.346831), (4c9c6a059c48236a1cb14dee, 5.267926), (4ac518cef964a52021a620e3, 5.189756), (4ac518f6f964a52052af20e3, 5.1827273), (4c6ce8d923c1a1cd4bdf1acf, 5.1737094), (4b1c0375f964a520b30024e3, 5.1715), (4ac518d2f964a52026a720e3, 5.14308), (4b114284f964a520657923e3, 5.1354423), (4c52b7a4b6dabe9a24d2bb13, 5.129785), (4ac518d3f964a52076a720e3, 5.1231256)
389409949: (4ac518f6f964a52052af20e3, 4.8302426), (4ac518d2f964a5203da720e3, 4.827326), (4ac518eff964a52064ad20e3, 4.823843), (4c52b7a4b6dabe9a24d2bb13, 4.8101554), (4ac518cef964a520f8a520e3, 4.800144), (4ac518cef964a52021a620e3, 4.7971582), (4c9c6a059c48236a1cb14dee, 4.770054), (4bc0d7c84cdfc9b658969321, 4.7697), (4ac518d3f964a52076a720e3, 4.7666826), (4ac518f4f964a520fbae20e3, 4.762659)
2213575073: (4ac518f6f964a52052af20e3, 3.9641047), (4ac518cef964a520f8a520e3, 3.9594817), (4ac518eff964a52064ad20e3, 3.9514606), (4ac518f4f964a520fbae20e3, 3.938458), (4ac518d2f964a5203da720e3, 3.934953), (4ac518cef964a52021a620e3, 3.9296358), (4bc0d7c84cdfc9b658969321, 3.9180188), (4c52b7a4b6dabe9a24d2bb13, 3.9134967), (4c6ce8d923c1a1cd4bdf1acf, 3.8935187), (4ac518d2f964a52026a720e3, 3.888653)
810175: (4af47862f964a520d6f221e3, 4.533319), (4c9c6a059c48236a1cb14dee, 4.4588065), (4ac518cef964a520f8a520e3, 4.4458637), (4ac518f6f964a52052af20e3, 4.4435587), (4ac518cef964a52021a620e3, 4.4432683), (4c6ce8d923c1a1cd4bdf1acf, 4.430496), (4ac518d2f964a52026a720e3, 4.3969054), (4d5ed23c149637047e12cf94, 4.3754535), (4c52b7a4b6dabe9a24d2bb13, 4.3731837), (4bc0d7c84cdfc9b658969321, 4.371215)
21738196: (4ac518cef964a52021a620e3, 4.526065), (4ac518f7f964a520c6af20e3, 4.5117607), (4ac518cef964a520f8a520e3, 4.504497), (4ac518d1f964a520c3a620e3, 4.491779), (4c9c6a059c48236a1cb14dee, 4.4889383), (4acbc300f964a52058c520e3, 4.4723997), (4c6ce8d923c1a1cd4bdf1acf, 4.462502), (4ac518eff964a52064ad20e3, 4.4445295), (4b114284f964a520657923e3, 4.444036), (4ac518f6f964a52052af20e3, 4.426707)
246932736: (4ac518cef964a520f8a520e3, 4.436924), (4c9c6a059c48236a1cb14dee, 4.3774137), (4ac518d2f964a5203da720e3, 4.3711605), (4ac518f6f964a52052af20e3, 4.3455157), (4c6ce8d923c1a1cd4bdf1acf, 4.3447185), (4af47862f964a520d6f221e3, 4.337323), (4ac518d2f964a52026a720e3, 4.330931), (4acbc300f964a52058c520e3, 4.31868), (4ac518cef964a52021a620e3, 4.3058066), (4acdeba7f964a5208bcd20e3, 4.3028035)
41090908: (4af47862f964a520d6f221e3, 3.9341524), (4c9c6a059c48236a1cb14dee, 3.9094515), (4bcc08273740b7139c756365, 3.8995805), (4ac518cef964a52021a620e3, 3.879723), (4ad42aa6f964a5205de720e3, 3.869485), (4ba12171f964a520c29a37e3, 3.8646321), (4b1c0375f964a520b30024e3, 3.8464136), (4ac518cef964a520f7a520e3, 3.8442783), (4b114284f964a520657923e3, 3.8398643), (4ac518d1f964a520c3a620e3, 3.824834)
48034246: (4ac518f6f964a52052af20e3, 3.657284), (4ae811e5f964a5200cae21e3, 3.6470196), (4ac518f4f964a520fbae20e3, 3.6169858), (4c52b7a4b6dabe9a24d2bb13, 3.607746), (4ac518d2f964a5203da720e3, 3.590132), (4ac518f7f964a520c6af20e3, 3.5787103), (4ac518eff964a52064ad20e3, 3.5743928), (4ac518d2f964a52026a720e3, 3.5733025), (4e175b25183880768f35a7e5, 3.560082), (4ac518cef964a520f8a520e3, 3.5540557)
20926126: (4c9c6a059c48236a1cb14dee, 6.0344296), (4ac518f6f964a52052af20e3, 6.0288606), (4ac518cef964a52021a620e3, 6.0254827), (4ac518eff964a52064ad20e3, 5.9913006), (4bcc08273740b7139c756365, 5.9847913), (4af47862f964a520d6f221e3, 5.9798255), (4acbc300f964a52058c520e3, 5.9673085), (4ac518d1f964a520c3a620e3, 5.960292), (4ac518f4f964a520fbae20e3, 5.9583583), (4c52b7a4b6dabe9a24d2bb13, 5.9553103)
192718097: (4c9c6a059c48236a1cb14dee, 3.8770862), (4af47862f964a520d6f221e3, 3.8741374), (4ba6419bf964a520b23f39e3, 3.8622432), (4b1c0375f964a520b30024e3, 3.838223), (4ac518eff964a52064ad20e3, 3.8319387), (4ac518d2f964a5203da720e3, 3.8291702), (4ac518d0f964a52099a620e3, 3.8246603), (4ac518d3f964a52076a720e3, 3.814763), (4ac518f6f964a52052af20e3, 3.7967699), (4ac518cef964a52021a620e3, 3.7907808)
135418999: (4ac518d2f964a5203da720e3, 4.2473645), (4ac518eff964a52064ad20e3, 4.2448845), (4ac518f6f964a52052af20e3, 4.210087), (4ac518f3f964a5209fae20e3, 4.1624813), (4ba6419bf964a520b23f39e3, 4.1532335), (4c9c6a059c48236a1cb14dee, 4.1467814), (4b1c0375f964a520b30024e3, 4.1467032), (4ac518d2f964a52026a720e3, 4.1317444), (4ac518d3f964a52076a720e3, 4.1296415), (4ac518f6f964a52050af20e3, 4.1266994)
400807703: (4ac518d0f964a52099a620e3, 2.971087), (4af47862f964a520d6f221e3, 2.9611597), (4ba6419bf964a520b23f39e3, 2.9179425), (4fe85037e4b0af2e68221581, 2.912056), (4b1c0375f964a520b30024e3, 2.8990862), (51c7f7dd498e5c7b074e119c, 2.8982735), (4d64f88cd2906a310083e2cb, 2.8969455), (4c513de4250dd13a41a4e17c, 2.8917203), (4acee225f964a52002d220e3, 2.8895822), (4ac518f6f964a52052af20e3, 2.8764863)
435698700: (4bcc08273740b7139c756365, 4.5597277), (4c9c6a059c48236a1cb14dee, 4.540305), (4af47862f964a520d6f221e3, 4.539553), (4ac518cef964a52021a620e3, 4.522213), (4ac518f7f964a520c6af20e3, 4.505699), (4ac518cef964a520f8a520e3, 4.4884033), (4b1c0375f964a520b30024e3, 4.4869275), (4ac518eff964a52064ad20e3, 4.4837937), (4b114284f964a520657923e3, 4.479088), (4ac518d2f964a5203da720e3, 4.474366)
86662735: (4ac518cef964a52021a620e3, 3.3929243), (4acbc300f964a52058c520e3, 3.3857274), (4af47862f964a520d6f221e3, 3.382707), (4d5ed23c149637047e12cf94, 3.3779552), (4acaf933f964a52031c320e3, 3.3630943), (4ac518f6f964a52052af20e3, 3.3532584), (4c9c6a059c48236a1cb14dee, 3.3482344), (4e175b25183880768f35a7e5, 3.3463607), (4be5a482cf200f47ff79133c, 3.3422747), (4ac518eff964a52064ad20e3, 3.319627)
17270315: (4c9c6a059c48236a1cb14dee, 5.2417665), (4ac518cef964a520f8a520e3, 5.2241726), (4c6ce8d923c1a1cd4bdf1acf, 5.218589), (4ac518d2f964a52026a720e3, 5.192421), (4ac518f6f964a52052af20e3, 5.1771727), (4ac518d1f964a520c3a620e3, 5.1648016), (4ac518cef964a52021a620e3, 5.1429286), (4c52b7a4b6dabe9a24d2bb13, 5.1428537), (4ac518d3f964a52076a720e3, 5.141048), (4af47862f964a520d6f221e3, 5.134935)
19881616: (4af47862f964a520d6f221e3, 4.0219045), (4c9c6a059c48236a1cb14dee, 3.9944353), (4b1c0375f964a520b30024e3, 3.9735696), (4ac518d0f964a52099a620e3, 3.94929), (4ba6419bf964a520b23f39e3, 3.9362783), (4ac518cef964a52021a620e3, 3.934101), (4ac518f6f964a52052af20e3, 3.929525), (4ac518d2f964a52026a720e3, 3.910518), (4bcc08273740b7139c756365, 3.9085948), (4c52b7a4b6dabe9a24d2bb13, 3.902395)
550932883: (4ac518d0f964a52095a620e3, 4.891777), (4c52b7a4b6dabe9a24d2bb13, 4.867169), (4bcc08273740b7139c756365, 4.8667216), (4ac518f4f964a520fbae20e3, 4.8513947), (4ac518f0f964a520afad20e3, 4.8491335), (4ac518eff964a52064ad20e3, 4.8484726), (4ac518cef964a520f7a520e3, 4.8389773), (4ac518f6f964a52052af20e3, 4.8286557), (4ac518cef964a52021a620e3, 4.823361), (4ac518d2f964a5203da720e3, 4.8157635)
35181116: (4ac518eff964a52064ad20e3, 3.830816), (4ac518cef964a52021a620e3, 3.8105967), (4c9c6a059c48236a1cb14dee, 3.7992897), (4af47862f964a520d6f221e3, 3.7984653), (4bcc08273740b7139c756365, 3.7813594), (4acbc300f964a52058c520e3, 3.7766092), (4ac518d1f964a520c3a620e3, 3.747189), (4ba6419bf964a520b23f39e3, 3.7450168), (4ac518d2f964a5203da720e3, 3.7402656), (4ac518f6f964a52052af20e3, 3.712335)
338453682: (4c9c6a059c48236a1cb14dee, 5.3077383), (4ac518f6f964a52052af20e3, 5.265137), (4af47862f964a520d6f221e3, 5.25792), (4ac518d3f964a52076a720e3, 5.2496867), (4ac518f4f964a520fbae20e3, 5.226066), (4c52b7a4b6dabe9a24d2bb13, 5.2240257), (4ac518d0f964a52095a620e3, 5.2238355), (4b1c0375f964a520b30024e3, 5.206405), (4ac518f0f964a520afad20e3, 5.2031484), (4ac518d2f964a52026a720e3, 5.2026796)
2288276200: (4ad4ee47f964a520bafc20e3, 3.4768872), (4b233922f964a520785424e3, 3.3228889), (4b5061def964a520cb2127e3, 3.267763), (4ac518d2f964a5203da720e3, 3.2385645), (4c52b7a4b6dabe9a24d2bb13, 3.2351203), (4ac518bbf964a5200ca220e3, 3.215784), (4e2f1b20e4cdb5a70d65250c, 3.2079382), (4b77eb6ff964a520c4ae2ee3, 3.2049575), (4ac518f6f964a52052af20e3, 3.201575), (4ac518d0f964a52095a620e3, 3.190768)
354375845: (4ac518d1f964a520c3a620e3, 3.2697964), (4c513de4250dd13a41a4e17c, 3.2413418), (4c9c6a059c48236a1cb14dee, 3.2389686), (4ac518eff964a52064ad20e3, 3.237641), (4bcc08273740b7139c756365, 3.237181), (4ac518cef964a52021a620e3, 3.2325513), (4fe85037e4b0af2e68221581, 3.2317526), (4ac518d2f964a5203da720e3, 3.225994), (4ac518f7f964a520c6af20e3, 3.2208657), (4acbc300f964a52058c520e3, 3.2039514)
117698550: (4c6ce8d923c1a1cd4bdf1acf, 5.075978), (4af47862f964a520d6f221e3, 5.0676613), (505b0a96e4b0597d277e6444, 5.0665593), (4c9c6a059c48236a1cb14dee, 5.044623), (4bc0d7c84cdfc9b658969321, 5.030185), (4ac518cef964a52021a620e3, 5.0236263), (4ac518cef964a520f8a520e3, 5.0094666), (4c52b7a4b6dabe9a24d2bb13, 5.000898), (4ac518f6f964a52052af20e3, 4.9967484), (4b114284f964a520657923e3, 4.9918594)
37630730: (4af9a82df964a520fd1222e3, 5.1464415), (4ac518f6f964a52052af20e3, 5.146275), (4ac518eff964a52064ad20e3, 5.126402), (4ac518cef964a52021a620e3, 5.1185665), (4ac518cef964a520f8a520e3, 5.107091), (4c6ce8d923c1a1cd4bdf1acf, 5.0724154), (4ac518f4f964a520fbae20e3, 5.067742), (4ac518d2f964a5203da720e3, 5.0635557), (4c9c6a059c48236a1cb14dee, 5.0617085), (4ac518d3f964a52076a720e3, 5.059467)
28561363: (4ac518f6f964a52050af20e3, 4.9401793), (4acbc300f964a52058c520e3, 4.9400034), (4c513de4250dd13a41a4e17c, 4.91993), (4c9c6a059c48236a1cb14dee, 4.915859), (4ac518d1f964a520c3a620e3, 4.910641), (4ac518f6f964a52052af20e3, 4.901334), (4ac518eff964a52064ad20e3, 4.899666), (4ac518cef964a52021a620e3, 4.8855796), (4bcc08273740b7139c756365, 4.879003), (4e4b9e2314958c3abfa956c7, 4.866407)
21295511: (4c9c6a059c48236a1cb14dee, 4.044722), (4ac518d2f964a5203da720e3, 4.043148), (4ac518d3f964a52076a720e3, 4.036079), (4ac518d1f964a520c3a620e3, 4.0150156), (4c52b7a4b6dabe9a24d2bb13, 4.0054626), (4ac518eff964a52064ad20e3, 4.0023613), (4ac518d2f964a52026a720e3, 3.9949825), (4c513de4250dd13a41a4e17c, 3.991869), (4ac518f6f964a52050af20e3, 3.989521), (4ac518cef964a52021a620e3, 3.9787798)
3702391: (4e175b25183880768f35a7e5, 4.752553), (4b8146dbf964a520439d30e3, 4.730129), (4ac518f6f964a52052af20e3, 4.7201905), (4ac518f7f964a520c6af20e3, 4.7072), (4d5ed23c149637047e12cf94, 4.695248), (4ac518cef964a52021a620e3, 4.694142), (4c6ce8d923c1a1cd4bdf1acf, 4.689483), (4ac518cef964a520f8a520e3, 4.6840615), (4ae811e5f964a5200cae21e3, 4.6629224), (4c52b7a4b6dabe9a24d2bb13, 4.6621966)
140192148: (4af47862f964a520d6f221e3, 5.0468035), (4c9c6a059c48236a1cb14dee, 4.9978056), (4ac518cef964a52021a620e3, 4.988545), (4ac518f6f964a52052af20e3, 4.936166), (4c6ce8d923c1a1cd4bdf1acf, 4.931718), (4acaf933f964a52031c320e3, 4.9281645), (4acbc300f964a52058c520e3, 4.9173555), (4b114284f964a520657923e3, 4.903727), (4d5ed23c149637047e12cf94, 4.8951817), (4ac518d1f964a520c3a620e3, 4.8861923)
1202417581: (4ac518f6f964a52052af20e3, 4.6397324), (4c52b7a4b6dabe9a24d2bb13, 4.637528), (4ac518f4f964a520fbae20e3, 4.626092), (4ac518f7f964a520c6af20e3, 4.621332), (4af9a82df964a520fd1222e3, 4.601684), (4b8146dbf964a520439d30e3, 4.5975003), (4ac518d2f964a52026a720e3, 4.57839), (4c6ce8d923c1a1cd4bdf1acf, 4.57013), (4e175b25183880768f35a7e5, 4.5664563), (4ac518eff964a52064ad20e3, 4.555987)
1706127464: (4ac518d2f964a5203da720e3, 4.7221227), (4ac518cef964a520f8a520e3, 4.671574), (4ac518eff964a52064ad20e3, 4.670318), (4c9c6a059c48236a1cb14dee, 4.6642494), (4ac518d1f964a520c3a620e3, 4.657332), (4ac518cef964a52021a620e3, 4.626702), (4ac518d3f964a52076a720e3, 4.616108), (4ac518f6f964a52052af20e3, 4.595012), (4ac518d2f964a52026a720e3, 4.5867496), (4acbc300f964a52058c520e3, 4.5864053)
90833508: (4ac518f6f964a52050af20e3, 4.675286), (4ac518d2f964a5203da720e3, 4.6702604), (4ac518f6f964a52052af20e3, 4.664294), (4ac518eff964a52064ad20e3, 4.646069), (4c9c6a059c48236a1cb14dee, 4.6120443), (4ac518d1f964a520c3a620e3, 4.608537), (4ac518d3f964a52076a720e3, 4.6057377), (4c513de4250dd13a41a4e17c, 4.601437), (4ac518cef964a520f8a520e3, 4.592746), (4c52b7a4b6dabe9a24d2bb13, 4.5894895)
229632773: (4c9c6a059c48236a1cb14dee, 4.10093), (4ac518d2f964a5203da720e3, 4.090223), (4bcc08273740b7139c756365, 4.0537877), (4ac518d1f964a520c3a620e3, 4.038884), (4ac518cef964a520f8a520e3, 4.033627), (4c52b7a4b6dabe9a24d2bb13, 4.031386), (4ac518f6f964a52052af20e3, 4.02938), (4af47862f964a520d6f221e3, 4.0247602), (4b1c0375f964a520b30024e3, 4.018931), (4ac518d2f964a52026a720e3, 4.018457)
66737616: (4b1c0375f964a520b30024e3, 3.879511), (4c9c6a059c48236a1cb14dee, 3.8476152), (4ac518f6f964a52052af20e3, 3.8325539), (4af47862f964a520d6f221e3, 3.8268387), (4ac518f7f964a520c6af20e3, 3.8162591), (4e175b25183880768f35a7e5, 3.8051484), (4ac518cef964a52021a620e3, 3.7936783), (4ac518ebf964a52049ac20e3, 3.7706053), (4acbc300f964a52058c520e3, 3.769035), (4af9a82df964a520fd1222e3, 3.7686281)
