# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
8493742: (4ac518cdf964a520f2a520e3, 3.2536695), (4ac518cef964a52021a620e3, 3.2523234), (52d71ac611d2dae852a0be1f, 3.2428083), (4ac518f6f964a52052af20e3, 3.2381396), (4acbc300f964a52058c520e3, 3.2335722), (4ac518eff964a52064ad20e3, 3.2299385), (4c6ce8d923c1a1cd4bdf1acf, 3.2290654), (4ac518cef964a520f8a520e3, 3.225648), (4ac518d2f964a52026a720e3, 3.2060292), (4fff1c5de4b018897fe4e69a, 3.2052855)
144965854: (4acbc300f964a52058c520e3, 3.834518), (4c6ce8d923c1a1cd4bdf1acf, 3.792486), (4ac518d2f964a5203da720e3, 3.7774358), (4c52b7a4b6dabe9a24d2bb13, 3.7654645), (4b114284f964a520657923e3, 3.7351022), (4bc0d7c84cdfc9b658969321, 3.7284427), (4ac518d2f964a52026a720e3, 3.7234988), (4ae811e5f964a5200cae21e3, 3.7189054), (4c9c6a059c48236a1cb14dee, 3.7147193), (4b431692f964a52022dc25e3, 3.7134287)
15439055: (4c9c6a059c48236a1cb14dee, 4.684032), (4b1c0375f964a520b30024e3, 4.663891), (4ac518cef964a52021a620e3, 4.662161), (4ac518d1f964a520c3a620e3, 4.661355), (4ac518eff964a52064ad20e3, 4.6194215), (4ac518d2f964a52026a720e3, 4.610034), (4af9a82df964a520fd1222e3, 4.568432), (4ac518d2f964a5203da720e3, 4.5625253), (4ba6419bf964a520b23f39e3, 4.55088), (4ac518d3f964a52076a720e3, 4.5357113)
161034425: (4ac518cef964a520f8a520e3, 3.2528014), (4ac518cef964a52021a620e3, 3.2320998), (52d71ac611d2dae852a0be1f, 3.1944716), (4ac518d2f964a52026a720e3, 3.1824193), (4c6ce8d923c1a1cd4bdf1acf, 3.175296), (4acbc300f964a52058c520e3, 3.172301), (4ac518f6f964a52052af20e3, 3.169535), (4af47862f964a520d6f221e3, 3.1673832), (4b7a7122f964a520f62c2fe3, 3.160637), (4ac518eff964a52064ad20e3, 3.1422734)
218032193: (4ba6419bf964a520b23f39e3, 4.486221), (4ac518cef964a52021a620e3, 4.4843054), (4ac518d2f964a52026a720e3, 4.4763184), (4ac518f7f964a520c6af20e3, 4.444077), (4c9c6a059c48236a1cb14dee, 4.4433956), (4af47862f964a520d6f221e3, 4.4289474), (4ac518cef964a520f8a520e3, 4.4239383), (4ac518d3f964a52076a720e3, 4.394863), (4b1c0375f964a520b30024e3, 4.3924212), (4ae811e5f964a5200cae21e3, 4.388283)
1482482748: (4ac518f6f964a52052af20e3, 3.2274346), (4bcc08273740b7139c756365, 3.1912177), (4acbc300f964a52058c520e3, 3.185681), (4ac518cef964a52021a620e3, 3.1770437), (4c9c6a059c48236a1cb14dee, 3.1746974), (4c6ce8d923c1a1cd4bdf1acf, 3.1681287), (4ac518d2f964a52026a720e3, 3.1678865), (4ac518cef964a520f8a520e3, 3.1669624), (4ad61fd8f964a520350521e3, 3.147918), (4bc0d7c84cdfc9b658969321, 3.1317866)
335965206: (4c9c6a059c48236a1cb14dee, 5.898842), (4ac518cef964a52021a620e3, 5.861866), (4ac518f6f964a52052af20e3, 5.845865), (4ac518d2f964a52026a720e3, 5.81145), (4ba6419bf964a520b23f39e3, 5.7767725), (4ac518d1f964a520c3a620e3, 5.7763515), (4b114284f964a520657923e3, 5.761529), (4c6ce8d923c1a1cd4bdf1acf, 5.7487636), (4b1c0375f964a520b30024e3, 5.7407827), (4ac518eff964a52064ad20e3, 5.7389154)
233238720: (4ac518f6f964a52052af20e3, 4.8238716), (4c9c6a059c48236a1cb14dee, 4.810264), (4ac518cef964a52021a620e3, 4.8010006), (4ac518d3f964a52076a720e3, 4.7791023), (4ac518cef964a520f8a520e3, 4.755916), (4c6ce8d923c1a1cd4bdf1acf, 4.7488565), (4af47862f964a520d6f221e3, 4.74602), (4ac518d1f964a520c3a620e3, 4.7392554), (4bcc08273740b7139c756365, 4.7141314), (4c513de4250dd13a41a4e17c, 4.711376)
132232120: (4ac518cef964a52021a620e3, 4.5033326), (4af47862f964a520d6f221e3, 4.488087), (4c9c6a059c48236a1cb14dee, 4.4759703), (4ac518d1f964a520c3a620e3, 4.440524), (4ba6419bf964a520b23f39e3, 4.4382024), (4ac518eff964a52064ad20e3, 4.419701), (4ac518d2f964a5203da720e3, 4.404659), (4b1c0375f964a520b30024e3, 4.3955436), (4acbc300f964a52058c520e3, 4.3848476), (4ac518f4f964a520fbae20e3, 4.379104)
87369734: (4ac518d3f964a52076a720e3, 4.6272836), (4ac518d1f964a520c3a620e3, 4.6116657), (4c9c6a059c48236a1cb14dee, 4.5922327), (4bf5197b98ac0f4761ac64a8, 4.559643), (4ac518d2f964a5203da720e3, 4.530346), (4b1c0375f964a520b30024e3, 4.5263596), (4ac518cef964a52021a620e3, 4.514456), (4ae9aca2f964a5209fb521e3, 4.5114627), (4ac518f6f964a52050af20e3, 4.5020843), (4c6ce8d923c1a1cd4bdf1acf, 4.4909225)
1436980057: (4ac518cef964a52021a620e3, 4.8413177), (4ac518eff964a52064ad20e3, 4.8369083), (4af47862f964a520d6f221e3, 4.8007646), (4c9c6a059c48236a1cb14dee, 4.793693), (4ac518d1f964a520c3a620e3, 4.793323), (505b0a96e4b0597d277e6444, 4.7733436), (4ac518d2f964a5203da720e3, 4.757216), (4acbc300f964a52058c520e3, 4.737474), (4c6ce8d923c1a1cd4bdf1acf, 4.725228), (4ae2252ef964a5202c8b21e3, 4.7050834)
16971469: (4ba6419bf964a520b23f39e3, 3.0509353), (4c9c6a059c48236a1cb14dee, 3.0479937), (4ac518eff964a52064ad20e3, 3.026064), (4ac518d2f964a52026a720e3, 3.0110228), (4bc0d7c84cdfc9b658969321, 3.0099065), (4ac518d1f964a520c3a620e3, 3.0072017), (4acbc300f964a52058c520e3, 3.0069292), (4ac518cef964a52021a620e3, 2.9921877), (4ac518ebf964a52049ac20e3, 2.9881253), (4b1c0375f964a520b30024e3, 2.9834223)
80557107: (4af47862f964a520d6f221e3, 4.282402), (4ac518cef964a52021a620e3, 4.269974), (4c9c6a059c48236a1cb14dee, 4.2465353), (4ac518d1f964a520c3a620e3, 4.218711), (4ac518d2f964a5203da720e3, 4.2086596), (4acbc300f964a52058c520e3, 4.201441), (4c6ce8d923c1a1cd4bdf1acf, 4.1678505), (4ac518f4f964a520fbae20e3, 4.165804), (4b114284f964a520657923e3, 4.165732), (4ac518f7f964a520c6af20e3, 4.1508603)
18634652: (4e175b25183880768f35a7e5, 3.0397441), (4ac518cef964a52021a620e3, 3.0224423), (4c9c6a059c48236a1cb14dee, 3.0043237), (4af47862f964a520d6f221e3, 3.0023093), (4ac518d0f964a52097a620e3, 2.991276), (4ac518eff964a52064ad20e3, 2.9890237), (4ba6419bf964a520b23f39e3, 2.9882119), (4ac518f3f964a5209fae20e3, 2.9810133), (4ac518d2f964a52026a720e3, 2.9739873), (4ac518cef964a520f8a520e3, 2.9713006)
217383974: (506999663d7cfe42e733a9b3, 3.5287454), (4ac518d1f964a520c3a620e3, 3.5206962), (4ac518cef964a52021a620e3, 3.5178163), (4b1c0375f964a520b30024e3, 3.5017521), (4af47862f964a520d6f221e3, 3.4966068), (4ac518eff964a52064ad20e3, 3.476826), (4c9c6a059c48236a1cb14dee, 3.4741716), (4ac518cef964a52009a620e3, 3.4712806), (4ae811e5f964a5200cae21e3, 3.47043), (4ac518d3f964a52076a720e3, 3.4627082)
106536914: (4ac518d1f964a520c3a620e3, 4.1976075), (4ac518d2f964a5203da720e3, 4.1968775), (4ac518cef964a52021a620e3, 4.189577), (4c9c6a059c48236a1cb14dee, 4.1746087), (4af47862f964a520d6f221e3, 4.155932), (4acbc300f964a52058c520e3, 4.139827), (4c6ce8d923c1a1cd4bdf1acf, 4.1351542), (4ac518d3f964a52076a720e3, 4.105688), (4ac518cef964a520f8a520e3, 4.096865), (4ac518e8f964a52075ab20e3, 4.094546)
322602298: (4ac518cef964a52021a620e3, 4.893588), (4af47862f964a520d6f221e3, 4.8901), (4b114284f964a520657923e3, 4.8898425), (4ac518f7f964a520c6af20e3, 4.8820305), (4c9c6a059c48236a1cb14dee, 4.8243165), (4acbc300f964a52058c520e3, 4.8149843), (4ac518f6f964a52052af20e3, 4.8149643), (4ac518f4f964a520fbae20e3, 4.8013897), (4ac518d2f964a5203da720e3, 4.795983), (4c52b7a4b6dabe9a24d2bb13, 4.7820225)
154125469: (4ac518f6f964a52052af20e3, 4.330972), (4c6ce8d923c1a1cd4bdf1acf, 4.2815485), (4acbc300f964a52058c520e3, 4.2767363), (4ac518cef964a52021a620e3, 4.2521424), (4b114284f964a520657923e3, 4.242843), (4ac518d2f964a5203da720e3, 4.2044387), (4ac518d2f964a52026a720e3, 4.191591), (4c52b7a4b6dabe9a24d2bb13, 4.186288), (4ac518cef964a520f8a520e3, 4.1819687), (4c9c6a059c48236a1cb14dee, 4.1698704)
2159274125: (4ac518cef964a52021a620e3, 3.6968718), (4af47862f964a520d6f221e3, 3.6496985), (4ac518cef964a520f8a520e3, 3.6492393), (4c6ce8d923c1a1cd4bdf1acf, 3.6084702), (4b7a7122f964a520f62c2fe3, 3.6005797), (4c9c6a059c48236a1cb14dee, 3.5907671), (4acbc300f964a52058c520e3, 3.588869), (4ac518d1f964a520c3a620e3, 3.586634), (4ac518f4f964a520fbae20e3, 3.5855112), (4ac518eff964a52064ad20e3, 3.5832958)
105812132: (4c9c6a059c48236a1cb14dee, 5.795455), (4ac518d1f964a520c3a620e3, 5.7608886), (4ac518cef964a52021a620e3, 5.7343264), (4ac518eff964a52064ad20e3, 5.733681), (4b1c0375f964a520b30024e3, 5.7240763), (4ac518d2f964a52026a720e3, 5.6431394), (4af47862f964a520d6f221e3, 5.639457), (4ac518d2f964a5203da720e3, 5.625767), (4ba6419bf964a520b23f39e3, 5.6156883), (4c6ce8d923c1a1cd4bdf1acf, 5.5873475)
38911890: (4c9c6a059c48236a1cb14dee, 4.009902), (4ac518d1f964a520c3a620e3, 4.000013), (4ac518cef964a52021a620e3, 3.9972947), (4c513de4250dd13a41a4e17c, 3.9964535), (4ac518d3f964a52076a720e3, 3.993483), (4c6ce8d923c1a1cd4bdf1acf, 3.980712), (4b7a7122f964a520f62c2fe3, 3.9654443), (4ac518f6f964a52052af20e3, 3.9648688), (4ac518cef964a520f8a520e3, 3.9639635), (4ac518d2f964a5203da720e3, 3.9482706)
221724364: (4ac518eff964a52064ad20e3, 4.004675), (4ac518cef964a52021a620e3, 4.0023932), (4c9c6a059c48236a1cb14dee, 3.9521148), (4e175b25183880768f35a7e5, 3.9324706), (4ba6419bf964a520b23f39e3, 3.9316301), (4af47862f964a520d6f221e3, 3.9093542), (4ac518f6f964a52052af20e3, 3.8952582), (4b1c0375f964a520b30024e3, 3.8871827), (4b7e5255f964a52076e92fe3, 3.88423), (4c6ce8d923c1a1cd4bdf1acf, 3.8812938)
22554258: (4ac518cef964a52021a620e3, 5.4373817), (4b7a7122f964a520f62c2fe3, 5.4034667), (4c9c6a059c48236a1cb14dee, 5.4033065), (4af47862f964a520d6f221e3, 5.391559), (4ac518f6f964a52052af20e3, 5.373637), (4ac518cef964a520f8a520e3, 5.361433), (4e175b25183880768f35a7e5, 5.336378), (4c6ce8d923c1a1cd4bdf1acf, 5.3277936), (4ac518d1f964a520c3a620e3, 5.3155646), (4c513de4250dd13a41a4e17c, 5.267702)
20622239: (4ac518d2f964a5203da720e3, 4.026863), (4ac518cef964a52021a620e3, 4.0165086), (4c9c6a059c48236a1cb14dee, 3.951637), (4c52b7a4b6dabe9a24d2bb13, 3.9502573), (4af47862f964a520d6f221e3, 3.9359555), (505b0a96e4b0597d277e6444, 3.922981), (4acbc300f964a52058c520e3, 3.9223213), (4ac518cef964a520f8a520e3, 3.909826), (4b114284f964a520657923e3, 3.907963), (4ac518f4f964a520fbae20e3, 3.8959785)
167076686: (4c9c6a059c48236a1cb14dee*, 4.10191), (4ae02185f964a5203f7e21e3, 4.05163), (4ac518d1f964a520c3a620e3, 4.043175), (4b1c0375f964a520b30024e3, 4.0293617), (4b8ff4fdf964a5201c6c33e3, 4.0200996), (4ac518d2f964a52026a720e3, 4.0173926), (4ba6419bf964a520b23f39e3, 4.0051503), (4ac518cef964a52021a620e3, 3.9977999), (4ac518ebf964a52049ac20e3, 3.9971046), (4ac518d3f964a52076a720e3, 3.9769845)
701183370: (4ac518f7f964a520c6af20e3, 3.9710894), (4af47862f964a520d6f221e3, 3.9541276), (4ac518cef964a520f8a520e3, 3.948889), (4b114284f964a520657923e3, 3.915026), (4c52b7a4b6dabe9a24d2bb13, 3.890974), (4ac518f6f964a52052af20e3, 3.8787608), (4c9c6a059c48236a1cb14dee, 3.8762202), (4ac518d2f964a52026a720e3, 3.876104), (4ac518cef964a520f7a520e3, 3.8712158), (4ac518d2f964a5203da720e3, 3.8596263)
116785531: (4ac518eff964a52064ad20e3, 4.1108556), (4b1c0375f964a520b30024e3, 4.0900183), (4ac518cef964a52021a620e3, 4.0884356), (4c9c6a059c48236a1cb14dee, 4.0669928), (4ba6419bf964a520b23f39e3, 4.06645), (4ac518d1f964a520c3a620e3, 4.0454693), (4af9a82df964a520fd1222e3, 4.0281606), (4ac518d2f964a52026a720e3, 4.0273156), (4af47862f964a520d6f221e3, 3.9971523), (4ac518d2f964a5203da720e3, 3.9869478)
22189662: (4c6ce8d923c1a1cd4bdf1acf, 5.394474), (4acbc300f964a52058c520e3, 5.3876376), (4ac518d2f964a5203da720e3, 5.332334), (4ac518cef964a52021a620e3, 5.325755), (4ac518eff964a52064ad20e3, 5.322795), (4c9c6a059c48236a1cb14dee, 5.314596), (4ac518d1f964a520c3a620e3, 5.313103), (4ac518f6f964a52052af20e3, 5.2432775), (4af47862f964a520d6f221e3, 5.237889), (4bc0d7c84cdfc9b658969321, 5.230385)
78723749: (4b77eb6ff964a520c4ae2ee3, 3.1387138), (4af47862f964a520d6f221e3, 3.0666707), (4ae811e5f964a5200cae21e3, 3.0616267), (4ac518f6f964a52052af20e3, 3.0296082), (4c513de4250dd13a41a4e17c, 3.0249703), (4b7a7122f964a520f62c2fe3, 3.0123322), (4ac518f7f964a520c6af20e3, 3.011356), (525d30a4498e2407cd63b58c, 2.989983), (4ac518cef964a52021a620e3, 2.9836006), (4ac518d0f964a52097a620e3, 2.9819658)
757264705: (4ac518cef964a52021a620e3, 5.2617908), (4c9c6a059c48236a1cb14dee, 5.259616), (4ac518f6f964a52052af20e3, 5.2289586), (4ac518d1f964a520c3a620e3, 5.204892), (4ac518cef964a520f8a520e3, 5.1693783), (4c6ce8d923c1a1cd4bdf1acf, 5.166719), (4ac518d3f964a52076a720e3, 5.1610727), (4af47862f964a520d6f221e3, 5.148074), (4ac518d2f964a5203da720e3, 5.1463785), (4e175b25183880768f35a7e5, 5.13842)
95425062: (4ba6419bf964a520b23f39e3, 5.166614), (4c9c6a059c48236a1cb14dee, 5.082088), (4ac518cef964a52021a620e3, 5.057668), (4ac518eff964a52064ad20e3, 5.025668), (4ac518d2f964a52026a720e3, 5.0099335), (4ac518b8f964a52081a120e3, 4.9761767), (4af47862f964a520d6f221e3, 4.955954), (4ac518f6f964a52052af20e3, 4.950937), (4b1c0375f964a520b30024e3, 4.931807), (4e175b25183880768f35a7e5, 4.927227)
1593067580: (506999663d7cfe42e733a9b3, 4.390852), (4ac518cef964a52009a620e3, 4.3723674), (4ac518d2f964a5203da720e3, 4.3681064), (4ac518d1f964a520c3a620e3, 4.3677063), (4b1c0375f964a520b30024e3, 4.3214417), (4d64f88cd2906a310083e2cb, 4.3171134), (4ac518cef964a52021a620e3, 4.3112073), (4ac518d3f964a52076a720e3, 4.3021126), (4ae811e5f964a5200cae21e3, 4.2924705), (4af47862f964a520d6f221e3, 4.2882366)
19372293: (4ba6419bf964a520b23f39e3, 5.0407653), (4c9c6a059c48236a1cb14dee, 4.9407415), (4ac518d2f964a52026a720e3, 4.9150333), (4ac518eff964a52064ad20e3, 4.9031897), (4ac518f6f964a52052af20e3, 4.8860054), (4ac518cef964a52021a620e3, 4.8826513), (4ac518b8f964a52081a120e3, 4.830341), (4c110d4a6b7e2d7f02942835, 4.8045588), (4b1c0375f964a520b30024e3, 4.792017), (4af47862f964a520d6f221e3, 4.7919955)
23248421: (4ba6419bf964a520b23f39e3, 4.5186105), (4ac518cef964a52021a620e3, 4.503394), (4acbc300f964a52058c520e3, 4.4489098), (4ac518f7f964a520c6af20e3, 4.4477367), (4af47862f964a520d6f221e3, 4.4421344), (4b114284f964a520657923e3, 4.440104), (4ac518f4f964a520fbae20e3, 4.412286), (4ac518d2f964a52026a720e3, 4.390403), (4c52b7a4b6dabe9a24d2bb13, 4.3859515), (4ac518d2f964a5203da720e3, 4.3692737)
86729115: (4ac518f7f964a520c6af20e3, 3.9331863), (4ac518f4f964a520fbae20e3, 3.8793135), (4ac518cef964a52021a620e3, 3.874024), (4b114284f964a520657923e3, 3.8565345), (4b7e5255f964a52076e92fe3, 3.8401663), (4d5ed23c149637047e12cf94, 3.8348415), (4af47862f964a520d6f221e3, 3.833413), (4ba6419bf964a520b23f39e3, 3.8289025), (4c52b7a4b6dabe9a24d2bb13, 3.819115), (4ac518f6f964a52052af20e3, 3.8114948)
126314029: (4ac518f7f964a520c6af20e3, 5.2250695), (4ac518f6f964a52052af20e3, 5.18883), (4ac518cef964a520f8a520e3, 5.18265), (4af47862f964a520d6f221e3, 5.1710405), (4b114284f964a520657923e3, 5.1622972), (4ac518d2f964a52026a720e3, 5.133824), (4ac518f4f964a520fbae20e3, 5.125579), (4ac518d3f964a52076a720e3, 5.1112065), (4ba6419bf964a520b23f39e3, 5.106308), (4c52b7a4b6dabe9a24d2bb13*, 5.1028943)
123419923: (4ae811e5f964a5200cae21e3, 4.176409), (4af47862f964a520d6f221e3, 4.162238), (4ac518f7f964a520c6af20e3, 4.135012), (4ac518d0f964a52095a620e3, 4.1316924), (4ac518cef964a52021a620e3, 4.1130686), (4ac518d3f964a52076a720e3, 4.109437), (4c9c6a059c48236a1cb14dee, 4.101343), (4c513de4250dd13a41a4e17c, 4.0869794), (4b77eb6ff964a520c4ae2ee3, 4.078228), (4e175b25183880768f35a7e5, 4.070626)
2316012620: (4ac518f6f964a52052af20e3, 3.2692037), (4ad8e9baf964a520eb1521e3, 3.2542436), (4c9c6a059c48236a1cb14dee, 3.2344759), (4b114284f964a520657923e3, 3.1950927), (4ac518b8f964a52081a120e3, 3.192857), (4af47862f964a520d6f221e3, 3.169008), (4b1c0375f964a520b30024e3, 3.166877), (4ac518cef964a52021a620e3, 3.1667752), (4ac518d1f964a520e0a620e3, 3.161932), (4c6ce8d923c1a1cd4bdf1acf, 3.1565723)
200494350: (4c9c6a059c48236a1cb14dee, 5.1299033), (4ac518cef964a52021a620e3, 5.096689), (4b1c0375f964a520b30024e3, 5.0379934), (4ac518f6f964a52052af20e3, 5.010191), (4ac518d2f964a5203da720e3, 5.00595), (4ac518eff964a52064ad20e3, 5.005264), (4b114284f964a520657923e3, 4.977837), (4ac518e8f964a52075ab20e3, 4.9693546), (4c6ce8d923c1a1cd4bdf1acf, 4.9614773), (4ac518d3f964a52076a720e3, 4.9593215)
192658787: (4af47862f964a520d6f221e3, 3.5625246), (4c9c6a059c48236a1cb14dee, 3.5076487), (4ac518cef964a52021a620e3, 3.5061269), (4b7a7122f964a520f62c2fe3, 3.5031729), (4ac518f6f964a52052af20e3*, 3.503133), (4c513de4250dd13a41a4e17c, 3.489518), (4bcc08273740b7139c756365, 3.456418), (4e175b25183880768f35a7e5, 3.4331598), (4ac518d0f964a52095a620e3, 3.4194949), (4ac518d1f964a520c3a620e3, 3.4174337)
409390999: (4acbc300f964a52058c520e3, 4.4347343), (4ac518cef964a52021a620e3, 4.432704), (4af47862f964a520d6f221e3, 4.3883276), (4ba6419bf964a520b23f39e3, 4.3716774), (4c52b7a4b6dabe9a24d2bb13, 4.349555), (4ac518f4f964a520fbae20e3, 4.3375373), (4ac518d2f964a5203da720e3, 4.3354597), (4ac518cef964a520f8a520e3, 4.3346515), (4ac518f7f964a520c6af20e3, 4.3332), (4b114284f964a520657923e3, 4.3322854)
193474934: (4c9c6a059c48236a1cb14dee, 5.1665382), (4ac518d1f964a520c3a620e3, 5.1644187), (4b1c0375f964a520b30024e3, 5.1163025), (4ac518cef964a52021a620e3, 5.1050243), (4ac518d2f964a5203da720e3, 5.096333), (4ac518eff964a52064ad20e3, 5.0649266), (4bcc08273740b7139c756365, 5.023089), (4af47862f964a520d6f221e3, 4.993574), (505b0a96e4b0597d277e6444, 4.988525), (4ac518d2f964a52026a720e3, 4.978581)
38907844: (4ac518f6f964a52052af20e3, 5.2074757), (4c9c6a059c48236a1cb14dee, 5.183031), (4ac518cef964a52021a620e3, 5.15841), (4b114284f964a520657923e3, 5.1158075), (4af47862f964a520d6f221e3, 5.111625), (4c6ce8d923c1a1cd4bdf1acf, 5.1087255), (4ac518f7f964a520c6af20e3, 5.099883), (4ac518d3f964a52076a720e3, 5.080746), (4ac518d2f964a52026a720e3, 5.0774617), (4ac518cef964a520f8a520e3, 5.053475)
191792666: (4af47862f964a520d6f221e3, 4.5524554), (4ac518cef964a52021a620e3, 4.549741), (4c9c6a059c48236a1cb14dee, 4.445424), (4b7a7122f964a520f62c2fe3, 4.428577), (4ac518cef964a520f8a520e3, 4.4227233), (4b114284f964a520657923e3, 4.405497), (4ac518f6f964a52052af20e3, 4.400308), (4ac518d1f964a520c3a620e3, 4.3981166), (4ac518f7f964a520c6af20e3, 4.3859005), (4ac518d2f964a5203da720e3, 4.3607645)
105885317: (4ac518d1f964a520c3a620e3, 3.8294485), (4ac518eff964a52064ad20e3, 3.7843642), (4ac518cef964a52021a620e3, 3.7528393), (4b1c0375f964a520b30024e3, 3.7492857), (4ac518d2f964a5203da720e3, 3.747376), (52d71ac611d2dae852a0be1f, 3.7439985), (4c9c6a059c48236a1cb14dee, 3.734009), (4ac518d3f964a52076a720e3, 3.733221), (4c6ce8d923c1a1cd4bdf1acf, 3.7248635), (506999663d7cfe42e733a9b3, 3.71366)
20012045: (4ac518cef964a52021a620e3, 4.689973), (4af47862f964a520d6f221e3, 4.6784024), (4ac518cef964a520f8a520e3, 4.63422), (4c9c6a059c48236a1cb14dee, 4.6290274), (4ac518d1f964a520c3a620e3, 4.626281), (4c6ce8d923c1a1cd4bdf1acf*, 4.557611), (4ac518d2f964a52026a720e3, 4.5526085), (4b7a7122f964a520f62c2fe3, 4.5507536), (4ac518eff964a52064ad20e3, 4.548575), (4bcc08273740b7139c756365, 4.5401106)
299599691: (4ac518d1f964a520c3a620e3, 4.1230173), (4ac518d3f964a52076a720e3, 4.120178), (4ac518d2f964a5203da720e3, 4.089039), (4ae9aca2f964a5209fb521e3, 4.037629), (4bf5197b98ac0f4761ac64a8, 4.0361085), (4ac518f6f964a52050af20e3, 4.0356903), (4b1c0375f964a520b30024e3, 4.0236826), (4c9c6a059c48236a1cb14dee, 4.02101), (4c6ce8d923c1a1cd4bdf1acf, 3.9973848), (505b0a96e4b0597d277e6444, 3.9952152)
23399737: (4ba6419bf964a520b23f39e3, 4.7231026), (4c9c6a059c48236a1cb14dee, 4.7108064), (4ac518cef964a52021a620e3, 4.692016), (4ac518f7f964a520c6af20e3, 4.676179), (4af47862f964a520d6f221e3, 4.6601777), (4b114284f964a520657923e3, 4.658195), (4ac518d2f964a52026a720e3, 4.633206), (4ac518f6f964a52052af20e3, 4.5951567), (4ae02185f964a5203f7e21e3, 4.5908704), (4b1c0375f964a520b30024e3, 4.5820236)
27894839: (4c9c6a059c48236a1cb14dee, 4.0122423), (4ac518d1f964a520c3a620e3, 3.9699485), (4b1c0375f964a520b30024e3, 3.9624586), (4ac518cef964a52021a620e3, 3.9574811), (4ac518d2f964a5203da720e3, 3.9531434), (4ba6419bf964a520b23f39e3, 3.9510593), (4bc0d7c84cdfc9b658969321, 3.939378), (4b114284f964a520657923e3, 3.9312184), (4af47862f964a520d6f221e3, 3.9134414), (4ac518ebf964a52049ac20e3, 3.9112558)
15290928: (4c9c6a059c48236a1cb14dee, 4.8932323), (4b1c0375f964a520b30024e3, 4.873109), (4ac518eff964a52064ad20e3, 4.8726144), (4ac518cef964a52021a620e3, 4.863249), (4ac518d1f964a520c3a620e3, 4.8612757), (4c6ce8d923c1a1cd4bdf1acf, 4.8257985), (4ac518f6f964a52050af20e3, 4.810387), (4ac518d2f964a5203da720e3, 4.8095965), (4ba6419bf964a520b23f39e3, 4.806655), (4ac518f6f964a52052af20e3, 4.7902985)
205686979: (4af47862f964a520d6f221e3, 6.4255137), (4ac518cef964a52021a620e3, 6.4112825), (4c9c6a059c48236a1cb14dee, 6.4058895), (4c6ce8d923c1a1cd4bdf1acf, 6.357003), (4ae811e5f964a5200cae21e3, 6.3407116), (4ac518f6f964a52052af20e3, 6.3196754), (4ac518f7f964a520c6af20e3, 6.3158927), (4ac518d1f964a520c3a620e3, 6.29942), (4b114284f964a520657923e3, 6.2890496), (4ac518d3f964a52076a720e3, 6.2883844)
159008044: (4af47862f964a520d6f221e3, 3.238525), (4ac518cef964a52021a620e3, 3.2249987), (4acbc300f964a52058c520e3, 3.180458), (4ac518d1f964a520c3a620e3, 3.163608), (4ac518d2f964a5203da720e3, 3.1548781), (4ac518f4f964a520fbae20e3, 3.1509225), (4ac518d0f964a52095a620e3, 3.1497793), (4ac518cef964a520f8a520e3, 3.1478572), (4ac518f7f964a520c6af20e3, 3.1424818), (4b114284f964a520657923e3, 3.1345801)
286012454: (4c52b7a4b6dabe9a24d2bb13, 4.521429), (4ac518cef964a52021a620e3, 4.5015306), (4c9c6a059c48236a1cb14dee, 4.497568), (4ac518f7f964a520c6af20e3, 4.4939585), (4ac518d2f964a5203da720e3, 4.481287), (4b114284f964a520657923e3*, 4.4809976), (4ac518e8f964a52075ab20e3, 4.470131), (4d5ed23c149637047e12cf94, 4.460054), (4ac518d3f964a52076a720e3, 4.4572563), (4ac518d1f964a520c3a620e3, 4.4486)
14698779: (4af47862f964a520d6f221e3, 4.4629183), (4ac518cef964a52021a620e3, 4.432249), (4dcbcc6cd22d7ffe9d352e02, 4.3813434), (4c9c6a059c48236a1cb14dee, 4.3452797), (4b7a7122f964a520f62c2fe3, 4.305127), (4ac518f6f964a52052af20e3, 4.288772), (4ac518f7f964a520c6af20e3, 4.2861786), (4b114284f964a520657923e3, 4.277551), (4ac518cef964a520f8a520e3, 4.257407), (4ac518d1f964a520c3a620e3, 4.255658)
306750768: (4c9c6a059c48236a1cb14dee, 4.37447), (505b0a96e4b0597d277e6444, 4.335854), (4ac518d1f964a520c3a620e3, 4.328905), (4ac518cef964a52021a620e3, 4.321164), (4ac518d2f964a5203da720e3, 4.294499), (4af47862f964a520d6f221e3, 4.2833714), (4b1c0375f964a520b30024e3, 4.2518425), (4b114284f964a520657923e3, 4.2482543), (4d5ed23c149637047e12cf94, 4.2229743), (4ac518e8f964a52075ab20e3, 4.208884)
89952560: (4af47862f964a520d6f221e3, 3.8286834), (4ac518cef964a52021a620e3, 3.7906764), (4b7a7122f964a520f62c2fe3, 3.748418), (4c9c6a059c48236a1cb14dee, 3.7313259), (4ac518f6f964a52052af20e3, 3.6957576), (4b114284f964a520657923e3, 3.6850634), (4ac518d1f964a520c3a620e3, 3.683771), (4c6ce8d923c1a1cd4bdf1acf, 3.678531), (4c513de4250dd13a41a4e17c, 3.6664824), (4ac518d0f964a52095a620e3, 3.666315)
