# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
8493742: (4af47862f964a520d6f221e3, 5.310172), (4ac518f6f964a52052af20e3, 5.2311764), (4ac518d3f964a52076a720e3, 5.204858), (4bcc08273740b7139c756365, 5.1993837), (4c9c6a059c48236a1cb14dee, 5.186062), (4ac518cef964a52021a620e3, 5.18467), (4ac518d2f964a52026a720e3, 5.1726093), (4ac518f4f964a520fbae20e3, 5.166123), (4b1c0375f964a520b30024e3, 5.149896), (4ac518f7f964a520c6af20e3, 5.1487865)
279110310: (4ac518d2f964a52026a720e3, 3.7751737), (4ac518cef964a52021a620e3, 3.7713687), (4ad42aa6f964a5205de720e3, 3.7372053), (4bc0d7c84cdfc9b658969321, 3.719699), (4c9c6a059c48236a1cb14dee, 3.7083573), (4ac518cef964a520f8a520e3, 3.7066991), (4ac518d1f964a520c3a620e3, 3.703879), (4af47862f964a520d6f221e3, 3.702623), (4ac518ebf964a52049ac20e3, 3.6916873), (4ac518eff964a52064ad20e3, 3.6912975)
28332178: (4c9c6a059c48236a1cb14dee*, 4.551839), (4af47862f964a520d6f221e3, 4.5309434), (4ac518d1f964a520c3a620e3, 4.5186954), (4bcc08273740b7139c756365, 4.4905615), (4ac518cef964a52021a620e3, 4.4847083), (4ac518d1f964a520e6a620e3, 4.472323), (4e4b9e2314958c3abfa956c7, 4.4684353), (4acbc300f964a52058c520e3, 4.4593577), (4ac518d2f964a5203da720e3, 4.457828), (4c6ce8d923c1a1cd4bdf1acf, 4.4455466)
27929693: (4ac518f6f964a52052af20e3, 3.3277621), (4ac518cef964a52021a620e3, 3.3103883), (4b1c0375f964a520b30024e3, 3.2939668), (4ac518d3f964a52076a720e3, 3.2831063), (4ad42aa6f964a5205de720e3, 3.279683), (4d5ed23c149637047e12cf94, 3.2715733), (4ac518eff964a52064ad20e3, 3.2671366), (4ba12171f964a520c29a37e3, 3.2632215), (4c9c6a059c48236a1cb14dee, 3.2566578), (4ac518d2f964a52026a720e3, 3.2516968)
15598238: (4c52b7a4b6dabe9a24d2bb13, 3.3452153), (4c9c6a059c48236a1cb14dee, 3.2961237), (4fe85037e4b0af2e68221581, 3.287489), (4ac518cef964a520f8a520e3, 3.283749), (4f1205e9e4b04720456783a7, 3.2679589), (4d5ed23c149637047e12cf94, 3.2586534), (4ac51183f964a52049a020e3, 3.2519276), (4bcc08273740b7139c756365, 3.2514153), (4ac518cef964a52021a620e3, 3.2478898), (4b233922f964a520785424e3, 3.2417142)
278109963: (4af47862f964a520d6f221e3, 4.18209), (4c9c6a059c48236a1cb14dee, 4.134435), (4ac518f4f964a520fbae20e3, 4.0742483), (4ba6419bf964a520b23f39e3, 4.0628014), (4ac518cef964a52021a620e3, 4.058191), (4ac518cef964a520f8a520e3, 4.049641), (4ac518d2f964a52026a720e3, 4.0466166), (4b1c0375f964a520b30024e3, 4.0426435), (4ac518f6f964a52052af20e3, 4.0424647), (4ac518d3f964a52076a720e3, 4.0398197)
311378514: (4af47862f964a520d6f221e3, 5.173397), (4c6ce8d923c1a1cd4bdf1acf, 5.1507316), (4ac518cef964a52021a620e3, 5.123059), (505b0a96e4b0597d277e6444, 5.119472), (4ac518f6f964a52052af20e3, 5.1078334), (4ac518f4f964a520fbae20e3, 5.0942793), (4b1c0375f964a520b30024e3, 5.0890145), (4bcc08273740b7139c756365, 5.0816083), (4ac518f7f964a520c6af20e3, 5.061827), (4c9c6a059c48236a1cb14dee, 5.0613074)
20804506: (4ac518d2f964a5203da720e3, 4.2902355), (4bc0d7c84cdfc9b658969321, 4.287203), (4ac518d2f964a52026a720e3, 4.247805), (4ac518cef964a52021a620e3, 4.2265034), (4bcc08273740b7139c756365, 4.2167244), (4c9c6a059c48236a1cb14dee, 4.2011304), (506999663d7cfe42e733a9b3, 4.200868), (4af47862f964a520d6f221e3, 4.186371), (4d5ed23c149637047e12cf94, 4.178648), (4ac518d3f964a52076a720e3, 4.1714234)
260855850: (4c9c6a059c48236a1cb14dee, 3.2623858), (4af47862f964a520d6f221e3, 3.2424242), (4ac518cef964a52021a620e3, 3.1936069), (4ac518f4f964a520fbae20e3, 3.1922107), (4ac518e8f964a52075ab20e3, 3.1833136), (4ac518f7f964a520c6af20e3, 3.181636), (4b1c0375f964a520b30024e3, 3.1802428), (4ac518d3f964a52076a720e3, 3.1692023), (4c52b7a4b6dabe9a24d2bb13, 3.1686924), (4ac518f6f964a52052af20e3, 3.167216)
364996994: (4b1c0375f964a520b30024e3, 3.9484725), (518b9f51498e94d9adcac6c1, 3.9125967), (4ac518f6f964a52052af20e3, 3.8843331), (4ad42aa6f964a5205de720e3, 3.8510008), (4b9fb129f964a5205e3537e3, 3.8393352), (4ac518cef964a52021a620e3, 3.838961), (4ac518eff964a52064ad20e3, 3.795124), (4f21982be4b0644fb3b6b71d, 3.7849438), (4ac518f4f964a520fbae20e3, 3.7823956), (4ac518c9f964a5209fa520e3, 3.7721632)
233345140: (4c9c6a059c48236a1cb14dee, 4.448702), (4e175b25183880768f35a7e5, 4.440219), (4ac518cef964a52021a620e3, 4.399551), (4b1c0375f964a520b30024e3, 4.394823), (4ac518d1f964a520c3a620e3, 4.3901067), (4c52b7a4b6dabe9a24d2bb13, 4.35886), (4e4b9e2314958c3abfa956c7, 4.3431334), (4ac518eff964a52064ad20e3, 4.343111), (4b8146dbf964a520439d30e3, 4.3417664), (4ac518f6f964a52052af20e3, 4.339434)
275951739: (4acaf933f964a52031c320e3, 4.0405807), (4bcc08273740b7139c756365, 4.037692), (4d5ed23c149637047e12cf94, 4.026156), (4ac518e7f964a52067ab20e3, 4.022587), (4c6ce8d923c1a1cd4bdf1acf, 4.010611), (4b5061def964a520cb2127e3, 4.005907), (4ac518f6f964a52052af20e3, 4.003539), (4af47862f964a520d6f221e3, 4.0005546), (4b114284f964a520657923e3, 3.9792495), (4ac518cef964a52021a620e3, 3.9710689)
28162968: (4af47862f964a520d6f221e3, 5.7931633), (4ac518cef964a52021a620e3, 5.760688), (4c9c6a059c48236a1cb14dee, 5.7483416), (4bcc08273740b7139c756365, 5.7342844), (4ac518f6f964a52052af20e3, 5.7200017), (4c6ce8d923c1a1cd4bdf1acf, 5.718859), (4b1c0375f964a520b30024e3, 5.717756), (4ac518f7f964a520c6af20e3, 5.7043285), (4ac518d3f964a52076a720e3, 5.7024336), (4ac518f4f964a520fbae20e3, 5.7011485)
87961712: (4ac518cef964a52021a620e3, 4.610532), (4d5ed23c149637047e12cf94, 4.6080956), (4c9c6a059c48236a1cb14dee, 4.57962), (4ac518eff964a52064ad20e3, 4.567137), (4ad771a8f964a520890a21e3, 4.5607157), (4ac518d1f964a520e6a620e3, 4.5543613), (4ac518f6f964a52052af20e3, 4.5529375), (4acbc300f964a52058c520e3, 4.539068), (4b114284f964a520657923e3, 4.5222764), (4ac518cef964a520f8a520e3, 4.5188556)
211052825: (4ac518f4f964a520fbae20e3, 3.3354897), (4b850877f964a520454931e3, 3.3037438), (4af47862f964a520d6f221e3, 3.2869942), (4c9c6a059c48236a1cb14dee, 3.2840207), (4b1c0375f964a520b30024e3, 3.2816937), (4e175b25183880768f35a7e5, 3.2768404), (4ac518e8f964a52075ab20e3, 3.2665675), (4acf10dbf964a5205cd220e3, 3.2646244), (4fff1c5de4b018897fe4e69a, 3.2590873), (4c52b7a4b6dabe9a24d2bb13, 3.2590222)
182406811: (4af47862f964a520d6f221e3, 3.2120433), (4ac518d1f964a520c3a620e3, 3.20725), (4f1fb8bee4b0bf85e2d1e147, 3.2066689), (4c9c6a059c48236a1cb14dee, 3.2062588), (505b0a96e4b0597d277e6444, 3.1592314), (4ad8e9baf964a520eb1521e3, 3.1503122), (4ba6419bf964a520b23f39e3, 3.1289115), (4ac518cef964a520f7a520e3, 3.1194234), (4bcc08273740b7139c756365, 3.1054835), (4e09ef8a6284d9ee92e5f663, 3.1028056)
707625332: (4ac518d2f964a52026a720e3, 4.867036), (4ac518d1f964a520c3a620e3, 4.8495317), (4ac518d2f964a5203da720e3, 4.8235507), (4ac518cef964a52021a620e3, 4.821369), (4c9c6a059c48236a1cb14dee, 4.7995014), (4bc0d7c84cdfc9b658969321, 4.7944365), (4d5ed23c149637047e12cf94, 4.7846427), (4ac518cef964a520f8a520e3, 4.776274), (4bcc08273740b7139c756365, 4.7715936), (4ac518d3f964a52076a720e3, 4.7494526)
20627357: (4bc0d7c84cdfc9b658969321, 3.3043027), (4b4c451ff964a5204eb026e3, 3.2349765), (4af47862f964a520d6f221e3, 3.2283032), (4ac518f0f964a520afad20e3, 3.212012), (4acaf933f964a52031c320e3, 3.2071612), (4ac518f4f964a520fbae20e3, 3.2028573), (4c6d4ba36af58cfa91ff8817, 3.20258), (4b0bf426f964a5200e3523e3, 3.189913), (4b8ecf3df964a520823833e3, 3.184382), (4ca4b822554b236a30853148, 3.1764312)
85678573: (4ac518d1f964a520c3a620e3, 4.6443133), (4c9c6a059c48236a1cb14dee, 4.6342673), (4af47862f964a520d6f221e3, 4.62508), (4ac518cef964a52021a620e3, 4.591449), (4bcc08273740b7139c756365, 4.5788546), (4ac518cef964a520f8a520e3, 4.548263), (4ac518f6f964a52052af20e3, 4.5426707), (4ac518d2f964a52026a720e3, 4.5338044), (4acbc300f964a52058c520e3, 4.5291996), (4ba6419bf964a520b23f39e3, 4.5244308)
2289573876: (4af47862f964a520d6f221e3, 4.5197086), (4ac518d2f964a52026a720e3, 4.4804115), (4c9c6a059c48236a1cb14dee, 4.453184), (4ac518d3f964a52076a720e3, 4.446799), (4ac518cef964a52021a620e3, 4.4284806), (4ac518d1f964a520c3a620e3, 4.4274993), (4ac518f6f964a52052af20e3, 4.414475), (4bcc08273740b7139c756365, 4.3877735), (4ac518d2f964a5203da720e3, 4.378646), (4ac518cef964a520f7a520e3, 4.370023)
21886604: (4ac518cef964a52021a620e3, 5.016597), (4af47862f964a520d6f221e3, 4.978787), (4ac518f6f964a52052af20e3, 4.9732366), (4ac518d1f964a520c3a620e3, 4.9583426), (4c9c6a059c48236a1cb14dee, 4.9454217), (4b1c0375f964a520b30024e3, 4.9431133), (4c6ce8d923c1a1cd4bdf1acf, 4.9426613), (4bc0d7c84cdfc9b658969321, 4.9345737), (4ac518eff964a52064ad20e3, 4.9339647), (4ac518f7f964a520c6af20e3, 4.9184875)
409481700: (4bc0d7c84cdfc9b658969321, 5.457321), (4af47862f964a520d6f221e3, 5.4334416), (4ac518cef964a52021a620e3, 5.427456), (4ac518f6f964a52052af20e3, 5.4102273), (4b1c0375f964a520b30024e3, 5.404518), (4ac518eff964a52064ad20e3, 5.404038), (4c9c6a059c48236a1cb14dee, 5.395469), (4ac518f4f964a520fbae20e3, 5.3934803), (4ac518d2f964a52026a720e3, 5.387199), (4acaf933f964a52031c320e3, 5.384653)
113339768: (4af47862f964a520d6f221e3, 4.565454), (4c9c6a059c48236a1cb14dee, 4.536665), (4ac518cef964a52021a620e3, 4.533553), (4ac518f6f964a52052af20e3, 4.509496), (4bcc08273740b7139c756365, 4.5048037), (4ac518d2f964a52026a720e3, 4.5023365), (4ac518d3f964a52076a720e3, 4.497344), (4ac518f7f964a520c6af20e3, 4.478265), (4b1c0375f964a520b30024e3, 4.470863), (4ac518e8f964a52075ab20e3, 4.4642124)
112811039: (4ac518cef964a52021a620e3, 4.303421), (4ac518f6f964a52052af20e3, 4.2720966), (4ac518d2f964a52026a720e3, 4.2705407), (4b1c0375f964a520b30024e3, 4.26611), (4c9c6a059c48236a1cb14dee, 4.2510924), (4af47862f964a520d6f221e3, 4.2413225), (4ad42aa6f964a5205de720e3, 4.2378507), (4ac518d3f964a52076a720e3, 4.2342024), (4ac518f7f964a520c6af20e3, 4.2160974), (4ac518eff964a52064ad20e3, 4.214376)
360154668: (4c9c6a059c48236a1cb14dee, 3.8451147), (4ac518f4f964a520fbae20e3, 3.8288665), (4e175b25183880768f35a7e5, 3.8241491), (4b1c0375f964a520b30024e3, 3.8237493), (4af47862f964a520d6f221e3, 3.8223562), (4c52b7a4b6dabe9a24d2bb13, 3.8049057), (4ac518d1f964a520c3a620e3, 3.7901504), (4ac518cef964a52021a620e3, 3.7887769), (4b1290d5f964a520da8a23e3, 3.7742558), (4ba6419bf964a520b23f39e3, 3.7633555)
134586289: (4c9c6a059c48236a1cb14dee, 4.0899687), (4af47862f964a520d6f221e3, 4.0374174), (4ac518cef964a52021a620e3, 4.0368395), (4c52b7a4b6dabe9a24d2bb13, 4.016615), (4b1c0375f964a520b30024e3, 4.0138264), (4ac518f6f964a52052af20e3, 4.011142), (4bcc08273740b7139c756365, 3.9937637), (4b77eb6ff964a520c4ae2ee3, 3.9908087), (4ac518d3f964a52076a720e3, 3.9898872), (4d5ed23c149637047e12cf94, 3.987566)
482495977: (4c9c6a059c48236a1cb14dee, 4.4252543), (4ac518cef964a52021a620e3, 4.401793), (4c52b7a4b6dabe9a24d2bb13, 4.401579), (4b77eb6ff964a520c4ae2ee3, 4.363489), (4b1c0375f964a520b30024e3, 4.3306327), (4ac518eff964a52064ad20e3, 4.3175697), (4d5ed23c149637047e12cf94, 4.312561), (4ac518cef964a520f8a520e3, 4.296795), (506999663d7cfe42e733a9b3, 4.295158), (4ac518f6f964a52052af20e3, 4.2832365)
37694781: (4b0bf426f964a5200e3523e3, 4.1999335), (4ac518cef964a52021a620e3, 4.1775002), (4d5ed23c149637047e12cf94, 4.1733184), (4fff1c5de4b018897fe4e69a, 4.160184), (4acaf933f964a52031c320e3, 4.145079), (4ac518eff964a52064ad20e3, 4.1368246), (4d64f88cd2906a310083e2cb, 4.1319957), (4bc0d7c84cdfc9b658969321, 4.127824), (4ac518d2f964a52026a720e3, 4.1135244), (4ac518f6f964a52052af20e3, 4.111145)
603475162: (4af47862f964a520d6f221e3, 4.743436), (4c9c6a059c48236a1cb14dee, 4.705948), (4bcc08273740b7139c756365, 4.7049026), (4ac518cef964a52021a620e3, 4.628826), (4ac518f6f964a52052af20e3, 4.6080885), (4ac518d1f964a520c3a620e3, 4.607838), (4ac518f4f964a520fbae20e3, 4.5877395), (4b1c0375f964a520b30024e3, 4.5819077), (4ba6419bf964a520b23f39e3, 4.5747695), (4ac518e8f964a52075ab20e3, 4.5686045)
34389238: (4af47862f964a520d6f221e3, 5.4776087), (4bcc08273740b7139c756365, 5.410518), (4ac518d2f964a52026a720e3, 5.3423915), (4ac518d3f964a52076a720e3, 5.333526), (4ac518cef964a520f7a520e3, 5.3330603), (4ac518f6f964a52052af20e3, 5.331512), (4ac518cef964a52021a620e3, 5.325058), (4c9c6a059c48236a1cb14dee, 5.322614), (4ac518d2f964a5203da720e3, 5.296332), (4d5ed23c149637047e12cf94, 5.2761283)
19884995: (4ac518cef964a52021a620e3, 5.2923493), (4ac518d2f964a5203da720e3, 5.2221246), (4c9c6a059c48236a1cb14dee, 5.212768), (4bcc08273740b7139c756365, 5.2098794), (4c6ce8d923c1a1cd4bdf1acf, 5.2087917), (4af47862f964a520d6f221e3, 5.1996965), (4ac518f7f964a520c6af20e3, 5.1772356), (4ac518d2f964a52026a720e3, 5.173283), (4ac518d1f964a520c3a620e3, 5.1537333), (4b1c0375f964a520b30024e3, 5.1516743)
19342041: (4ac518d1f964a520c3a620e3, 4.664374), (4ac518cef964a52021a620e3, 4.641326), (4af47862f964a520d6f221e3, 4.6288004), (4c9c6a059c48236a1cb14dee, 4.628066), (4ac518d2f964a52026a720e3, 4.598188), (4ac518d2f964a5203da720e3, 4.5527716), (4ac518f6f964a52052af20e3, 4.5459495), (4ac518f7f964a520c6af20e3, 4.519801), (4b1c0375f964a520b30024e3, 4.518759), (52d71ac611d2dae852a0be1f, 4.509126)
301338042: (4ac518f0f964a520afad20e3, 2.4202724), (4b0bf426f964a5200e3523e3, 2.4026775), (4ae07af2f964a520867f21e3, 2.383302), (4afd7324f964a520e42722e3, 2.3753502), (4b7a9ebef964a520e6332fe3, 2.3487997), (4d64f88cd2906a310083e2cb, 2.341618), (4f60c409e4b0490588514404, 2.3313482), (4d5ed23c149637047e12cf94, 2.3228517), (4ac518b8f964a52081a120e3, 2.3116627), (4ace3795f964a5201fcf20e3, 2.3109581)
182885469: (4ac518cef964a52021a620e3, 4.883085), (4b1c0375f964a520b30024e3, 4.8584247), (4c9c6a059c48236a1cb14dee, 4.8123136), (4c52b7a4b6dabe9a24d2bb13, 4.7849674), (4ac518eff964a52064ad20e3, 4.7831235), (4ac518d1f964a520c3a620e3, 4.7770886), (4ac518f6f964a52052af20e3, 4.772677), (4ac518cef964a520f8a520e3, 4.762806), (4ad42aa6f964a5205de720e3, 4.7332253), (4ac518d2f964a52026a720e3, 4.7110305)
2606631: (4f1205e9e4b04720456783a7, 4.3738728), (4ac518cef964a52021a620e3, 4.358895), (4bc0d7c84cdfc9b658969321, 4.3195167), (4ac518d2f964a5203da720e3, 4.294832), (4b1c0375f964a520b30024e3, 4.2927814), (4c52b7a4b6dabe9a24d2bb13, 4.2705855), (506999663d7cfe42e733a9b3, 4.255824), (4c6ce8d923c1a1cd4bdf1acf, 4.2521915), (4ac518d2f964a52026a720e3, 4.246766), (4b114284f964a520657923e3, 4.246558)
27325872: (4bc0d7c84cdfc9b658969321, 5.1067224), (4ac518d2f964a52026a720e3, 5.101739), (4c9c6a059c48236a1cb14dee, 5.0853863), (4ac518cef964a52021a620e3, 5.0756187), (4ac518cef964a520f8a520e3, 5.055662), (4af47862f964a520d6f221e3, 5.0536447), (4ac518d3f964a52076a720e3, 5.041862), (4ac518eff964a52064ad20e3, 5.033817), (4d5ed23c149637047e12cf94, 5.020596), (4ac518d2f964a5203da720e3, 5.013409)
14778241: (4af47862f964a520d6f221e3, 4.4742017), (4c9c6a059c48236a1cb14dee, 4.465241), (4bcc08273740b7139c756365, 4.4284043), (4c52b7a4b6dabe9a24d2bb13, 4.4177527), (4ac518cef964a52021a620e3, 4.415997), (4ac518d2f964a52026a720e3, 4.390468), (4b1c0375f964a520b30024e3, 4.383698), (4ac518f4f964a520fbae20e3, 4.365461), (4ac518f7f964a520c6af20e3, 4.342494), (4ac518d2f964a5203da720e3, 4.338879)
22557489: (4ac518d1f964a520c3a620e3, 3.4986324), (4c9c6a059c48236a1cb14dee, 3.419434), (4ac518cef964a52021a620e3, 3.4085572), (52d71ac611d2dae852a0be1f, 3.3867927), (4e4b9e2314958c3abfa956c7, 3.380369), (4ac518f6f964a52050af20e3, 3.3743465), (4ac518d2f964a52026a720e3, 3.3716934), (4d5ed23c149637047e12cf94, 3.353123), (4ac518d2f964a5203da720e3, 3.3376117), (4ae811e5f964a5200cae21e3, 3.3315997)
88990973: (4ac518cef964a52021a620e3, 5.118747), (4ac518d2f964a5203da720e3, 5.081226), (4af47862f964a520d6f221e3, 5.0747633), (4bcc08273740b7139c756365, 5.0597253), (4ac518d1f964a520c3a620e3, 5.0474715), (4c9c6a059c48236a1cb14dee, 5.046654), (4c6ce8d923c1a1cd4bdf1acf, 5.040187), (4ac518d2f964a52026a720e3, 5.035096), (4ac518f7f964a520c6af20e3, 5.0198526), (4ac518f6f964a52052af20e3, 5.007618)
308525118: (4ac518ecf964a52072ac20e3, 2.8212047), (4af47862f964a520d6f221e3, 2.7778966), (4c9c6a059c48236a1cb14dee, 2.7778783), (512c9cdbe4b0a7144f8f2ede, 2.7552037), (4e4b9e2314958c3abfa956c7, 2.7383282), (4ac518d3f964a52076a720e3, 2.7293236), (4ac518f4f964a520fbae20e3, 2.6904213), (4ac518e8f964a52075ab20e3*, 2.6901183), (4ac518d2f964a52026a720e3, 2.6885517), (4bcc08273740b7139c756365, 2.6807315)
22308797: (4af47862f964a520d6f221e3, 4.841792), (4c9c6a059c48236a1cb14dee, 4.810533), (4ac518cef964a52021a620e3, 4.8038807), (4bcc08273740b7139c756365, 4.791803), (4ac518f6f964a52052af20e3, 4.764552), (4ba6419bf964a520b23f39e3, 4.7212057), (4ac518cef964a520f8a520e3, 4.709331), (4c6ce8d923c1a1cd4bdf1acf, 4.7069697), (4ac518d2f964a52026a720e3, 4.703515), (4ac518f7f964a520c6af20e3, 4.7012405)
1409793744: (4bc0d7c84cdfc9b658969321, 4.271272), (4bcc08273740b7139c756365, 4.264251), (4c6ce8d923c1a1cd4bdf1acf, 4.227314), (4c9c6a059c48236a1cb14dee, 4.2240963), (4af47862f964a520d6f221e3, 4.219787), (4ac518d2f964a5203da720e3, 4.211223), (4acbc300f964a52058c520e3, 4.2045197), (4c52b7a4b6dabe9a24d2bb13, 4.1984463), (4acaf933f964a52031c320e3, 4.196476), (505b0a96e4b0597d277e6444, 4.196367)
45568474: (4bcc08273740b7139c756365, 4.522823), (4ac518d2f964a5203da720e3, 4.436709), (4b114284f964a520657923e3, 4.42707), (4c9c6a059c48236a1cb14dee, 4.4209065), (4ac518d2f964a52026a720e3, 4.4142647), (4c52b7a4b6dabe9a24d2bb13, 4.4025197), (4ac518cef964a52021a620e3, 4.4011064), (4bc0d7c84cdfc9b658969321, 4.39669), (4ac518d3f964a52076a720e3, 4.3966894), (4d5ed23c149637047e12cf94, 4.3850083)
942361501: (4e4b9e2314958c3abfa956c7, 3.5495965), (4ac518cef964a52021a620e3, 3.5064044), (4c9c6a059c48236a1cb14dee, 3.4871266), (4ac518d1f964a520c3a620e3, 3.4774454), (4ad36684f964a5202ce420e3, 3.4626718), (4b43bfa7f964a52057e825e3, 3.4569964), (4ba61e1ef964a520dd3439e3, 3.4470413), (4b7a7122f964a520f62c2fe3, 3.4396472), (4ac518f6f964a52052af20e3, 3.4355998), (4ac518d0f964a52095a620e3, 3.4255776)
262113215: (4ac518cef964a52021a620e3, 5.685702), (4ac518d2f964a52026a720e3, 5.6602907), (4af47862f964a520d6f221e3, 5.6517067), (4ac518d2f964a5203da720e3, 5.618544), (4c9c6a059c48236a1cb14dee, 5.6155915), (4ac518f6f964a52052af20e3, 5.613843), (4ac518d3f964a52076a720e3, 5.589781), (4ac518f7f964a520c6af20e3, 5.573612), (4bcc08273740b7139c756365, 5.571037), (4b1c0375f964a520b30024e3, 5.562074)
45661863: (4b1c0375f964a520b30024e3, 4.5297394), (4ac518cef964a52021a620e3, 4.459365), (4c52b7a4b6dabe9a24d2bb13, 4.4552493), (4bc0d7c84cdfc9b658969321, 4.4483323), (4ac518f4f964a520fbae20e3, 4.439203), (4ac518eff964a52064ad20e3, 4.4254875), (4ac518d2f964a52026a720e3, 4.416815), (4c9c6a059c48236a1cb14dee, 4.4163976), (4ac518f6f964a52052af20e3, 4.407808), (4af47862f964a520d6f221e3, 4.4062066)
14322145: (4ac518d3f964a52076a720e3, 4.045769), (4ad42aa6f964a5205de720e3, 4.003242), (4ac518d2f964a52026a720e3, 3.99479), (4b1c0375f964a520b30024e3, 3.9846008), (4ac518f6f964a52052af20e3, 3.9769733), (4ac518cef964a520f8a520e3, 3.9504726), (4ac518cef964a52021a620e3, 3.9482508), (4d5ed23c149637047e12cf94, 3.9432201), (4af47862f964a520d6f221e3, 3.9415236), (4ac518eff964a52064ad20e3, 3.9317496)
817841586: (4bcc08273740b7139c756365, 5.1012497), (4ac518cef964a52021a620e3, 5.0938783), (4af47862f964a520d6f221e3, 5.084575), (4ac518d2f964a5203da720e3, 5.04641), (4c9c6a059c48236a1cb14dee, 5.026576), (4ac518d1f964a520c3a620e3, 5.01159), (4ac518f6f964a52052af20e3, 5.0095086), (4b1c0375f964a520b30024e3, 5.0059156), (4c6ce8d923c1a1cd4bdf1acf, 5.0001545), (4ac518d2f964a52026a720e3, 4.988997)
267925011: (4ac518d3f964a52076a720e3, 3.484978), (4bc0d7c84cdfc9b658969321, 3.420726), (4af47862f964a520d6f221e3, 3.4087658), (4b6016a3f964a52076d529e3, 3.3910797), (4ac518d2f964a52026a720e3, 3.3898263), (4ac518c2f964a52012a420e3, 3.375371), (4ac518cef964a52012a620e3, 3.3657584), (4ac518f4f964a520fbae20e3, 3.3654907), (4bab9266f964a52005b53ae3, 3.3545065), (4ac518caf964a520aca520e3, 3.3307366)
90857607: (4af47862f964a520d6f221e3, 4.8978662), (4ac518f4f964a520fbae20e3, 4.8574944), (4c9c6a059c48236a1cb14dee, 4.831141), (4bc0d7c84cdfc9b658969321, 4.8289537), (4b1c0375f964a520b30024e3, 4.827971), (4ac518cef964a52021a620e3, 4.8251114), (4acaf933f964a52031c320e3, 4.8192964), (4c6ce8d923c1a1cd4bdf1acf, 4.799249), (4ba6419bf964a520b23f39e3, 4.7981486), (4ac518f6f964a52052af20e3, 4.7937846)
16660014: (4ac518d1f964a520c3a620e3, 4.9104385), (4c9c6a059c48236a1cb14dee, 4.869576), (4af47862f964a520d6f221e3, 4.83661), (4ac518cef964a52021a620e3, 4.8193555), (4ac518d2f964a52026a720e3, 4.764712), (4ac518f6f964a52052af20e3, 4.7462234), (4b1c0375f964a520b30024e3, 4.7274966), (4ac518cef964a520f8a520e3, 4.721805), (4ba6419bf964a520b23f39e3, 4.721014), (52d71ac611d2dae852a0be1f, 4.7095504)
277463498: (4c9c6a059c48236a1cb14dee, 5.090485), (4ac518d2f964a52026a720e3, 5.088556), (4ac518cef964a52021a620e3, 5.0669074), (4af47862f964a520d6f221e3, 5.0573688), (4ac518d3f964a52076a720e3, 5.053969), (4ac518f6f964a52052af20e3, 5.0135875), (4ac518cef964a520f8a520e3, 5.0073094), (4ac518d1f964a520c3a620e3, 4.9905295), (4d5ed23c149637047e12cf94, 4.977652), (4bcc08273740b7139c756365, 4.971918)
189194177: (4c9c6a059c48236a1cb14dee, 4.5708756), (4bcc08273740b7139c756365, 4.5700097), (4af47862f964a520d6f221e3, 4.566434), (4ac518cef964a52021a620e3, 4.5014997), (4ac518d1f964a520c3a620e3, 4.497602), (4ac518d2f964a52026a720e3, 4.4711304), (4ac518d2f964a5203da720e3, 4.4621744), (4acbc300f964a52058c520e3, 4.456535), (4ac518f6f964a52052af20e3, 4.444543), (4d5ed23c149637047e12cf94, 4.4437017)
156399646: (4bc0d7c84cdfc9b658969321, 4.4667497), (4acaf933f964a52031c320e3, 4.427333), (4fe85037e4b0af2e68221581, 4.3925924), (4c513de4250dd13a41a4e17c, 4.39008), (4af47862f964a520d6f221e3, 4.380605), (4ac518cef964a520f8a520e3, 4.37308), (4acbc300f964a52058c520e3, 4.370576), (4c9c6a059c48236a1cb14dee, 4.361355), (4ac518cef964a52021a620e3, 4.3570037), (4ac518f4f964a520fbae20e3, 4.344114)
299941034: (4af47862f964a520d6f221e3, 4.7773504), (4bcc08273740b7139c756365, 4.7701435), (4c6ce8d923c1a1cd4bdf1acf, 4.7261167), (4ac518f6f964a52052af20e3, 4.678232), (4bc0d7c84cdfc9b658969321, 4.664152), (4ac518cef964a52021a620e3, 4.656547), (4ac518f4f964a520fbae20e3, 4.65437), (505b0a96e4b0597d277e6444*, 4.6483164), (4ac518d2f964a5203da720e3, 4.643265), (4b1c0375f964a520b30024e3, 4.6234736)
94040447: (4ac518cef964a52021a620e3, 4.8644), (4ac518d2f964a5203da720e3, 4.845989), (4af47862f964a520d6f221e3, 4.8155775), (4ac518f6f964a52052af20e3, 4.8098516), (4bcc08273740b7139c756365, 4.805), (4b1c0375f964a520b30024e3, 4.803667), (4ac518d2f964a52026a720e3, 4.773887), (4bc0d7c84cdfc9b658969321, 4.7662406), (4ac518d1f964a520c3a620e3, 4.7629547), (4c6ce8d923c1a1cd4bdf1acf, 4.7536592)
