# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
8493742: (4c6ce8d923c1a1cd4bdf1acf, 4.2179904), (4ac518f7f964a520c6af20e3, 4.215094), (4ac518f6f964a52052af20e3, 4.207808), (4b1c0375f964a520b30024e3, 4.194766), (4ba6419bf964a520b23f39e3, 4.162917), (4c9c6a059c48236a1cb14dee, 4.1537137), (4ac518d1f964a520c3a620e3, 4.150983), (4ac518f4f964a520fbae20e3, 4.141639), (4af47862f964a520d6f221e3, 4.1360474), (4ac518cef964a52021a620e3, 4.125582)
30003924: (4ac518d2f964a5203da720e3, 4.688586), (4ac518eff964a52064ad20e3, 4.6346583), (4e175b25183880768f35a7e5, 4.61416), (4b1c0375f964a520b30024e3, 4.6066356), (4bc0d7c84cdfc9b658969321, 4.6065273), (4ac518f6f964a52052af20e3, 4.604455), (4ac518d3f964a52076a720e3, 4.597715), (4c9c6a059c48236a1cb14dee, 4.592472), (4c6ce8d923c1a1cd4bdf1acf, 4.570262), (4d5ed23c149637047e12cf94, 4.5573606)
190869975: (4ac518c9f964a5209fa520e3, 2.7263205), (4ac518d0f964a52097a620e3, 2.723386), (4b855193f964a520665631e3, 2.7003605), (4fff1c5de4b018897fe4e69a, 2.6865406), (4b8146dbf964a520439d30e3, 2.678404), (4b0bf426f964a5200e3523e3, 2.6765316), (4be3f1c42fc7d13a2a9e083a, 2.6641269), (4ac518d1f964a520c3a620e3, 2.6603541), (4ac518eff964a52064ad20e3, 2.6589956), (4c9c6a059c48236a1cb14dee, 2.6584425)
89282018: (4ac518eff964a52064ad20e3, 5.431243), (4ac518e8f964a52075ab20e3, 5.361251), (4d5ed23c149637047e12cf94, 5.3603663), (4ae811e5f964a5200cae21e3, 5.356218), (4ac518d2f964a5203da720e3, 5.333332), (4af47862f964a520d6f221e3, 5.328408), (4ac518cef964a52021a620e3, 5.321961), (4ac518f6f964a52050af20e3, 5.3185267), (4ac518cef964a520f8a520e3, 5.3055), (4bcc08273740b7139c756365, 5.2939706)
993643621: (4c9c6a059c48236a1cb14dee, 5.054768), (4ac518d2f964a5203da720e3, 5.0117526), (4ac518cef964a52021a620e3, 4.966429), (4ac518d3f964a52076a720e3, 4.9465423), (4ac518d1f964a520c3a620e3, 4.9276295), (4ac518f6f964a52052af20e3, 4.918706), (4ae02185f964a5203f7e21e3, 4.9035263), (4b1c0375f964a520b30024e3, 4.866853), (4ba6419bf964a520b23f39e3, 4.8639746), (4ad42aa6f964a5205de720e3, 4.863184)
23298711: (4c9c6a059c48236a1cb14dee*, 4.2284455), (4ac518cef964a52021a620e3, 4.2202597), (4ac518f6f964a52052af20e3, 4.195716), (4ac518d2f964a5203da720e3, 4.1882434), (4acbc300f964a52058c520e3, 4.152278), (4ac518d1f964a520c3a620e3, 4.148418), (4ac518f4f964a520fbae20e3, 4.1484027), (4c52b7a4b6dabe9a24d2bb13, 4.1449866), (4bf5197b98ac0f4761ac64a8, 4.143806), (4ac518e8f964a52075ab20e3, 4.141101)
212328407: (4d5ed23c149637047e12cf94, 3.1986108), (4bc0d7c84cdfc9b658969321, 3.1767507), (4ac518ebf964a52049ac20e3, 3.1759715), (4ac518eff964a52064ad20e3, 3.1682134), (4bad16def964a520792c3be3, 3.145341), (4ae811e5f964a5200cae21e3, 3.1406765), (51dc151c8bbd5217cfa4a37a, 3.1360397), (4acee9a4f964a5200ed220e3, 3.1329913), (4acbc300f964a52058c520e3, 3.1112733), (4af47862f964a520d6f221e3, 3.1071982)
1424270455: (4ac518f6f964a52052af20e3, 3.5318751), (4ac518eff964a52064ad20e3, 3.5243375), (4ac518e8f964a52075ab20e3, 3.5238752), (4ac518d2f964a5203da720e3, 3.5066764), (4ac518f4f964a520fbae20e3, 3.484617), (505b0a96e4b0597d277e6444, 3.4812684), (4ac518f6f964a52050af20e3, 3.4702003), (4b1c0375f964a520b30024e3, 3.4658012), (4ac518cef964a52021a620e3, 3.465716), (4bad16def964a520792c3be3, 3.4644957)
23950023: (4ac518eff964a52064ad20e3, 5.266573), (4c9c6a059c48236a1cb14dee, 5.229019), (4ac518d2f964a52026a720e3, 5.2111816), (4ac518d1f964a520c3a620e3, 5.207077), (4ac518cef964a52021a620e3, 5.2041583), (4ac518d3f964a52076a720e3, 5.1969995), (4ac518f6f964a52052af20e3, 5.186154), (4acbc300f964a52058c520e3, 5.178069), (4d5ed23c149637047e12cf94, 5.1779795), (4ac518cef964a520f8a520e3, 5.17543)
928380578: (50f53665e4b0411cf4523f69, 3.3458478), (521ddf0211d28a357eb7f5b0, 3.2653234), (529f86dd11d2d625bdc69ba0, 3.2398171), (4acaf933f964a52031c320e3, 3.218351), (4b5061def964a520cb2127e3, 3.2098773), (4adb5c6ff964a5206b2621e3, 3.1993518), (4ca5bf7b7334236a03b01858, 3.195938), (4af47862f964a520d6f221e3, 3.192676), (4af7074ff964a520fa0422e3, 3.1774645), (4ac518cef964a52021a620e3, 3.1580622)
14384949: (4ac518f6f964a52052af20e3, 5.650332), (4ac518eff964a52064ad20e3, 5.64129), (4ac518cef964a520f8a520e3, 5.6360025), (4ac518f4f964a520fbae20e3, 5.6201196), (4c9c6a059c48236a1cb14dee, 5.6137767), (4acbc300f964a52058c520e3, 5.5810585), (4ac518d2f964a52026a720e3, 5.570814), (4ac518d1f964a520c3a620e3, 5.5639777), (4ac518d3f964a52076a720e3, 5.557927), (4b1c0375f964a520b30024e3, 5.5466647)
80054549: (4ac518d2f964a52026a720e3, 3.671847), (4ac518cef964a520f8a520e3, 3.668935), (4ac518f6f964a52050af20e3, 3.656142), (4ac518eff964a52064ad20e3, 3.6406481), (4ac518d1f964a520c3a620e3, 3.6103847), (4ac518cef964a52021a620e3, 3.594142), (4c9c6a059c48236a1cb14dee, 3.586716), (51c7f7dd498e5c7b074e119c, 3.5769322), (4ac518d0f964a52097a620e3, 3.5753202), (4ac518f6f964a52052af20e3, 3.5667176)
217458224: (4c9c6a059c48236a1cb14dee, 3.875233), (4acbc300f964a52058c520e3, 3.8266234), (4ac518d0f964a52095a620e3, 3.8098068), (4ac518d1f964a520c3a620e3, 3.808582), (4ac518d3f964a52076a720e3, 3.8069434), (4ac518cef964a52021a620e3, 3.802833), (4ac518f6f964a52052af20e3, 3.7951176), (4d5ed23c149637047e12cf94, 3.793457), (4ad42aa6f964a5205de720e3, 3.7864509), (4c52b7a4b6dabe9a24d2bb13, 3.7568808)
8146042: (4ac518d3f964a52076a720e3, 4.6656055), (4ac518f4f964a520fbae20e3, 4.6458683), (4ac518f6f964a52052af20e3, 4.615329), (4ac518eff964a52064ad20e3, 4.601412), (4c9c6a059c48236a1cb14dee, 4.5871143), (4acbc300f964a52058c520e3, 4.576182), (4ac518d1f964a520c3a620e3, 4.5723944), (4d5ed23c149637047e12cf94, 4.5696917), (4c6ce8d923c1a1cd4bdf1acf, 4.565837), (4b1c0375f964a520b30024e3, 4.561113)
613692410: (4bcc08273740b7139c756365, 5.4301972), (4c9c6a059c48236a1cb14dee, 5.3625994), (4ac518cef964a52021a620e3, 5.339548), (4ac518f6f964a52052af20e3, 5.3220515), (4ac518cef964a520f8a520e3, 5.295917), (4ac518d3f964a52076a720e3, 5.287252), (4ac518f4f964a520fbae20e3, 5.2803154), (4ac518f7f964a520c6af20e3, 5.2687497), (4ad42aa6f964a5205de720e3, 5.2635217), (4d5ed23c149637047e12cf94, 5.255884)
363787430: (4ac518d2f964a5203da720e3, 3.7733226), (4ac518f6f964a52052af20e3, 3.7467852), (4c9c6a059c48236a1cb14dee, 3.7225971), (4b1c0375f964a520b30024e3, 3.7165556), (4ac518cef964a52021a620e3, 3.7037902), (4f180e24e4b0fc8452f7abee, 3.6746323), (4ac518f4f964a520fbae20e3, 3.6659372), (4af47862f964a520d6f221e3, 3.650255), (4c6ce8d923c1a1cd4bdf1acf, 3.6482654), (4ac518d1f964a520c3a620e3, 3.6464534)
355367336: (4ac518f6f964a52052af20e3, 4.3936896), (4ac518eff964a52064ad20e3, 4.382443), (4ac518d2f964a5203da720e3, 4.3650923), (4b1c0375f964a520b30024e3, 4.3628483), (4ac518cef964a52021a620e3, 4.3616576), (4ad42aa6f964a5205de720e3, 4.335479), (4d5ed23c149637047e12cf94, 4.3353276), (4ac518f4f964a520fbae20e3, 4.3131733), (506999663d7cfe42e733a9b3, 4.3116846), (4c6ce8d923c1a1cd4bdf1acf, 4.310806)
18166063: (4ac518f4f964a520fbae20e3, 3.9050238), (4ac518cef964a520f8a520e3, 3.8919952), (4ac518e8f964a52075ab20e3, 3.8504286), (4c110d4a6b7e2d7f02942835, 3.8444548), (4ac518b8f964a52081a120e3, 3.842628), (4c56deb412f0d13a7bc105ad, 3.8404484), (4ac518cef964a52021a620e3, 3.8391397), (4af940dbf964a520331122e3, 3.8374078), (4bcc08273740b7139c756365, 3.8335853), (4ac518f6f964a52052af20e3, 3.8271258)
118978082: (4ac518d2f964a5203da720e3, 4.098466), (4ac518f6f964a52052af20e3, 4.051591), (4ac518eff964a52064ad20e3, 4.0479355), (4ac518d3f964a52076a720e3, 4.0427194), (4acbc300f964a52058c520e3, 4.037529), (4d5ed23c149637047e12cf94, 4.030014), (4bc0d7c84cdfc9b658969321, 4.0270667), (4c9c6a059c48236a1cb14dee, 4.0242543), (4b1c0375f964a520b30024e3, 4.0175304), (4ac518cef964a52022a620e3, 4.0127344)
44677826: (4acdea4ff964a52088cd20e3, 3.7722087), (4ac518d2f964a5203da720e3, 3.7579262), (4ac518f6f964a52052af20e3, 3.6697733), (4b1c0375f964a520b30024e3, 3.6524627), (4ad42aa6f964a5205de720e3, 3.6412377), (4ac518ebf964a52024ac20e3, 3.6380155), (4af9a82df964a520fd1222e3, 3.628054), (4ba12171f964a520c29a37e3, 3.6268387), (4c9c6a059c48236a1cb14dee, 3.6240568), (4ac518cef964a52021a620e3, 3.6197126)
21410073: (4af47862f964a520d6f221e3, 4.753096), (4c9c6a059c48236a1cb14dee, 4.716398), (4ac518cef964a52021a620e3, 4.7039165), (4ad42aa6f964a5205de720e3, 4.690942), (4c6ce8d923c1a1cd4bdf1acf, 4.687225), (4ba6419bf964a520b23f39e3, 4.685344), (4ac518d1f964a520c3a620e3, 4.6849084), (4ac518f6f964a52052af20e3, 4.6740837), (4c513de4250dd13a41a4e17c, 4.662648), (4bcc08273740b7139c756365, 4.643089)
389611585: (4c9c6a059c48236a1cb14dee, 3.7721195), (4ae02185f964a5203f7e21e3, 3.7651176), (4ac518d2f964a5203da720e3, 3.7382474), (4ac518cef964a52021a620e3, 3.7287228), (4bf5197b98ac0f4761ac64a8, 3.7125072), (4ac518d3f964a52076a720e3, 3.6845052), (4ac518eff964a52064ad20e3, 3.6793485), (4ac518f6f964a52052af20e3, 3.660562), (4ac518d1f964a520c3a620e3, 3.6560836), (4b8146dbf964a520439d30e3, 3.6509144)
181320840: (4c9c6a059c48236a1cb14dee, 4.737682), (4ac518cef964a52021a620e3, 4.723145), (4ac518f6f964a52052af20e3, 4.676104), (4ac518d1f964a520c3a620e3, 4.666698), (4ac518f4f964a520fbae20e3, 4.645912), (4ac518d3f964a52076a720e3, 4.6348343), (4ac518eff964a52064ad20e3, 4.632359), (4c52b7a4b6dabe9a24d2bb13, 4.624445), (4acbc300f964a52058c520e3, 4.6157093), (4ac518d2f964a52026a720e3, 4.607423)
312231580: (4ac518d2f964a5203da720e3, 4.157721), (4cb02bf3db32f04d1c92bd4d, 4.053771), (4ae811e5f964a5200cae21e3, 4.0384245), (4ac518eff964a52064ad20e3, 4.0334673), (4bc0d7c84cdfc9b658969321, 3.9954166), (4d64f88cd2906a310083e2cb, 3.9838624), (4ac518e8f964a52075ab20e3, 3.979699), (4ba12171f964a520c29a37e3, 3.9545577), (4ac518f6f964a52052af20e3, 3.9491427), (4ac518f6f964a52050af20e3, 3.9477677)
626449635: (4ac518f4f964a520fbae20e3, 4.907298), (4ac518f6f964a52052af20e3, 4.897224), (4acbc300f964a52058c520e3, 4.846096), (4ac518cef964a52021a620e3, 4.829098), (4bcc08273740b7139c756365, 4.8010936), (4ac518eff964a52064ad20e3, 4.799563), (4d5ed23c149637047e12cf94, 4.791993), (4acaf933f964a52031c320e3, 4.7905264), (4c6ce8d923c1a1cd4bdf1acf, 4.7837696), (4ac518d3f964a52076a720e3, 4.7776723)
84577538: (4c9c6a059c48236a1cb14dee, 4.2951603), (4ac518d3f964a52076a720e3, 4.283393), (4ac518f6f964a52052af20e3, 4.266809), (4acbc300f964a52058c520e3, 4.265204), (4bcc08273740b7139c756365, 4.2525973), (4ac518d1f964a520c3a620e3, 4.2370048), (4c6ce8d923c1a1cd4bdf1acf, 4.235854), (4ac518cef964a52021a620e3, 4.2308087), (4ac518f7f964a520c6af20e3, 4.220507), (4ac518f4f964a520fbae20e3, 4.205906)
315686024: (4ad42aa6f964a5205de720e3, 3.6484528), (4bcc08273740b7139c756365, 3.6387765), (4ac518cef964a520f8a520e3, 3.6364777), (4c9c6a059c48236a1cb14dee, 3.6085048), (51c7f7dd498e5c7b074e119c, 3.6074314), (4ac518d1f964a520c3a620e3, 3.607025), (4c6ce8d923c1a1cd4bdf1acf, 3.5691526), (506999663d7cfe42e733a9b3, 3.564814), (4ac518d2f964a52026a720e3, 3.5645664), (4ac518cef964a52021a620e3, 3.5637302)
20741388: (4ac518f4f964a520fbae20e3, 3.76726), (4e2f1b20e4cdb5a70d65250c, 3.7545342), (4ac518f6f964a52052af20e3, 3.7500722), (4ac518d3f964a52076a720e3, 3.7476122), (4ac518eff964a52064ad20e3, 3.7271545), (4ac518f7f964a520c6af20e3, 3.7205484), (4e6f5b28a809952e23d265e6, 3.718934), (4acbc300f964a52058c520e3, 3.7038558), (526662c5498ebda21c22fc21, 3.7002366), (4af9d9c0f964a520c31422e3, 3.7002149)
282636536: (4c9c6a059c48236a1cb14dee, 4.516277), (4ac518d1f964a520c3a620e3, 4.507856), (4ac518d2f964a52026a720e3, 4.502231), (4ac518cef964a52021a620e3, 4.49269), (4ac518eff964a52064ad20e3, 4.490025), (4ac518cef964a520f8a520e3, 4.4737353), (4acbc300f964a52058c520e3, 4.473658), (4b8146dbf964a520439d30e3, 4.4669414), (4c52b7a4b6dabe9a24d2bb13, 4.4667473), (4ac518f6f964a52052af20e3, 4.440824)
1053976290: (4ac518f6f964a52052af20e3, 5.609856), (4c9c6a059c48236a1cb14dee, 5.6070867), (4ac518f7f964a520c6af20e3, 5.603995), (4af47862f964a520d6f221e3, 5.6036634), (4c6ce8d923c1a1cd4bdf1acf, 5.599394), (4bcc08273740b7139c756365, 5.589405), (4ac518cef964a52021a620e3, 5.588689), (4ad42aa6f964a5205de720e3, 5.56508), (4ba6419bf964a520b23f39e3, 5.5627456), (4b1c0375f964a520b30024e3, 5.559108)
747905954: (4ac518d2f964a5203da720e3, 4.536041), (4ac518eff964a52064ad20e3, 4.5242734), (4d5ed23c149637047e12cf94, 4.4455967), (4ae811e5f964a5200cae21e3, 4.4268875), (4ac518f6f964a52052af20e3, 4.4110856), (4ac518cef964a52021a620e3, 4.39451), (4bc0d7c84cdfc9b658969321, 4.387224), (4af47862f964a520d6f221e3, 4.379583), (4c513de4250dd13a41a4e17c, 4.371265), (4c9c6a059c48236a1cb14dee, 4.3633404)
97870584: (4c9c6a059c48236a1cb14dee, 4.903156), (4ac518cef964a52021a620e3, 4.893948), (4af47862f964a520d6f221e3, 4.8680744), (4ac518d1f964a520c3a620e3, 4.8647084), (4ac518d2f964a52026a720e3, 4.83103), (4ac518eff964a52064ad20e3, 4.814556), (4ac518cef964a520f8a520e3, 4.8094344), (4ac518e8f964a52075ab20e3, 4.8087926), (4ac518d3f964a52076a720e3, 4.800505), (4c52b7a4b6dabe9a24d2bb13, 4.7998533)
26338960: (4af47862f964a520d6f221e3, 4.6111927), (4c513de4250dd13a41a4e17c, 4.5404506), (4ac518f6f964a52050af20e3, 4.4813538), (4bcc08273740b7139c756365, 4.4803615), (4ac518cef964a52021a620e3, 4.468003), (4ac518f6f964a52052af20e3, 4.4596887), (4be52e42910020a160b5d214, 4.4596553), (4bc0d7c84cdfc9b658969321, 4.4530516), (4ac518d2f964a52026a720e3, 4.447876), (4ae811e5f964a5200cae21e3, 4.434341)
361776344: (4c9c6a059c48236a1cb14dee, 3.5093772), (4ac518eff964a52064ad20e3, 3.506894), (4ac518d2f964a5203da720e3, 3.487057), (4ac518d3f964a52076a720e3, 3.4832058), (4ac518cef964a52021a620e3, 3.4723032), (4d5ed23c149637047e12cf94, 3.4524941), (4ac518f6f964a52052af20e3, 3.4355595), (4e175b25183880768f35a7e5, 3.4257536), (4ad42aa6f964a5205de720e3, 3.4250941), (4bcc08273740b7139c756365, 3.4225454)
112199380: (4ac518eff964a52064ad20e3, 4.9166164), (4bcc08273740b7139c756365, 4.8612676), (4ac518cef964a520f8a520e3, 4.847999), (4d5ed23c149637047e12cf94, 4.8415766), (4ac518d3f964a52076a720e3, 4.7907534), (4c9c6a059c48236a1cb14dee, 4.7900605), (4ac518cef964a52021a620e3, 4.7891836), (4ac518d2f964a52026a720e3, 4.7854233), (4acbc300f964a52058c520e3, 4.756234), (4ac518d1f964a520c3a620e3, 4.751019)
28845015: (4ba6419bf964a520b23f39e3, 4.0159574), (4c9c6a059c48236a1cb14dee, 3.9890275), (4ac518cef964a52021a620e3, 3.9888124), (4ac518d1f964a520c3a620e3, 3.9746752), (4ac518f6f964a52052af20e3, 3.9713936), (4af47862f964a520d6f221e3, 3.9666958), (4ac518f4f964a520fbae20e3, 3.9609427), (4c6ce8d923c1a1cd4bdf1acf, 3.9435735), (4acaf933f964a52031c320e3, 3.9435406), (4c52b7a4b6dabe9a24d2bb13, 3.921526)
1377271820: (4ac518f6f964a52052af20e3, 3.5064297), (4ac518eff964a52064ad20e3, 3.5028987), (4ac518d2f964a5203da720e3, 3.495283), (4af47862f964a520d6f221e3, 3.4905288), (4ac518cef964a52021a620e3, 3.480009), (4ac518d3f964a52076a720e3, 3.4796474), (4c9c6a059c48236a1cb14dee, 3.4792562), (4d5ed23c149637047e12cf94, 3.479062), (4c6ce8d923c1a1cd4bdf1acf, 3.475729), (4bcc08273740b7139c756365, 3.4719646)
157724001: (4bcc08273740b7139c756365, 4.9989476), (4ac518f6f964a52052af20e3, 4.9827657), (4c9c6a059c48236a1cb14dee, 4.981469), (4acbc300f964a52058c520e3, 4.9615126), (4ac518cef964a52021a620e3, 4.9434156), (4ac518cef964a520f8a520e3, 4.940411), (4ac518f7f964a520c6af20e3, 4.9346905), (4ac518d2f964a5203da720e3, 4.9293065), (4ac518e8f964a52075ab20e3, 4.9223304), (4ac518f4f964a520fbae20e3, 4.909932)
16867090: (4ac518e8f964a52077ab20e3, 3.108624), (4e805fb2dab41c952c505ffc, 3.0210595), (4c1c3bedb9f876b073b27b46, 3.0061636), (50224180e4b01df8a078e7d8, 2.9888172), (4acdea4ff964a52088cd20e3, 2.9880161), (4ae02185f964a5203f7e21e3, 2.981458), (4ae2252ef964a5202c8b21e3, 2.9485025), (4d559c3a611aa35d90fa3639, 2.9459326), (4f442219e4b0acfe4307d745, 2.9380805), (4ac518d0f964a520aaa620e3, 2.9326568)
26912703: (4c9c6a059c48236a1cb14dee, 4.042695), (4ac518d2f964a5203da720e3, 4.0172606), (4ac518f6f964a52052af20e3, 4.007429), (4af9a82df964a520fd1222e3, 3.9714062), (4bcc08273740b7139c756365*, 3.970758), (4ad42aa6f964a5205de720e3, 3.968315), (4ac518f4f964a520fbae20e3, 3.9611268), (4ac518d3f964a52076a720e3, 3.9559383), (4b1c0375f964a520b30024e3, 3.9432487), (4d5ed23c149637047e12cf94, 3.936048)
44710779: (4ac518cef964a520f8a520e3, 4.865022), (4ac518f6f964a52052af20e3, 4.860836), (4ac518f7f964a520c6af20e3, 4.8608174), (4ac518d2f964a5203da720e3, 4.858506), (4bcc08273740b7139c756365, 4.8576117), (4b1c0375f964a520b30024e3, 4.8301926), (4c6ce8d923c1a1cd4bdf1acf, 4.806167), (4ac518eff964a52064ad20e3, 4.8052), (4c9c6a059c48236a1cb14dee, 4.799363), (4ac518cef964a52021a620e3, 4.792608)
320187830: (5229e9b58bbd6e963d5ead6e, 2.77226), (4ac518f6f964a52050af20e3, 2.6783347), (4c110d4a6b7e2d7f02942835, 2.6719716), (4ac518b4f964a5207fa020e3, 2.6675746), (4ac518e8f964a52075ab20e3, 2.6535048), (4ac518e8f964a520b4ab20e3, 2.6526613), (4bad16def964a520792c3be3, 2.6448472), (4ac518f7f964a520c5af20e3, 2.6385658), (4ac518c0f964a5209aa320e3, 2.634106), (4ac518f6f964a5203daf20e3, 2.630658)
173971577: (4d5ed23c149637047e12cf94, 3.8658774), (4ac518f6f964a52052af20e3, 3.847013), (4ac518d2f964a5203da720e3, 3.8151972), (4b1c0375f964a520b30024e3, 3.8129137), (4ac518cef964a52021a620e3, 3.8056204), (4c9c6a059c48236a1cb14dee, 3.800325), (4ac518d3f964a52076a720e3, 3.7944372), (4ac518d2f964a52026a720e3, 3.7942104), (4ac518f4f964a520fbae20e3, 3.7923017), (4bc0d7c84cdfc9b658969321, 3.7808514)
299165248: (4ac518d2f964a52026a720e3, 3.6313336), (4c9c6a059c48236a1cb14dee, 3.621086), (4ac518d1f964a520c3a620e3, 3.6174343), (4ac518eff964a52064ad20e3, 3.5995758), (4b1c0375f964a520b30024e3, 3.597772), (4ac518f6f964a52052af20e3, 3.5975277), (4ac518d0f964a52097a620e3, 3.5887516), (4ac518cef964a520f8a520e3, 3.58783), (4f180e24e4b0fc8452f7abee, 3.582968), (4ac518cef964a52021a620e3, 3.579321)
270477103: (4ac518d1f964a520c3a620e3, 4.5949254), (4ac518cef964a52021a620e3, 4.581569), (4ba6419bf964a520b23f39e3, 4.5371413), (4ac518d3f964a52076a720e3, 4.528272), (4bcc08273740b7139c756365, 4.5220175), (4ac518eff964a52064ad20e3, 4.5210686), (4ac518f4f964a520fbae20e3, 4.512772), (4c52b7a4b6dabe9a24d2bb13, 4.4987016), (4b114284f964a520657923e3, 4.4976444), (4ac518f6f964a52052af20e3, 4.496654)
490756715: (4bf5197b98ac0f4761ac64a8, 1.9954258), (4ac518d2f964a5203da720e3, 1.9749119), (4fa1bbbee4b058e27d7beab7, 1.9163766), (518b9f51498e94d9adcac6c1, 1.9144441), (4be432dbcf200f476897113c, 1.9104271), (4ae02185f964a5203f7e21e3, 1.8915125), (4ac518d1f964a520e6a620e3, 1.8813361), (4c19f69ed4d9c9289fb3f129, 1.8743896), (4ae75018f964a5204baa21e3, 1.8693771), (4ac518f6f964a52052af20e3, 1.8613793)
402081627: (4acbc300f964a52058c520e3, 4.4186378), (4ac518d3f964a52076a720e3, 4.4016204), (4ac518f6f964a52052af20e3, 4.3738394), (4d5ed23c149637047e12cf94, 4.352605), (4bc0d7c84cdfc9b658969321, 4.351843), (4ac518d2f964a5203da720e3, 4.349511), (4c6ce8d923c1a1cd4bdf1acf, 4.341459), (4c9c6a059c48236a1cb14dee, 4.338014), (4ac518d1f964a520c3a620e3, 4.332156), (4ac518eff964a52064ad20e3, 4.3287044)
29284389: (4ac518e8f964a52075ab20e3, 3.9230864), (4ac518cef964a52021a620e3, 3.9091582), (4d5ed23c149637047e12cf94, 3.8900974), (4ae811e5f964a5200cae21e3, 3.8762314), (4ac518f6f964a52052af20e3, 3.8693898), (4af47862f964a520d6f221e3, 3.865306), (4c110d4a6b7e2d7f02942835, 3.860366), (4bcc08273740b7139c756365, 3.857121), (4c9c6a059c48236a1cb14dee, 3.848008), (51dc151c8bbd5217cfa4a37a, 3.843337)
397537877: (4e2f1b20e4cdb5a70d65250c, 2.4727366), (4ad31fe1f964a52022e320e3, 2.4301894), (4ac518d3f964a52076a720e3, 2.3813784), (4bcc08273740b7139c756365, 2.3744445), (4ca65075b7106dcb88cb5ca5*, 2.3719013), (4d5ed23c149637047e12cf94, 2.3609734), (4d64f88cd2906a310083e2cb, 2.3587396), (4c9c6a059c48236a1cb14dee, 2.357071), (4ac518ecf964a52078ac20e3, 2.3558686), (4acbc300f964a52058c520e3, 2.3498363)
210395969: (4ac518eff964a52064ad20e3, 3.0074706), (4d5ed23c149637047e12cf94, 2.917399), (4ac518cef964a520f8a520e3, 2.9147024), (4ac518d0f964a52097a620e3, 2.900416), (4c9c6a059c48236a1cb14dee, 2.894865), (4ac518d2f964a5203da720e3, 2.894651), (4ac518d3f964a52076a720e3, 2.883095), (4b8146dbf964a520439d30e3, 2.8754601), (4ac518d2f964a52026a720e3, 2.8735309), (4ac518cef964a52021a620e3, 2.8645468)
238219037: (4c9c6a059c48236a1cb14dee, 4.669711), (4ac518cef964a52021a620e3, 4.6532984), (4af47862f964a520d6f221e3, 4.6427817), (4ac518d2f964a5203da720e3, 4.626391), (4ac518f6f964a52052af20e3, 4.6233373), (4ac518d1f964a520c3a620e3, 4.6094894), (4acbc300f964a52058c520e3, 4.604143), (4ac518d3f964a52076a720e3, 4.553831), (4ac518d2f964a52026a720e3, 4.5502977), (4ae811e5f964a5200cae21e3, 4.5460424)
423674865: (4c9c6a059c48236a1cb14dee, 4.424466), (4ba6419bf964a520b23f39e3, 4.4114714), (4ac518cef964a52021a620e3, 4.3683147), (4ac518d1f964a520c3a620e3, 4.3459682), (4ac518f6f964a52052af20e3, 4.3419623), (4ac518f4f964a520fbae20e3, 4.324607), (4c6ce8d923c1a1cd4bdf1acf, 4.314699), (4ad42aa6f964a5205de720e3, 4.312958), (4c52b7a4b6dabe9a24d2bb13, 4.2988524), (4b1c0375f964a520b30024e3, 4.293686)
18368001: (4c9c6a059c48236a1cb14dee, 3.5895789), (4ac518cef964a52021a620e3, 3.5767074), (4bcc08273740b7139c756365, 3.5727518), (4af47862f964a520d6f221e3, 3.571057), (4ad42aa6f964a5205de720e3, 3.5697114), (4ac518f6f964a52052af20e3, 3.5580409), (4ac518d2f964a5203da720e3, 3.543924), (4c513de4250dd13a41a4e17c, 3.5380056), (4c6ce8d923c1a1cd4bdf1acf, 3.522139), (4ac518d1f964a520c3a620e3, 3.51884)
115429837: (4acbc300f964a52058c520e3, 4.2547393), (4ac518d1f964a520c3a620e3, 4.2434316), (4c9c6a059c48236a1cb14dee, 4.234173), (52d71ac611d2dae852a0be1f, 4.22263), (4ac518cef964a520f8a520e3, 4.2097893), (4c52b7a4b6dabe9a24d2bb13, 4.202172), (4ac518cef964a52021a620e3, 4.190762), (4ac518d2f964a52026a720e3, 4.1816993), (4ac518d0f964a52095a620e3, 4.1737804), (4ac518f6f964a52052af20e3, 4.1728873)
141799505: (4c9c6a059c48236a1cb14dee, 5.158854), (4ac518f6f964a52052af20e3, 5.1271443), (4ac518f4f964a520fbae20e3, 5.119845), (4c52b7a4b6dabe9a24d2bb13, 5.0874424), (4ac518d1f964a520c3a620e3, 5.0830684), (4ba6419bf964a520b23f39e3, 5.077199), (4ac518cef964a520f8a520e3, 5.0700192), (4bcc08273740b7139c756365, 5.052556), (4af47862f964a520d6f221e3, 5.0282454), (4b1c0375f964a520b30024e3, 5.0281997)
252508990: (4ac518f6f964a52052af20e3, 5.7179146), (4c9c6a059c48236a1cb14dee, 5.686396), (4ac518f4f964a520fbae20e3, 5.674398), (4ac518cef964a52021a620e3, 5.671469), (4ac518eff964a52064ad20e3, 5.6451926), (4ac518d3f964a52076a720e3, 5.637601), (4b1c0375f964a520b30024e3, 5.6251583), (4c6ce8d923c1a1cd4bdf1acf, 5.616371), (4acbc300f964a52058c520e3, 5.611812), (4d5ed23c149637047e12cf94, 5.608318)
