# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
8493742: (4ac518d3f964a52076a720e3, 3.1397169), (4bcc08273740b7139c756365, 3.1331637), (4af8a7f7f964a520fc0e22e3, 3.095583), (4ac518cef964a520f8a520e3, 3.0786316), (4c9c6a059c48236a1cb14dee, 3.0719976), (4ae2252ef964a5202c8b21e3, 3.0614467), (4bc0d7c84cdfc9b658969321, 3.0571997), (4ac518cef964a52021a620e3, 3.0554152), (4ae9aca2f964a5209fb521e3, 3.0471673), (52d71ac611d2dae852a0be1f, 3.0418549)
21006323: (4ac518d2f964a5203da720e3, 5.860969), (4ac518cef964a52021a620e3, 5.8609653), (4ac518eff964a52064ad20e3, 5.846416), (4ac518d1f964a520c3a620e3, 5.8452787), (4ac518f6f964a52052af20e3, 5.842267), (4b1c0375f964a520b30024e3, 5.835134), (4c9c6a059c48236a1cb14dee, 5.791706), (4af47862f964a520d6f221e3, 5.786197), (4ac518d2f964a52026a720e3, 5.7815084), (4acbc300f964a52058c520e3, 5.767176)
308378460: (4ae811e5f964a5200cae21e3, 3.500082), (4ac518d3f964a52076a720e3, 3.4638019), (4ba6419bf964a520b23f39e3, 3.4356198), (4ac518cef964a52021a620e3, 3.4169538), (4ac518f6f964a52052af20e3, 3.41113), (4ac518eff964a52064ad20e3, 3.4106767), (4b1c0375f964a520b30024e3, 3.4078302), (4bcc08273740b7139c756365, 3.4014914), (4ac518d2f964a5203da720e3, 3.3947666), (4acaf933f964a52031c320e3, 3.394094)
41408535: (4c9c6a059c48236a1cb14dee, 5.6213036), (4ac518cef964a52021a620e3, 5.5809073), (4acbc300f964a52058c520e3, 5.553333), (4ac518d2f964a5203da720e3, 5.552509), (4ac518eff964a52064ad20e3, 5.533321), (4b114284f964a520657923e3, 5.4993496), (4ac518f6f964a52052af20e3, 5.480552), (4ac518d2f964a52026a720e3, 5.4792585), (4ac518cef964a520f8a520e3, 5.468018), (4af47862f964a520d6f221e3, 5.462336)
287296062: (4ac518eff964a52064ad20e3, 3.997908), (4acbc300f964a52058c520e3, 3.9601593), (4ac518d2f964a5203da720e3, 3.9586267), (4acaf933f964a52031c320e3, 3.9411867), (4c9c6a059c48236a1cb14dee*, 3.941155), (4ac518cef964a520f8a520e3, 3.919403), (4ac518cef964a52021a620e3, 3.9151926), (4b114284f964a520657923e3, 3.8858812), (4ac518d2f964a52026a720e3, 3.8656766), (4ac518d1f964a520c3a620e3, 3.8622956)
265641735: (4c9c6a059c48236a1cb14dee, 4.3830132), (4ac518cef964a52021a620e3, 4.326289), (4ac518d2f964a52026a720e3, 4.306933), (4ac518d1f964a520c3a620e3, 4.2969356), (4af47862f964a520d6f221e3, 4.2799582), (4ac518cef964a520f8a520e3, 4.2793365), (4ac518d2f964a5203da720e3, 4.2757206), (4b0bf426f964a5200e3523e3, 4.273099), (4c6ce8d923c1a1cd4bdf1acf, 4.2490993), (4acaf933f964a52031c320e3, 4.235001)
459340954: (4bcc08273740b7139c756365, 4.9382725), (4ac518d2f964a5203da720e3, 4.9299574), (4c9c6a059c48236a1cb14dee, 4.9042854), (4ac518cef964a52021a620e3, 4.902661), (4ac518f6f964a52052af20e3, 4.8688736), (4b114284f964a520657923e3, 4.8521867), (4ac518f7f964a520c6af20e3, 4.846782), (4ac518f6f964a52050af20e3, 4.843609), (4ac518cef964a520f8a520e3, 4.805723), (4af47862f964a520d6f221e3, 4.8046923)
350996888: (4c9c6a059c48236a1cb14dee, 3.3654132), (4acbc300f964a52058c520e3, 3.34668), (4ac518eff964a52064ad20e3, 3.3379729), (4ae811e5f964a5200cae21e3, 3.3282595), (4ac518cef964a52021a620e3, 3.317314), (4ac518e8f964a52075ab20e3, 3.3171568), (4ac518d2f964a52026a720e3, 3.3002088), (4ac518d1f964a520e6a620e3, 3.2996535), (4c513de4250dd13a41a4e17c, 3.2914495), (4ac518f6f964a52052af20e3, 3.288939)
264588436: (4b1c0375f964a520b30024e3, 4.100675), (4c9c6a059c48236a1cb14dee, 4.0882344), (4ac518d1f964a520c3a620e3, 4.0765104), (4ae811e5f964a5200cae21e3, 4.052684), (4ac518f6f964a52050af20e3, 4.048981), (4ac518f6f964a52052af20e3, 4.0489116), (4ac518d2f964a52026a720e3, 4.0128784), (4ad61fd8f964a520350521e3, 4.0031033), (4ac518f4f964a520fbae20e3, 4.000157), (4ac518d2f964a5203da720e3, 3.9986928)
28656796: (4ac518cef964a52021a620e3, 4.719318), (4c9c6a059c48236a1cb14dee, 4.636454), (4ac518d2f964a5203da720e3, 4.618723), (4ac518f6f964a52052af20e3, 4.6115203), (4c6ce8d923c1a1cd4bdf1acf, 4.6063833), (4af47862f964a520d6f221e3, 4.5932317), (4b114284f964a520657923e3, 4.592641), (4ac518d1f964a520c3a620e3, 4.5756054), (4ac518f0f964a520afad20e3, 4.574958), (4ac518f4f964a520fbae20e3, 4.5532007)
106367315: (4ac518f4f964a520fbae20e3, 4.8123617), (4ac518d3f964a52076a720e3, 4.8083405), (4ac518cef964a52021a620e3, 4.775975), (4c9c6a059c48236a1cb14dee, 4.775129), (4ac518d1f964a520c3a620e3, 4.742288), (4af47862f964a520d6f221e3, 4.719039), (4bc0d7c84cdfc9b658969321, 4.683601), (4c6ce8d923c1a1cd4bdf1acf, 4.6777883), (4ac518d0f964a52099a620e3, 4.674971), (4ac518ecf964a52075ac20e3, 4.6729183)
255401271: (4c9c6a059c48236a1cb14dee, 6.240067), (4ac518cef964a52021a620e3, 6.210164), (4ac518d2f964a5203da720e3, 6.1092606), (4ac518cef964a520f8a520e3, 6.108732), (4af47862f964a520d6f221e3, 6.0896006), (4b114284f964a520657923e3, 6.066817), (4ac518d1f964a520c3a620e3, 6.0656514), (4ac518eff964a52064ad20e3, 6.0614223), (4ac518f6f964a52052af20e3, 6.05147), (4ac518f4f964a520fbae20e3, 6.0379186)
86540609: (4ae811e5f964a5200cae21e3, 3.5900126), (4ac518d3f964a52076a720e3, 3.5729096), (4ac518d1f964a520c3a620e3, 3.5363421), (4b1c0375f964a520b30024e3, 3.5317242), (4d5ed23c149637047e12cf94, 3.5129728), (4ac518f6f964a52052af20e3, 3.4973161), (4af47862f964a520d6f221e3, 3.496003), (4b7a7122f964a520f62c2fe3, 3.448728), (4b8146dbf964a520439d30e3, 3.4420385), (4ba6419bf964a520b23f39e3, 3.4342308)
801163898: (4c9c6a059c48236a1cb14dee, 3.5971801), (4ac518d2f964a5203da720e3, 3.5675707), (4c110d4a6b7e2d7f02942835, 3.5374305), (4ac518f6f964a52050af20e3, 3.535918), (4ac518d2f964a52026a720e3, 3.5162177), (4ac518cef964a52021a620e3, 3.5086572), (4ac518d1f964a520c3a620e3, 3.5057223), (4acaf933f964a52031c320e3, 3.488763), (4c6ce8d923c1a1cd4bdf1acf, 3.4806542), (4b6016a3f964a52076d529e3, 3.4785628)
239902039: (4ac518d3f964a52076a720e3, 4.389051), (4ac518d1f964a520e6a620e3, 4.2683764), (4af47862f964a520d6f221e3, 4.259352), (4ac518cef964a52021a620e3, 4.2515345), (4ba6419bf964a520b23f39e3, 4.2499647), (4ac518d1f964a520c3a620e3, 4.2446723), (4ae811e5f964a5200cae21e3, 4.21277), (4ac518d2f964a52026a720e3, 4.207186), (4b1c0375f964a520b30024e3, 4.206211), (4f1205e9e4b04720456783a7, 4.2043047)
17023790: (4ac518d1f964a520c3a620e3, 5.078643), (4c9c6a059c48236a1cb14dee, 5.062551), (4af47862f964a520d6f221e3, 5.057766), (4ac518cef964a52021a620e3, 5.04781), (4ac518f4f964a520fbae20e3, 5.043088), (4ac518d3f964a52076a720e3, 5.030414), (4ac518cef964a520f8a520e3, 5.0231495), (4b1c0375f964a520b30024e3, 4.9789705), (4b7a7122f964a520f62c2fe3, 4.942797), (4ac518f6f964a52052af20e3, 4.9399233)
327718706: (4c9c6a059c48236a1cb14dee, 3.6176093), (4ac518d1f964a520c3a620e3, 3.5967166), (4ac518e8f964a52075ab20e3, 3.5836663), (4b0bf426f964a5200e3523e3, 3.5698442), (4ac518cef964a52021a620e3, 3.5592136), (4ac518f4f964a520fbae20e3, 3.5330155), (4c6ce8d923c1a1cd4bdf1acf, 3.525134), (4ac518d2f964a52026a720e3, 3.521258), (4ac518eff964a52064ad20e3, 3.5184617), (4af47862f964a520d6f221e3, 3.517053)
20015627: (4ba6419bf964a520b23f39e3, 5.369457), (4ac518d1f964a520c3a620e3, 5.366561), (4ac518cef964a52021a620e3, 5.365932), (4af47862f964a520d6f221e3, 5.331895), (4ac518d2f964a52026a720e3, 5.324796), (4ac518eff964a52064ad20e3, 5.3043885), (4ac518d2f964a5203da720e3, 5.3035736), (4c6ce8d923c1a1cd4bdf1acf, 5.2780957), (4ac518f6f964a52052af20e3, 5.275109), (4c9c6a059c48236a1cb14dee, 5.271557)
122494435: (4ac518d3f964a52076a720e3, 4.4381433), (4ae9aca2f964a5209fb521e3, 4.3734446), (4ac518cef964a52021a620e3, 4.292819), (4b1c0375f964a520b30024e3, 4.2877626), (4c9c6a059c48236a1cb14dee*, 4.276347), (4ac518eff964a52064ad20e3, 4.2742624), (4bf5197b98ac0f4761ac64a8, 4.2606606), (4ac518d1f964a520e6a620e3, 4.2365384), (4ae2252ef964a5202c8b21e3, 4.2333403), (4ac518cef964a520f8a520e3, 4.232656)
190970186: (4ac518d2f964a5203da720e3, 4.261219), (4ac518eff964a52064ad20e3, 4.2278757), (4c9c6a059c48236a1cb14dee, 4.2027745), (4acbc300f964a52058c520e3, 4.193548), (4ac518d1f964a520c3a620e3, 4.191223), (4ac518cef964a52021a620e3, 4.189072), (4b0bf426f964a5200e3523e3, 4.1607943), (4ad42aa6f964a5205de720e3, 4.144036), (4ac518d2f964a52026a720e3, 4.1428576), (4ac518f6f964a52052af20e3, 4.139469)
1423670826: (4c9c6a059c48236a1cb14dee, 4.1246862), (4fe85037e4b0af2e68221581, 4.1081033), (4b0bf426f964a5200e3523e3, 4.0348973), (4ac518d1f964a520c3a620e3, 4.025442), (4c6ce8d923c1a1cd4bdf1acf, 4.0131326), (4ac518cef964a520f8a520e3, 4.008831), (4ac518f4f964a520fbae20e3, 4.006536), (4ac518cef964a52021a620e3, 3.9999278), (4ad42aa6f964a5205de720e3, 3.9929078), (4b1c0375f964a520b30024e3, 3.9884768)
153875670: (4ba6419bf964a520b23f39e3, 4.4384303), (4ac518cef964a52021a620e3, 4.4152966), (4ac518f6f964a52052af20e3, 4.3723316), (4ae811e5f964a5200cae21e3, 4.3674154), (4ac518d2f964a52026a720e3, 4.3640428), (4ac518d3f964a52076a720e3, 4.355831), (4ac518d1f964a520c3a620e3, 4.3550935), (4af47862f964a520d6f221e3, 4.3544354), (4ac518d2f964a5203da720e3, 4.3406215), (4f180e24e4b0fc8452f7abee, 4.335049)
17832350: (4ac518d2f964a5203da720e3, 4.566885), (4ac518cef964a52021a620e3, 4.535218), (4ba6419bf964a520b23f39e3, 4.4810095), (4ac518d1f964a520e0a620e3, 4.480769), (4ac518f6f964a52052af20e3, 4.4591494), (4e175b25183880768f35a7e5, 4.446924), (4c6ce8d923c1a1cd4bdf1acf, 4.4253674), (4ad42aa6f964a5205de720e3, 4.4172916), (4ac518eff964a52064ad20e3, 4.4105616), (4b114284f964a520657923e3, 4.4099245)
315908853: (4ae811e5f964a5200cae21e3, 5.56014), (4b1c0375f964a520b30024e3, 5.52667), (4ac518f6f964a52052af20e3, 5.522302), (4c9c6a059c48236a1cb14dee, 5.487572), (4ac518d1f964a520c3a620e3, 5.4838047), (4ad61fd8f964a520350521e3, 5.4611034), (4ac518d2f964a5203da720e3, 5.4547076), (4ac518cef964a52021a620e3, 5.4544544), (4ac518d2f964a52026a720e3, 5.44208), (4ac518f6f964a52050af20e3, 5.4335575)
269745068: (4ac518f6f964a52052af20e3, 5.4519353), (4ac518d2f964a5203da720e3, 5.430177), (4ac518cef964a52021a620e3, 5.3891215), (4ac518f7f964a520c6af20e3, 5.381757), (4ac518d2f964a52026a720e3, 5.3614535), (4ae811e5f964a5200cae21e3, 5.3571854), (4ac518f6f964a52050af20e3, 5.3526387), (4c9c6a059c48236a1cb14dee, 5.336415), (4af47862f964a520d6f221e3, 5.302596), (4d5ed23c149637047e12cf94, 5.29505)
29814762: (4acbc300f964a52058c520e3, 3.4426863), (4ac518eff964a52064ad20e3, 3.430739), (4ac518d2f964a5203da720e3, 3.4240253), (4ac518f6f964a52052af20e3, 3.383006), (4ac518cef964a52021a620e3, 3.3764992), (4ae811e5f964a5200cae21e3, 3.3755734), (4ac518d1f964a520c3a620e3, 3.3323796), (4ba6419bf964a520b23f39e3, 3.3321555), (4ac518d2f964a52026a720e3, 3.3296545), (4af47862f964a520d6f221e3, 3.3234692)
404993452: (4ac518eff964a52064ad20e3, 3.4873316), (4c9c6a059c48236a1cb14dee, 3.4785843), (4b1c0375f964a520b30024e3, 3.4737504), (4ac518d2f964a5203da720e3, 3.4639206), (4ac518d1f964a520c3a620e3, 3.463609), (4ac518cef964a52021a620e3, 3.4630125), (4ac518d2f964a52026a720e3, 3.4548416), (4ac518cef964a52009a620e3, 3.450247), (4ac518f6f964a52052af20e3, 3.4235265), (4ac518d3f964a52076a720e3, 3.4158387)
256008429: (4c9c6a059c48236a1cb14dee, 6.2086577), (4ac518d3f964a52076a720e3, 6.1919065), (4ac518cef964a52021a620e3, 6.168184), (4ac518d1f964a520c3a620e3, 6.148571), (4b1c0375f964a520b30024e3, 6.1443844), (4af47862f964a520d6f221e3, 6.143885), (4ac518cef964a520f8a520e3, 6.139806), (4ac518d2f964a52026a720e3, 6.08877), (4ac518eff964a52064ad20e3, 6.076553), (4ac518f6f964a52052af20e3, 6.0757766)
19435880: (4ac518eff964a52064ad20e3, 4.3947773), (4ac518d2f964a5203da720e3, 4.390399), (4acbc300f964a52058c520e3, 4.3415556), (4ac518cef964a52021a620e3, 4.3370976), (4c9c6a059c48236a1cb14dee, 4.3267646), (4b114284f964a520657923e3, 4.299229), (4ac518cef964a520f8a520e3, 4.263403), (4ac518d2f964a52026a720e3, 4.2405677), (4ac518f6f964a52052af20e3, 4.2209682), (4ac518d1f964a520c3a620e3, 4.2173758)
313253238: (4ac518cef964a52021a620e3, 4.446665), (4ac518d2f964a5203da720e3, 4.395584), (4c9c6a059c48236a1cb14dee, 4.3920026), (4bcc08273740b7139c756365, 4.3799), (4bc0d7c84cdfc9b658969321, 4.3755064), (4ac518f6f964a52052af20e3, 4.3641653), (4ba6419bf964a520b23f39e3, 4.3574967), (4b114284f964a520657923e3, 4.345604), (4ac518d2f964a52026a720e3, 4.331655), (4ac518d3f964a52076a720e3, 4.3205137)
306966892: (4ac518cef964a52021a620e3, 4.896644), (4b0bf426f964a5200e3523e3, 4.885611), (4af47862f964a520d6f221e3, 4.828529), (4ac518d1f964a520c3a620e3*, 4.827355), (4ac518eff964a52064ad20e3, 4.8168573), (4ac518d2f964a5203da720e3, 4.815356), (4ac518d2f964a52026a720e3, 4.8152013), (4b114284f964a520657923e3, 4.788313), (4ac518d0f964a52095a620e3, 4.779527), (4b1c0375f964a520b30024e3, 4.778445)
29885308: (4ac518d3f964a52076a720e3, 4.8841443), (4c9c6a059c48236a1cb14dee, 4.87189), (4ac518d1f964a520c3a620e3, 4.8426137), (4b1c0375f964a520b30024e3, 4.818804), (4ac518f4f964a520fbae20e3, 4.8035316), (4ac518cef964a520f8a520e3, 4.7929378), (4af47862f964a520d6f221e3, 4.7862916), (4acbc300f964a52058c520e3, 4.76738), (4ac518f6f964a52052af20e3, 4.75981), (4ac518d2f964a52026a720e3, 4.7507787)
279786938: (4acaf933f964a52031c320e3, 4.8232427), (4ac518cef964a520f8a520e3, 4.734099), (4ac51183f964a52049a020e3, 4.7168293), (4ac518cef964a52021a620e3, 4.716647), (4bcc08273740b7139c756365, 4.715375), (4ac518eff964a52064ad20e3, 4.710939), (4b1c0375f964a520b30024e3, 4.7063427), (4ae811e5f964a5200cae21e3, 4.699828), (4ac518d2f964a5203da720e3, 4.6996603), (4acbc300f964a52058c520e3, 4.697924)
103118513: (4ac518d2f964a5203da720e3, 4.549514), (4ac518cef964a52021a620e3, 4.460031), (4c9c6a059c48236a1cb14dee, 4.4560204), (4c110d4a6b7e2d7f02942835, 4.4215517), (4ac518eff964a52064ad20e3, 4.4119225), (4ac518d2f964a52026a720e3, 4.4003477), (4ac518cef964a52009a620e3, 4.399114), (4b114284f964a520657923e3, 4.390442), (4c6ce8d923c1a1cd4bdf1acf, 4.388162), (4ac518f6f964a52052af20e3, 4.385842)
54307009: (4ac518cef964a52021a620e3, 4.8549614), (4ac518cef964a520f8a520e3, 4.812291), (4b114284f964a520657923e3, 4.802259), (4ac518eff964a52064ad20e3, 4.79973), (4c9c6a059c48236a1cb14dee, 4.785082), (4ac518d3f964a52076a720e3, 4.7736807), (505b0a96e4b0597d277e6444, 4.7540503), (4af47862f964a520d6f221e3, 4.749035), (4acbc300f964a52058c520e3, 4.723362), (4bc0d7c84cdfc9b658969321, 4.721309)
323523942: (4ac518f6f964a52052af20e3, 4.5607934), (4d5ed23c149637047e12cf94, 4.5127945), (4af47862f964a520d6f221e3, 4.4969087), (4b1c0375f964a520b30024e3, 4.4886537), (4ac518d1f964a520c3a620e3, 4.478627), (52d71ac611d2dae852a0be1f, 4.4701214), (4ac518d2f964a5203da720e3, 4.4656897), (4c9c6a059c48236a1cb14dee, 4.464461), (4c52b7a4b6dabe9a24d2bb13, 4.4577413), (4ac518f7f964a520c6af20e3, 4.4560857)
89486038: (4c9c6a059c48236a1cb14dee, 3.9747832), (4ac518d1f964a520c3a620e3, 3.934403), (4ac518d1f964a520e0a620e3, 3.9246278), (4ac518f6f964a52052af20e3, 3.9225788), (4af47862f964a520d6f221e3, 3.9086978), (4ac518f6f964a52050af20e3, 3.9055586), (4ad42aa6f964a5205de720e3, 3.905368), (4ac518d2f964a5203da720e3, 3.9053113), (4ac518f7f964a520c6af20e3, 3.8971403), (4ac518d2f964a52026a720e3, 3.8966172)
9403002: (4ac518cef964a52021a620e3, 3.4877205), (4c9c6a059c48236a1cb14dee, 3.462338), (4ac518d2f964a5203da720e3, 3.4619756), (4b114284f964a520657923e3, 3.4464836), (4ac518f7f964a520c6af20e3, 3.4218957), (4af47862f964a520d6f221e3, 3.4194355), (4ac518f6f964a52052af20e3, 3.4185247), (4ac518cef964a520f8a520e3, 3.4180322), (4bcc08273740b7139c756365, 3.4174612), (4bc0d7c84cdfc9b658969321, 3.388719)
154138789: (4c9c6a059c48236a1cb14dee, 5.2959576), (4ac518cef964a52021a620e3, 5.2573047), (4ac518d2f964a5203da720e3, 5.2262645), (4acbc300f964a52058c520e3, 5.2147775), (4ac518cef964a520f8a520e3, 5.2099037), (4b114284f964a520657923e3, 5.2055054), (4ac518eff964a52064ad20e3, 5.2018175), (4af47862f964a520d6f221e3, 5.1709394), (4ac518f6f964a52052af20e3, 5.165812), (4bcc08273740b7139c756365, 5.1638036)
252833804: (52d71ac611d2dae852a0be1f, 3.103549), (4ac518f7f964a520c6af20e3, 3.0600832), (4be3f1c42fc7d13a2a9e083a, 2.9767513), (4ac518f6f964a52052af20e3, 2.9756813), (4d5ed23c149637047e12cf94, 2.9683049), (4ac518cdf964a520cfa520e3, 2.9624112), (4f1205e9e4b04720456783a7, 2.9605362), (4ac518f6f964a52050af20e3, 2.9166882), (4ac518d2f964a5203da720e3, 2.9152586), (4ac518cef964a52021a620e3, 2.911176)
162448059: (4ac518cef964a52021a620e3, 4.2587795), (4ba6419bf964a520b23f39e3, 4.2432914), (4ae811e5f964a5200cae21e3, 4.2341757), (4ac518eff964a52064ad20e3, 4.223093), (4af47862f964a520d6f221e3, 4.213896), (4ac518d3f964a52076a720e3, 4.211986), (4b114284f964a520657923e3, 4.204489), (4ac518cef964a520f8a520e3, 4.195769), (4ac518f7f964a520c6af20e3, 4.1893215), (4acbc300f964a52058c520e3, 4.188311)
184961008: (4ae811e5f964a5200cae21e3, 2.9623923), (4ac518d1f964a520c3a620e3, 2.9334369), (4ac518d2f964a52026a720e3, 2.9168093), (4ba6419bf964a520b23f39e3, 2.9132433), (4ac518d2f964a5203da720e3, 2.9129477), (4ac518f6f964a52052af20e3, 2.907879), (4ac518cef964a52021a620e3, 2.8803854), (4c6ce8d923c1a1cd4bdf1acf, 2.8787994), (4af47862f964a520d6f221e3, 2.8739116), (4b1c0375f964a520b30024e3, 2.8707585)
323357619: (4c9c6a059c48236a1cb14dee, 4.222318), (4c6ce8d923c1a1cd4bdf1acf, 4.189727), (4ac518d1f964a520c3a620e3, 4.1631327), (4ac518d1f964a520e0a620e3, 4.1435046), (4b1c0375f964a520b30024e3, 4.1283216), (4ac518d2f964a5203da720e3, 4.123452), (4ac518cef964a52021a620e3, 4.1200356), (4ac518d2f964a52026a720e3, 4.1193967), (4ac518f6f964a52052af20e3, 4.112992), (4ad42aa6f964a5205de720e3, 4.098358)
127805955: (4ac518cef964a52021a620e3, 6.2348332), (4af47862f964a520d6f221e3, 6.146486), (4ac518d2f964a5203da720e3, 6.1450596), (4ac518f7f964a520c6af20e3, 6.1397166), (4ac518f6f964a52052af20e3, 6.134351), (4c9c6a059c48236a1cb14dee, 6.1276846), (4b114284f964a520657923e3, 6.1161966), (4ba6419bf964a520b23f39e3, 6.067935), (4ac518cef964a520f8a520e3, 6.0616736), (4ac518eff964a52064ad20e3, 6.0439873)
233694536: (4ac518cef964a52021a620e3, 4.7365737), (4af47862f964a520d6f221e3, 4.6539173), (4ac518f6f964a52052af20e3, 4.643096), (4ad42aa6f964a5205de720e3, 4.6391973), (4c9c6a059c48236a1cb14dee, 4.627943), (4ac518d2f964a5203da720e3, 4.6149755), (4ac518d1f964a520c3a620e3, 4.6060066), (4ac518d1f964a520e0a620e3, 4.592279), (4ba6419bf964a520b23f39e3, 4.5886765), (4c6ce8d923c1a1cd4bdf1acf, 4.585663)
267714671: (4c9c6a059c48236a1cb14dee, 3.9520626), (4ac518f4f964a520fbae20e3, 3.8611677), (4ac518d3f964a52076a720e3, 3.8480334), (4b1c0375f964a520b30024e3, 3.8441267), (4ac518cef964a520f8a520e3, 3.8399334), (4ac518d1f964a520c3a620e3, 3.8067467), (4b0bf426f964a5200e3523e3, 3.7655983), (4ac518d3f964a5204da720e3, 3.763398), (4ac518cef964a52021a620e3, 3.762355), (506999663d7cfe42e733a9b3, 3.7549663)
283697551: (4ba6419bf964a520b23f39e3, 5.065694), (4ac518cef964a52021a620e3, 5.060843), (4e175b25183880768f35a7e5, 5.049689), (4ac518eff964a52064ad20e3, 5.0025177), (4ac518d2f964a5203da720e3, 4.968744), (4bc0d7c84cdfc9b658969321, 4.9369683), (4b114284f964a520657923e3, 4.923621), (4af47862f964a520d6f221e3, 4.900675), (4ac518f6f964a52052af20e3, 4.893218), (4ac518d1f964a520c3a620e3, 4.880741)
20481087: (4ac518cef964a52021a620e3, 3.6288483), (4b1c0375f964a520b30024e3, 3.6217146), (4ac518f6f964a52050af20e3, 3.617252), (4ac518d2f964a52026a720e3, 3.6070836), (4c6ce8d923c1a1cd4bdf1acf, 3.601875), (4ad42aa6f964a5205de720e3, 3.5987663), (4ac518f6f964a52052af20e3, 3.5970767), (4ac518f7f964a520c6af20e3, 3.587753), (4af47862f964a520d6f221e3, 3.5821638), (4ac518d2f964a5203da720e3, 3.5814009)
34424952: (4ac518cef964a52021a620e3, 5.0090446), (4ac518f6f964a52052af20e3, 4.986902), (4c9c6a059c48236a1cb14dee, 4.9865355), (4ac518d2f964a5203da720e3, 4.946347), (4ac518f7f964a520c6af20e3, 4.921936), (4af47862f964a520d6f221e3, 4.920457), (4d5ed23c149637047e12cf94, 4.899736), (4ad42aa6f964a5205de720e3, 4.8928733), (52d71ac611d2dae852a0be1f, 4.8778915), (4ac518d1f964a520c3a620e3, 4.8719697)
163516288: (4b1c0375f964a520b30024e3, 4.030508), (4bcc08273740b7139c756365, 3.973252), (505b0a96e4b0597d277e6444, 3.9669514), (51065455e4b06f162ac7a347, 3.9654002), (4ac518eff964a52064ad20e3, 3.9641285), (4ac518d1f964a520c3a620e3, 3.9563327), (4ac518d2f964a5203da720e3, 3.9492648), (4ac518cef964a52021a620e3, 3.9470687), (4acaf933f964a52031c320e3, 3.9449964), (4ac518f6f964a52052af20e3, 3.9423819)
1641641412: (4ac518d3f964a52076a720e3, 4.306033), (4b1c0375f964a520b30024e3, 4.2904167), (4ac518f6f964a52052af20e3, 4.28685), (4ac518d1f964a520c3a620e3, 4.2698536), (4d5ed23c149637047e12cf94, 4.254593), (52d71ac611d2dae852a0be1f, 4.238353), (4c6ce8d923c1a1cd4bdf1acf, 4.236549), (4ac518cef964a52021a620e3, 4.2361126), (4af47862f964a520d6f221e3, 4.2299895), (4ac518d1f964a520e6a620e3, 4.22652)
471440897: (4c9c6a059c48236a1cb14dee, 4.8443856), (4acaf933f964a52031c320e3, 4.7882338), (4ac518cef964a52021a620e3, 4.7857227), (4ac518d2f964a52026a720e3, 4.784186), (4ac518d2f964a5203da720e3, 4.7551255), (4ac518cef964a520f8a520e3, 4.7434306), (4ac518d1f964a520c3a620e3, 4.72966), (4ac518eff964a52064ad20e3, 4.728732), (4af47862f964a520d6f221e3, 4.718807), (4b1c0375f964a520b30024e3, 4.717511)
71603979: (4c6ce8d923c1a1cd4bdf1acf, 5.2904162), (4ac518d1f964a520e0a620e3, 5.266003), (4ac518d1f964a520c3a620e3, 5.2358036), (4c9c6a059c48236a1cb14dee, 5.2321553), (4ad42aa6f964a5205de720e3, 5.2021933), (4ac518cef964a52021a620e3, 5.1987076), (4ac518f6f964a52052af20e3, 5.168989), (4ac518d2f964a5203da720e3, 5.1562166), (4af47862f964a520d6f221e3, 5.1377583), (4b1c0375f964a520b30024e3, 5.1283684)
14006162: (4c9c6a059c48236a1cb14dee, 3.277535), (4b1c0375f964a520b30024e3, 3.2631898), (4ac518f4f964a520fbae20e3, 3.242342), (4ac518d3f964a52076a720e3, 3.2371233), (4ac518d1f964a520c3a620e3, 3.2246242), (506999663d7cfe42e733a9b3, 3.1983418), (4f180e24e4b0fc8452f7abee, 3.1794183), (4ac518e8f964a52075ab20e3, 3.1586545), (4c6ce8d923c1a1cd4bdf1acf, 3.157914), (4ac518d2f964a52026a720e3, 3.152758)
97547298: (4b1c0375f964a520b30024e3, 3.8744996), (4ae811e5f964a5200cae21e3, 3.8727958), (4ac518f6f964a52052af20e3, 3.8175428), (4ac518d3f964a52076a720e3, 3.8118544), (4ac518d1f964a520c3a620e3, 3.8081737), (4ac518d2f964a52026a720e3, 3.7693732), (513f8bb3e4b0f8e5e8926a98, 3.7655814), (4ad61fd8f964a520350521e3, 3.7591805), (4acaf933f964a52031c320e3, 3.7547207), (4c9c6a059c48236a1cb14dee, 3.7539606)
1853941: (4c9c6a059c48236a1cb14dee, 4.2002754), (4ac518cef964a520f8a520e3, 4.1575413), (4af9a82df964a520fd1222e3, 4.1304035), (4bcc08273740b7139c756365, 4.120412), (4acaf933f964a52031c320e3, 4.108808), (4ac518cef964a52021a620e3, 4.1022444), (4b114284f964a520657923e3, 4.0966215), (4ac518d2f964a5203da720e3, 4.0650167), (505b0a96e4b0597d277e6444, 4.0576134), (4bc0d7c84cdfc9b658969321, 4.05661)
410245648: (4ac518d3f964a52076a720e3, 3.6791375), (52d71ac611d2dae852a0be1f, 3.6110241), (4ac518cef964a52021a620e3, 3.601717), (4ac518f6f964a52052af20e3, 3.597905), (4af47862f964a520d6f221e3, 3.5875132), (4d5ed23c149637047e12cf94, 3.5788264), (4b1c0375f964a520b30024e3, 3.5786645), (4bcc08273740b7139c756365, 3.5765574), (505b0a96e4b0597d277e6444, 3.5595348), (4ba6419bf964a520b23f39e3, 3.543111)
