# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
8493742: (4ac518d1f964a520c3a620e3, 4.830005), (4c9c6a059c48236a1cb14dee, 4.8040056), (4af47862f964a520d6f221e3, 4.7532454), (4ac518f6f964a52052af20e3, 4.7057505), (4ac518d2f964a5203da720e3, 4.700161), (4ac518cef964a52021a620e3, 4.6847396), (4b114284f964a520657923e3, 4.6696315), (4ac518d3f964a52076a720e3, 4.6576757), (4ac518d2f964a52026a720e3, 4.6575556), (4e175b25183880768f35a7e5, 4.655764)
792247585: (4ac518bbf964a5200ca220e3, 4.3033705), (4ca4b822554b236a30853148, 4.297802), (4c9c6a059c48236a1cb14dee, 4.2845936), (4af47862f964a520d6f221e3, 4.2561235), (4ac518d0f964a52095a620e3, 4.2088394), (4bad16def964a520792c3be3, 4.2077117), (4ac518f6f964a52052af20e3, 4.1877747), (4d5ed23c149637047e12cf94, 4.181286), (4b114284f964a520657923e3, 4.1713567), (4ac518e8f964a52075ab20e3, 4.171036)
237029204: (4ac518d1f964a520c3a620e3, 5.050673), (4c9c6a059c48236a1cb14dee, 4.9813075), (4ac518f6f964a52052af20e3, 4.975884), (4ac518cef964a52021a620e3, 4.921468), (4ac518d0f964a52095a620e3, 4.9016933), (4ae811e5f964a5200cae21e3, 4.8913746), (4e4b9e2314958c3abfa956c7, 4.879257), (4ac518d3f964a52076a720e3, 4.8786316), (4af9a82df964a520fd1222e3, 4.847133), (4ad42aa6f964a5205de720e3, 4.8292108)
248312650: (4af47862f964a520d6f221e3, 3.5169964), (4ac518d2f964a5203da720e3, 3.4350753), (4ac518cef964a52021a620e3, 3.4245303), (4acaf933f964a52031c320e3, 3.4100447), (4acbc300f964a52058c520e3, 3.4061654), (4ac518cef964a520f8a520e3, 3.4051733), (4c9c6a059c48236a1cb14dee, 3.3984737), (4ac518f4f964a520fbae20e3, 3.3976474), (4ac518d2f964a52026a720e3, 3.3945487), (4c52b7a4b6dabe9a24d2bb13, 3.3884625)
76932251: (4fe85037e4b0af2e68221581, 3.741517), (4af9a82df964a520fd1222e3, 3.6844337), (4af47862f964a520d6f221e3, 3.6651156), (4ac518d2f964a52026a720e3, 3.6496716), (4ac518cef964a520f7a520e3, 3.6405923), (4ad36684f964a5202ce420e3, 3.6182895), (4bf5197b98ac0f4761ac64a8, 3.6074946), (4e175b25183880768f35a7e5, 3.6041398), (4ac518d1f964a520c3a620e3, 3.6031244), (4c52b7a4b6dabe9a24d2bb13, 3.5767891)
152641829: (4ac518cef964a52021a620e3, 4.2278304), (4ac518eff964a52064ad20e3, 4.2181287), (4acbc300f964a52058c520e3, 4.178029), (4c9c6a059c48236a1cb14dee, 4.1637774), (4acdeba7f964a5208bcd20e3, 4.1536202), (4bcc08273740b7139c756365, 4.14705), (4ac518f6f964a52052af20e3, 4.1303544), (4ac518f4f964a520fbae20e3, 4.1218185), (4d5ed23c149637047e12cf94, 4.1175847), (4ac518f6f964a52050af20e3, 4.094015)
314028660: (506999663d7cfe42e733a9b3, 4.4689345), (4ac518f4f964a520fbae20e3, 4.3800244), (4af47862f964a520d6f221e3, 4.351525), (4ac518d2f964a52026a720e3, 4.339921), (4ac518cef964a52021a620e3, 4.3381543), (4acbc300f964a52058c520e3, 4.332905), (4ac518d2f964a5203da720e3, 4.3324013), (4c52b7a4b6dabe9a24d2bb13, 4.3213696), (4ac518eff964a52064ad20e3, 4.3175907), (4c9c6a059c48236a1cb14dee, 4.3169436)
380238302: (4ac518cef964a52021a620e3, 4.371057), (4ac518f6f964a52052af20e3, 4.3678827), (4c9c6a059c48236a1cb14dee, 4.35911), (4acbc300f964a52058c520e3, 4.3532033), (4ac518d3f964a52076a720e3, 4.316262), (4ac518f4f964a520fbae20e3, 4.3027554), (4bcc08273740b7139c756365, 4.3012595), (4ac518eff964a52064ad20e3, 4.2909436), (4af47862f964a520d6f221e3, 4.273382), (4ba6419bf964a520b23f39e3, 4.267929)
37004047: (4ac518cef964a52021a620e3, 4.1001124), (4b8ff4fdf964a5201c6c33e3, 4.0581136), (4ac518d0f964a52095a620e3, 4.0517316), (4acaf933f964a52031c320e3, 4.0202446), (4ac518f6f964a52052af20e3, 4.010763), (4ac518d1f964a520c3a620e3, 4.0059032), (4c513de4250dd13a41a4e17c, 3.992654), (4acbc300f964a52058c520e3, 3.975241), (4c9c6a059c48236a1cb14dee, 3.9708078), (4e4b9e2314958c3abfa956c7, 3.9663508)
157540787: (4c9c6a059c48236a1cb14dee, 4.699398), (4af9a82df964a520fd1222e3, 4.629213), (4ae811e5f964a5200cae21e3, 4.601299), (4ac518d1f964a520e0a620e3, 4.585321), (4ac518d1f964a520c3a620e3, 4.583995), (4bcc08273740b7139c756365, 4.582349), (4ac518f6f964a52052af20e3, 4.5817122), (4bc0d7c84cdfc9b658969321, 4.5515494), (4b5061def964a520cb2127e3, 4.5503125), (4b114284f964a520657923e3, 4.5220046)
347393242: (4ac518f7f964a520c6af20e3, 4.7348228), (4ac518f4f964a520fbae20e3, 4.6934624), (4ac518eff964a52064ad20e3, 4.6932607), (4ac518cef964a52021a620e3, 4.691596), (4c9c6a059c48236a1cb14dee, 4.683977), (4b1c0375f964a520b30024e3, 4.6721745), (4acbc300f964a52058c520e3, 4.6657853), (4bcc08273740b7139c756365, 4.6356945), (4ac518cef964a520f8a520e3, 4.614542), (506999663d7cfe42e733a9b3, 4.6134925)
81291192: (4c9c6a059c48236a1cb14dee, 4.5931025), (4ad42aa6f964a5205de720e3, 4.5858135), (4ac518d1f964a520c3a620e3, 4.5687714), (4ac518cef964a52021a620e3, 4.553545), (4ac518ecf964a52078ac20e3, 4.5418887), (4ac518eff964a52064ad20e3, 4.5343657), (4c52b7a4b6dabe9a24d2bb13, 4.5195174), (4e175b25183880768f35a7e5, 4.5153613), (4ac518f6f964a52052af20e3, 4.5082283), (4ac518d0f964a52095a620e3, 4.5074344)
135095585: (4c9c6a059c48236a1cb14dee, 5.5232944), (4ac518f7f964a520c6af20e3, 5.479201), (4b1c0375f964a520b30024e3, 5.4713445), (4ac518f6f964a52052af20e3, 5.429131), (4ac518d1f964a520c3a620e3, 5.4085007), (4bcc08273740b7139c756365, 5.398657), (4ac518cef964a520f8a520e3, 5.3919287), (4ac518cef964a52021a620e3, 5.3868666), (4ac518f4f964a520fbae20e3, 5.371398), (4ac518d3f964a52076a720e3, 5.3697343)
244082853: (4acbc300f964a52058c520e3, 5.053599), (4ac518cef964a52021a620e3, 5.0455875), (4ac518f4f964a520fbae20e3, 5.0344753), (4af47862f964a520d6f221e3, 5.020094), (4c9c6a059c48236a1cb14dee, 5.014626), (4ac518cef964a520f8a520e3, 4.9930367), (4bcc08273740b7139c756365, 4.989381), (4b1c0375f964a520b30024e3, 4.980806), (4ac518f7f964a520c6af20e3, 4.9794006), (4ac518f6f964a52052af20e3, 4.973068)
171877434: (4ac518f6f964a52052af20e3, 5.3822517), (4c9c6a059c48236a1cb14dee, 5.3478703), (4acbc300f964a52058c520e3, 5.241169), (4ac518d1f964a520c3a620e3, 5.221483), (4ba6419bf964a520b23f39e3, 5.2117767), (4bcc08273740b7139c756365, 5.1949477), (4ac518d3f964a52076a720e3, 5.192878), (4ac518f4f964a520fbae20e3, 5.1870394), (4ac518d0f964a52095a620e3, 5.1827464), (4af47862f964a520d6f221e3, 5.1815705)
19840788: (4ac518cef964a52021a620e3, 2.4526877), (4c9c6a059c48236a1cb14dee, 2.4034817), (4acaf933f964a52031c320e3, 2.3894928), (4ac518f6f964a52052af20e3, 2.3789973), (4ac518d1f964a520c3a620e3, 2.3787687), (4ac518d0f964a52095a620e3, 2.3695633), (4af47862f964a520d6f221e3, 2.368879), (4d5ed23c149637047e12cf94, 2.3648083), (4c6ce8d923c1a1cd4bdf1acf, 2.3640132), (4ac518eff964a52064ad20e3, 2.352891)
210005241: (4ac518f6f964a52052af20e3, 3.5800738), (4ac518d1f964a520c3a620e3, 3.5342453), (4ac518d3f964a52076a720e3, 3.5277064), (4af47862f964a520d6f221e3, 3.5158477), (4c9c6a059c48236a1cb14dee, 3.5083766), (4ac518d2f964a5203da720e3, 3.4905624), (4ac518cef964a52021a620e3, 3.48683), (4bcc08273740b7139c756365, 3.455795), (4d5ed23c149637047e12cf94, 3.4497943), (4acaf933f964a52031c320e3, 3.4424381)
36632194: (4ac518cef964a52021a620e3, 4.787188), (4ac518d2f964a5203da720e3, 4.780733), (4ac518cef964a520f7a520e3, 4.76266), (4ac518d2f964a52026a720e3, 4.7476707), (4af47862f964a520d6f221e3, 4.720002), (4c52b7a4b6dabe9a24d2bb13, 4.7078576), (4ac518eff964a52064ad20e3, 4.7011423), (4ac518d1f964a520c3a620e3, 4.6972322), (4c6ce8d923c1a1cd4bdf1acf, 4.6861067), (4b7e5255f964a52076e92fe3, 4.6670156)
168179007: (4ac518d0f964a52095a620e3, 3.6512218), (4e175b25183880768f35a7e5, 3.6278772), (4ac518cef964a52021a620e3, 3.6179533), (4c9c6a059c48236a1cb14dee, 3.6174736), (4c6ce8d923c1a1cd4bdf1acf, 3.6041477), (4d5ed23c149637047e12cf94, 3.6035895), (4ac518eff964a52064ad20e3, 3.6004486), (4ac518f6f964a52052af20e3, 3.5910895), (4ac518e8f964a52075ab20e3, 3.5909677), (4ba6419bf964a520b23f39e3, 3.5895329)
223887741: (4ac518cef964a52021a620e3, 3.9466872), (4e4b9e2314958c3abfa956c7, 3.940676), (4ac518d1f964a520c3a620e3, 3.9232645), (4b8ff4fdf964a5201c6c33e3, 3.881543), (4ac518d0f964a52095a620e3, 3.8807154), (4c9c6a059c48236a1cb14dee, 3.8648899), (4af8a7f7f964a520fc0e22e3, 3.8445263), (4ac518f6f964a52052af20e3, 3.8154895), (4c52b7a4b6dabe9a24d2bb13, 3.8005972), (4e175b25183880768f35a7e5, 3.8002338)
2354656813: (4c9c6a059c48236a1cb14dee, 4.5195613), (4ac518d1f964a520c3a620e3, 4.5113974), (4ac518f6f964a52052af20e3, 4.485321), (4ac518d3f964a52076a720e3, 4.4633455), (4ae811e5f964a5200cae21e3, 4.438), (4ac518d2f964a5203da720e3, 4.3858023), (4b114284f964a520657923e3, 4.3732753), (4ac518cef964a52021a620e3, 4.350692), (4ba6419bf964a520b23f39e3, 4.350537), (4ac518cef964a520f7a520e3, 4.3451076)
381956824: (4ac518f6f964a52052af20e3, 4.384681), (4c9c6a059c48236a1cb14dee, 4.364709), (4ac518f4f964a520fbae20e3, 4.318067), (4acbc300f964a52058c520e3, 4.3116026), (4ac518d1f964a520c3a620e3, 4.29842), (4ba6419bf964a520b23f39e3, 4.2920666), (4ac518d3f964a52076a720e3, 4.279306), (4e4b9e2314958c3abfa956c7, 4.2742867), (4ac518cef964a52021a620e3, 4.2733335), (4af47862f964a520d6f221e3, 4.26566)
127278539: (4ac518cef964a52021a620e3, 4.5013967), (4acbc300f964a52058c520e3, 4.496349), (4ac518f4f964a520fbae20e3, 4.478744), (4ac518cef964a520f8a520e3, 4.476562), (4af47862f964a520d6f221e3, 4.4648466), (4c9c6a059c48236a1cb14dee, 4.4242306), (51c7f7dd498e5c7b074e119c, 4.405936), (4ac518f6f964a52050af20e3, 4.3981943), (4c52b7a4b6dabe9a24d2bb13, 4.391508), (4ac518eff964a52064ad20e3, 4.382516)
41919947: (4c9c6a059c48236a1cb14dee, 4.3521447), (4af47862f964a520d6f221e3, 4.313357), (4ac518cef964a520f8a520e3, 4.3116136), (4ac518cef964a52021a620e3, 4.302153), (4b1c0375f964a520b30024e3, 4.289625), (4ac518d2f964a52026a720e3, 4.285495), (4ac518d1f964a520c3a620e3, 4.27117), (506999663d7cfe42e733a9b3, 4.2507186), (4ac518f7f964a520c6af20e3, 4.2447457), (4b114284f964a520657923e3, 4.2265)
215825675: (4ac518f7f964a520c6af20e3, 3.4343855), (4b8146dbf964a520439d30e3, 3.4153507), (4ac518f4f964a520fbae20e3, 3.3950276), (4af47862f964a520d6f221e3, 3.3663094), (506999663d7cfe42e733a9b3, 3.3582475), (4ba6419bf964a520b23f39e3, 3.3158352), (4acbc300f964a52058c520e3, 3.311076), (4ac518cef964a520f8a520e3, 3.304967), (4ac518d2f964a52026a720e3, 3.3037817), (4ac518cef964a52021a620e3, 3.2852867)
286044159: (4af47862f964a520d6f221e3, 3.819172), (4acbc300f964a52058c520e3, 3.7511446), (4ac518f4f964a520fbae20e3, 3.7482755), (4c52b7a4b6dabe9a24d2bb13, 3.737119), (4ba6419bf964a520b23f39e3, 3.7325056), (4ac518d2f964a52026a720e3, 3.720323), (506999663d7cfe42e733a9b3, 3.692938), (4c9c6a059c48236a1cb14dee, 3.6906796), (4fe85037e4b0af2e68221581, 3.6897175), (4ac518cef964a520f8a520e3, 3.680005)
287597560: (4ac518f7f964a520c6af20e3, 4.080918), (4ac518f6f964a52052af20e3, 4.033374), (4c9c6a059c48236a1cb14dee, 4.026426), (4bcc08273740b7139c756365, 4.0131445), (4ac518f4f964a520fbae20e3, 4.009047), (4b1c0375f964a520b30024e3, 3.9820035), (4acbc300f964a52058c520e3, 3.9815145), (4ba6419bf964a520b23f39e3, 3.9726841), (4d5ed23c149637047e12cf94, 3.9661589), (4ac518d3f964a52076a720e3, 3.9591062)
53970243: (4ac518cef964a52021a620e3, 5.2529283), (4c52b7a4b6dabe9a24d2bb13, 5.234544), (4e175b25183880768f35a7e5, 5.2272964), (4ac518eff964a52064ad20e3, 5.2212315), (4ac518d0f964a52095a620e3, 5.2034917), (4c9c6a059c48236a1cb14dee, 5.196161), (4acbc300f964a52058c520e3, 5.1958704), (4ad42aa6f964a5205de720e3, 5.1891756), (4af9a82df964a520fd1222e3, 5.187688), (4ac518f6f964a52050af20e3, 5.1855392)
65778270: (4af47862f964a520d6f221e3, 5.6968107), (4ac518d2f964a52026a720e3, 5.6792917), (4ac518d2f964a5203da720e3, 5.6339164), (4c9c6a059c48236a1cb14dee, 5.609649), (4ac518cef964a52021a620e3, 5.5730743), (4bc0d7c84cdfc9b658969321, 5.5628033), (4bcc08273740b7139c756365, 5.5596433), (4ac518d1f964a520c3a620e3, 5.5476327), (4c6ce8d923c1a1cd4bdf1acf, 5.546594), (4ac518d3f964a52076a720e3, 5.541892)
268459510: (4c9c6a059c48236a1cb14dee, 4.6111794), (4ac518cef964a52021a620e3, 4.596936), (4e4b9e2314958c3abfa956c7, 4.5580807), (4ac518d1f964a520c3a620e3, 4.553993), (4ac518cef964a520f8a520e3, 4.5534043), (4b114284f964a520657923e3, 4.4774265), (4b1c0375f964a520b30024e3, 4.4734592), (4ac518f6f964a52052af20e3, 4.471324), (4c52b7a4b6dabe9a24d2bb13, 4.470633), (4d64f88cd2906a310083e2cb, 4.467527)
165386806: (4aec432bf964a520bcc521e3, 3.4829986), (4b114284f964a520657923e3, 3.4749682), (4c9c6a059c48236a1cb14dee, 3.4550254), (4ac518c1f964a520b4a320e3, 3.4468913), (4ac518d1f964a520c3a620e3, 3.4433243), (4e4b9e2314958c3abfa956c7, 3.3944063), (4ae811e5f964a5200cae21e3, 3.3815987), (4ac518ecf964a52078ac20e3, 3.3672214), (4be52e42910020a160b5d214, 3.3617198), (4d87c33d6daeb60ca0472ee0, 3.3580034)
865514556: (4ac518cef964a52021a620e3, 3.7457674), (4acaf933f964a52031c320e3, 3.6746218), (4acbc300f964a52058c520e3, 3.6580389), (4ac518eff964a52064ad20e3, 3.6563632), (4ac518d2f964a5203da720e3, 3.6428819), (4af47862f964a520d6f221e3, 3.6304903), (4c6ce8d923c1a1cd4bdf1acf, 3.628574), (4c513de4250dd13a41a4e17c, 3.6160603), (4c52b7a4b6dabe9a24d2bb13, 3.599964), (4ac518f4f964a520fbae20e3, 3.5945122)
970150003: (4ac518cef964a52021a620e3, 4.708251), (4ac518d1f964a520c3a620e3, 4.696626), (4c52b7a4b6dabe9a24d2bb13, 4.6615753), (4ac518d1f964a520e6a620e3, 4.6546392), (4c9c6a059c48236a1cb14dee, 4.6408362), (4ac518cef964a520f7a520e3, 4.639097), (4af47862f964a520d6f221e3, 4.637083), (4ac518d2f964a52026a720e3, 4.589596), (4ac518d3f964a52076a720e3, 4.5662637), (4ac518cef964a520f8a520e3, 4.56209)
1012917350: (4ac518cef964a52021a620e3, 5.598627), (4ac518f6f964a52052af20e3, 5.557734), (4ac518eff964a52064ad20e3, 5.53672), (4ac518d3f964a52076a720e3, 5.5070434), (4bcc08273740b7139c756365, 5.4763207), (4acbc300f964a52058c520e3, 5.4726777), (4d5ed23c149637047e12cf94, 5.4681983), (4c6ce8d923c1a1cd4bdf1acf, 5.4654813), (4ac518f7f964a520c6af20e3, 5.4506617), (4ac518d1f964a520c3a620e3, 5.4379263)
24330595: (4ac518d1f964a520c3a620e3, 3.677067), (4ac518d0f964a52095a620e3, 3.6767778), (4d5ed23c149637047e12cf94, 3.6188843), (4c9c6a059c48236a1cb14dee, 3.614691), (4ac518cef964a52021a620e3, 3.608907), (4ac518e8f964a52075ab20e3, 3.596849), (4ac518d3f964a52076a720e3, 3.5846188), (4af9a82df964a520fd1222e3, 3.5692234), (4af47862f964a520d6f221e3, 3.548855), (4e175b25183880768f35a7e5, 3.5263116)
327313915: (4ac518cef964a52021a620e3, 5.796187), (4c9c6a059c48236a1cb14dee, 5.745471), (4ac518d1f964a520c3a620e3, 5.6983285), (4af47862f964a520d6f221e3, 5.6879277), (4ac518f6f964a52052af20e3, 5.6636524), (4ac518cef964a520f8a520e3, 5.6213946), (4acbc300f964a52058c520e3, 5.6073666), (4ac518eff964a52064ad20e3, 5.5919247), (4c52b7a4b6dabe9a24d2bb13, 5.5917177), (4e4b9e2314958c3abfa956c7, 5.5800595)
299197468: (4c9c6a059c48236a1cb14dee, 5.19912), (4ac518cef964a52021a620e3, 5.191509), (4ac518eff964a52064ad20e3, 5.1344533), (4c6ce8d923c1a1cd4bdf1acf, 5.124929), (4bcc08273740b7139c756365, 5.083603), (4b114284f964a520657923e3, 5.0732746), (4ac518f6f964a52052af20e3, 5.0697355), (4ac518d1f964a520c3a620e3, 5.069352), (4ae811e5f964a5200cae21e3, 5.0667133), (4c52b7a4b6dabe9a24d2bb13, 5.0654435)
20189402: (4af47862f964a520d6f221e3, 4.7538457), (4ac518f4f964a520fbae20e3, 4.718799), (4ac518cef964a520f8a520e3, 4.6973944), (4acbc300f964a52058c520e3, 4.689495), (506999663d7cfe42e733a9b3, 4.6807637), (4c9c6a059c48236a1cb14dee, 4.6169715), (4c52b7a4b6dabe9a24d2bb13, 4.60844), (4ac518d2f964a52026a720e3, 4.607951), (4ba6419bf964a520b23f39e3, 4.607856), (4ac518cef964a52021a620e3, 4.5542407)
146128734: (4af47862f964a520d6f221e3, 6.7363176), (4c9c6a059c48236a1cb14dee, 6.6704235), (4ac518cef964a52021a620e3, 6.6597447), (4ac518cef964a520f8a520e3, 6.635057), (4ac518f6f964a52052af20e3, 6.559787), (4acbc300f964a52058c520e3, 6.558646), (4ac518d2f964a52026a720e3, 6.552916), (4b1c0375f964a520b30024e3, 6.5449758), (4ac518d1f964a520c3a620e3, 6.54153), (4ac518f4f964a520fbae20e3, 6.5406466)
441072459: (4af47862f964a520d6f221e3, 3.9927752), (4ac518d2f964a52026a720e3, 3.9362302), (4c52b7a4b6dabe9a24d2bb13, 3.9225795), (4ac518d1f964a520c3a620e3, 3.8949056), (4ac518cef964a52021a620e3, 3.882649), (4ac518d2f964a5203da720e3, 3.8707352), (4ac518cef964a520f7a520e3, 3.842625), (4ac518cef964a520f8a520e3, 3.834153), (4e175b25183880768f35a7e5, 3.8099577), (4acaf933f964a52031c320e3, 3.805391)
85320543: (4af47862f964a520d6f221e3, 6.195591), (4c9c6a059c48236a1cb14dee, 6.1683054), (4ac518d2f964a52026a720e3, 6.095213), (4ac518f6f964a52052af20e3, 6.0515494), (4bcc08273740b7139c756365, 6.043218), (4ac518f4f964a520fbae20e3, 6.0421586), (4ac518d3f964a52076a720e3, 6.0387883), (4ac518d1f964a520c3a620e3, 6.0377827), (4ac518cef964a52021a620e3, 6.028644), (4ac518cef964a520f8a520e3, 6.0274324)
291202148: (4ac518d1f964a520c3a620e3, 4.1767554), (4ac518d3f964a52076a720e3, 4.163751), (4ac518cef964a52021a620e3, 4.162029), (4c9c6a059c48236a1cb14dee, 4.1417937), (4ac518f6f964a52052af20e3, 4.1297607), (4ac518cef964a520f7a520e3, 4.128067), (4ac518eff964a52064ad20e3, 4.103936), (4b77eb6ff964a520c4ae2ee3, 4.0590696), (4af47862f964a520d6f221e3, 4.0588636), (4b0bf426f964a5200e3523e3, 4.055211)
83221663: (506999663d7cfe42e733a9b3, 5.02182), (4ac518cef964a52021a620e3, 5.0034223), (4ac518d2f964a52026a720e3, 4.994955), (4af47862f964a520d6f221e3, 4.9890027), (4ac518cef964a520f8a520e3, 4.92209), (52d71ac611d2dae852a0be1f, 4.918292), (4c52b7a4b6dabe9a24d2bb13, 4.917722), (4c9c6a059c48236a1cb14dee, 4.9169006), (4ac518f7f964a520c6af20e3, 4.906686), (4ac518d2f964a5203da720e3, 4.9032083)
32377415: (4af47862f964a520d6f221e3, 5.2505064), (4ac518d2f964a5203da720e3, 5.237115), (4ac518d2f964a52026a720e3, 5.1887126), (4c52b7a4b6dabe9a24d2bb13, 5.1800275), (4ac518cef964a52021a620e3, 5.179672), (4c9c6a059c48236a1cb14dee, 5.1643605), (4e175b25183880768f35a7e5, 5.1462984), (4acaf933f964a52031c320e3, 5.133379), (4bcc08273740b7139c756365, 5.1159253), (4c6ce8d923c1a1cd4bdf1acf, 5.109717)
112891214: (4af47862f964a520d6f221e3, 4.1360655), (4ac518d2f964a5203da720e3, 4.117188), (4ac518d2f964a52026a720e3, 4.0657144), (4ac518cef964a52021a620e3, 4.0623693), (4c9c6a059c48236a1cb14dee, 3.9984133), (4ac518f4f964a520fbae20e3, 3.9921422), (4acaf933f964a52031c320e3, 3.980552), (4ba6419bf964a520b23f39e3, 3.9750533), (4c6ce8d923c1a1cd4bdf1acf, 3.9724076), (4acbc300f964a52058c520e3, 3.971747)
129896082: (4ae811e5f964a5200cae21e3, 4.1184387), (4c9c6a059c48236a1cb14dee, 4.022666), (4ac518eff964a52064ad20e3, 3.9850779), (4ca65075b7106dcb88cb5ca5, 3.9763868), (4b1ede24f964a520c52024e3, 3.9526796), (4aec432bf964a520bcc521e3, 3.945859), (4ad42aa6f964a5205de720e3, 3.9413042), (4e4b9e2314958c3abfa956c7, 3.9399416), (4ac518cef964a52021a620e3, 3.9313788), (4b114284f964a520657923e3, 3.9289694)
198450011: (506999663d7cfe42e733a9b3, 4.9107027), (4acbc300f964a52058c520e3, 4.881013), (4ac518f4f964a520fbae20e3, 4.8789163), (4c52b7a4b6dabe9a24d2bb13, 4.8624067), (4ba6419bf964a520b23f39e3, 4.8341146), (4af47862f964a520d6f221e3, 4.8324924), (4ac518cef964a52021a620e3, 4.8311954), (4ac518d2f964a5203da720e3, 4.827502), (4ac518eff964a52064ad20e3, 4.8193173), (4ac518d2f964a52026a720e3, 4.8097715)
146223241: (4ac518cef964a52021a620e3, 4.36772), (4c9c6a059c48236a1cb14dee, 4.3586235), (4acbc300f964a52058c520e3, 4.3580637), (4ac518f6f964a52052af20e3, 4.349542), (4ac518f6f964a52050af20e3, 4.330318), (4ac518eff964a52064ad20e3, 4.294201), (4ba6419bf964a520b23f39e3, 4.283514), (4acaf933f964a52031c320e3, 4.2644897), (4ac518f4f964a520fbae20e3, 4.257848), (4ac518d0f964a52095a620e3, 4.257727)
265875476: (4ac518d0f964a52095a620e3, 3.8210037), (4ac518e8f964a52075ab20e3, 3.7276502), (4ac518d1f964a520c3a620e3, 3.7250912), (4ca4b822554b236a30853148, 3.720221), (4ac518f6f964a52052af20e3, 3.6884084), (4c9c6a059c48236a1cb14dee, 3.6590621), (4e175b25183880768f35a7e5, 3.6493196), (5127fae2e4b0d9d0f75da670, 3.621378), (4af47862f964a520d6f221e3, 3.6184118), (505b0a96e4b0597d277e6444, 3.606334)
42971938: (4ac518f6f964a52052af20e3, 3.9861114), (4ac518d1f964a520c3a620e3, 3.9806566), (4c9c6a059c48236a1cb14dee, 3.9455485), (4ac518d0f964a52095a620e3, 3.9150486), (4ac518d3f964a52076a720e3, 3.9149153), (4ac518d0f964a52097a620e3, 3.8969338), (4af47862f964a520d6f221e3, 3.884344), (4ba6419bf964a520b23f39e3, 3.8642054), (4ac518f4f964a520fbae20e3, 3.822109), (4af9a82df964a520fd1222e3, 3.8167133)
2325820891: (4e4b9e2314958c3abfa956c7, 3.3827367), (4ae32aadf964a520309121e3, 3.2864354), (4b8ff4fdf964a5201c6c33e3, 3.2490275), (4b6016a3f964a52076d529e3, 3.1651638), (4ac518ecf964a52078ac20e3, 3.1410375), (4ac518bef964a520fca220e3, 3.0989897), (4ad09ceff964a520bdd820e3, 3.0854316), (4ac518f6f964a52052af20e3, 3.0785522), (4ac51183f964a52049a020e3, 3.0691838), (4ad61fd8f964a520350521e3, 3.0664687)
989298384: (4ac518f4f964a520fbae20e3, 3.4283419), (4ac518cef964a52021a620e3, 3.4252157), (4ba6419bf964a520b23f39e3, 3.4217713), (4acbc300f964a52058c520e3, 3.412693), (4ac518d2f964a5203da720e3, 3.390019), (4af47862f964a520d6f221e3, 3.3794036), (4c9c6a059c48236a1cb14dee, 3.3721972), (4c513de4250dd13a41a4e17c, 3.3721137), (4ac518eff964a52064ad20e3, 3.36676), (4ac518f6f964a52052af20e3*, 3.366307)
14615545: (4c6ce8d923c1a1cd4bdf1acf, 4.407767), (4ac518cef964a52021a620e3, 4.384467), (4d5ed23c149637047e12cf94, 4.3416314), (4ac518eff964a52064ad20e3, 4.3320436), (4ac518d2f964a5203da720e3, 4.319447), (4b7a7122f964a520f62c2fe3, 4.285621), (4ac518d2f964a52026a720e3, 4.2764606), (4b114284f964a520657923e3, 4.263439), (4c9c6a059c48236a1cb14dee, 4.246679), (4af47862f964a520d6f221e3, 4.246047)
1056272532: (4ac518cef964a52021a620e3, 5.6918926), (4c9c6a059c48236a1cb14dee, 5.642095), (4ac518d1f964a520c3a620e3, 5.6327944), (4ac518f6f964a52052af20e3, 5.6114407), (4af47862f964a520d6f221e3, 5.5660477), (4ac518d3f964a52076a720e3, 5.5630507), (4bcc08273740b7139c756365, 5.521104), (4ac518eff964a52064ad20e3, 5.5173745), (4b77eb6ff964a520c4ae2ee3, 5.4978027), (4ac518d2f964a52026a720e3, 5.483444)
11061272: (4c9c6a059c48236a1cb14dee, 6.024336), (4ac518cef964a52021a620e3, 6.0065126), (4ac518eff964a52064ad20e3, 5.9247), (4c6ce8d923c1a1cd4bdf1acf, 5.9188285), (4ac518f6f964a52052af20e3, 5.910545), (4b114284f964a520657923e3, 5.8961015), (4af47862f964a520d6f221e3, 5.8875327), (4acbc300f964a52058c520e3, 5.877066), (4bcc08273740b7139c756365, 5.875189), (4ac518d1f964a520c3a620e3, 5.86895)
281243616: (4ac518d0f964a52095a620e3, 3.3909175), (52227eba11d2300526ce9364, 3.3153894), (4ac518cef964a52021a620e3, 3.2985718), (4b8ff4fdf964a5201c6c33e3, 3.2888799), (4ac518f6f964a52052af20e3, 3.28738), (4e4b9e2314958c3abfa956c7, 3.272931), (4d5ed23c149637047e12cf94, 3.25153), (4ac518e8f964a52075ab20e3, 3.247962), (505b0a96e4b0597d277e6444, 3.2479053), (4ad4ee47f964a520bafc20e3, 3.2278478)
