# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
8493742: (4bc0d7c84cdfc9b658969321, 4.543384), (4ac518d1f964a520c3a620e3, 4.4783554), (4ad42aa6f964a5205de720e3, 4.3956766), (4ac518cef964a52021a620e3, 4.373972), (4c9c6a059c48236a1cb14dee, 4.3617744), (4c52b7a4b6dabe9a24d2bb13, 4.330433), (4ac518d2f964a5203da720e3, 4.323961), (4d5ed23c149637047e12cf94, 4.3115306), (505b0a96e4b0597d277e6444, 4.296306), (4ad36684f964a5202ce420e3, 4.2932754)
20988653: (4ac518cef964a520f8a520e3, 5.2697005), (4ac518f6f964a52050af20e3, 5.2491126), (4ac518cef964a52021a620e3, 5.2422347), (4ac518d3f964a52076a720e3, 5.2349367), (4c52b7a4b6dabe9a24d2bb13, 5.231997), (4ac518d2f964a5203da720e3, 5.2264595), (4c9c6a059c48236a1cb14dee, 5.2208304), (4acbc300f964a52058c520e3, 5.219801), (4ac518d1f964a520c3a620e3, 5.202418), (4ac518f4f964a520fbae20e3, 5.1901727)
98260282: (4ac518d3f964a52076a720e3, 3.2923393), (4af47862f964a520d6f221e3, 3.2510715), (4acbc300f964a52058c520e3, 3.22155), (4ac518d1f964a520c3a620e3, 3.2164874), (4ac518f6f964a52050af20e3, 3.2142713), (4fa1bbbee4b058e27d7beab7, 3.2092102), (4c52b7a4b6dabe9a24d2bb13, 3.2009997), (4ac518d2f964a5203da720e3, 3.1944945), (4ac518cef964a52021a620e3, 3.191588), (4ac518f4f964a520fbae20e3, 3.1900835)
124622344: (4c9c6a059c48236a1cb14dee, 4.941699), (4ac518f6f964a52052af20e3, 4.903723), (4ac518d2f964a52026a720e3, 4.898807), (4ac518f4f964a520fbae20e3, 4.865463), (4d5ed23c149637047e12cf94, 4.8366666), (4b7a7122f964a520f62c2fe3, 4.814815), (4ac518cef964a520f8a520e3, 4.809897), (52d71ac611d2dae852a0be1f, 4.80374), (4d64f88cd2906a310083e2cb, 4.7853274), (4ac518cef964a52021a620e3, 4.7810574)
1477135345: (4b8146dbf964a520439d30e3, 4.246089), (4c9c6a059c48236a1cb14dee, 4.220754), (4ac518cef964a52021a620e3, 4.220355), (4ba12171f964a520c29a37e3, 4.1762047), (4acaf933f964a52031c320e3, 4.15313), (4ad42aa6f964a5205de720e3, 4.142013), (4ac518d2f964a52026a720e3, 4.137618), (4ae811e5f964a5200cae21e3, 4.133635), (4b1c0375f964a520b30024e3, 4.1262894), (4bcc08273740b7139c756365, 4.1170444)
240423656: (4c6ce8d923c1a1cd4bdf1acf, 4.8111053), (4ac518cef964a52021a620e3, 4.7998934), (4b114284f964a520657923e3, 4.782713), (4c9c6a059c48236a1cb14dee, 4.781279), (4af47862f964a520d6f221e3, 4.769182), (4ac518d1f964a520c3a620e3, 4.7610545), (4bcc08273740b7139c756365, 4.745521), (4ac518f6f964a52052af20e3, 4.7230654), (4ac518d3f964a52076a720e3, 4.7198057), (4ac518eff964a52064ad20e3, 4.6929107)
20160046: (4af47862f964a520d6f221e3, 4.2524986), (4c9c6a059c48236a1cb14dee, 4.2268815), (4ac518cef964a52021a620e3, 4.202038), (4c513de4250dd13a41a4e17c, 4.190642), (4ac518f6f964a52052af20e3, 4.1895247), (4ac518d2f964a52026a720e3, 4.1697154), (4b114284f964a520657923e3, 4.146135), (4acbc300f964a52058c520e3, 4.137413), (4ac518f7f964a520c6af20e3, 4.13443), (4ac518d1f964a520c3a620e3, 4.1276846)
130811704: (4c9c6a059c48236a1cb14dee, 4.244945), (4bcc08273740b7139c756365, 4.190571), (4b8ecf3df964a520823833e3, 4.147355), (4c6ce8d923c1a1cd4bdf1acf, 4.1296587), (4ac518cef964a52021a620e3, 4.119869), (4ad42aa6f964a5205de720e3, 4.1171336), (4b7e5255f964a52076e92fe3, 4.1120763), (518b9f51498e94d9adcac6c1, 4.1069956), (4ac518d2f964a52026a720e3, 4.106726), (4ba6419bf964a520b23f39e3, 4.105913)
1875519272: (4ac518cef964a52021a620e3, 4.967792), (4ac518f6f964a52052af20e3, 4.9098654), (4acaf933f964a52031c320e3, 4.9046454), (4bc0d7c84cdfc9b658969321, 4.8825574), (4ae811e5f964a5200cae21e3, 4.87984), (4c513de4250dd13a41a4e17c, 4.879063), (4c9c6a059c48236a1cb14dee, 4.872884), (4acbc300f964a52058c520e3, 4.853588), (4d5ed23c149637047e12cf94, 4.851765), (4ac518d2f964a5203da720e3, 4.817925)
34254311: (506999663d7cfe42e733a9b3, 3.2126286), (4ac518f6f964a52050af20e3, 3.1522875), (4ac518d3f964a52076a720e3, 3.1517644), (4c52b7a4b6dabe9a24d2bb13, 3.1515207), (4ac518cef964a520f8a520e3, 3.1426241), (4ac518d1f964a520c3a620e3, 3.1306362), (4c9c6a059c48236a1cb14dee, 3.1280427), (4ac518cef964a52021a620e3, 3.1189604), (4ba6419bf964a520b23f39e3, 3.1159036), (4b114284f964a520657923e3, 3.1112187)
142619949: (4ac518d2f964a52026a720e3, 5.027721), (4c9c6a059c48236a1cb14dee, 5.0049663), (4ac518cef964a52021a620e3, 4.979369), (4ac518f6f964a52052af20e3, 4.9791102), (4ac518cef964a520f8a520e3, 4.961944), (4ac518d2f964a5203da720e3, 4.9572225), (4acbc300f964a52058c520e3, 4.9325385), (4ac518d1f964a520c3a620e3, 4.923585), (4af47862f964a520d6f221e3, 4.9221826), (4c513de4250dd13a41a4e17c, 4.918384)
119735005: (4c52b7a4b6dabe9a24d2bb13, 5.0329866), (4af47862f964a520d6f221e3, 5.009649), (4b0bf426f964a5200e3523e3, 4.977214), (4c9c6a059c48236a1cb14dee, 4.9767017), (4ac518d3f964a52076a720e3, 4.9668493), (4ba6419bf964a520b23f39e3, 4.939091), (4acbc300f964a52058c520e3, 4.9330034), (4ac518cef964a52021a620e3, 4.9278555), (4ac518d1f964a520c3a620e3, 4.895809), (4ac518f6f964a52050af20e3, 4.8759294)
233636139: (4ac518cef964a520f8a520e3, 4.9338493), (4c9c6a059c48236a1cb14dee, 4.927463), (4ac518cef964a52021a620e3, 4.913327), (4d5ed23c149637047e12cf94, 4.895604), (4b1c0375f964a520b30024e3, 4.887862), (4bc0d7c84cdfc9b658969321, 4.8828564), (4ac518d2f964a5203da720e3, 4.8708816), (4ac518f6f964a52052af20e3, 4.8702254), (4ad42aa6f964a5205de720e3, 4.835922), (4ac518d1f964a520c3a620e3, 4.820481)
200950672: (4af47862f964a520d6f221e3, 4.376074), (4c9c6a059c48236a1cb14dee, 4.2953663), (4c52b7a4b6dabe9a24d2bb13, 4.2659388), (4c513de4250dd13a41a4e17c, 4.2531614), (4ac518cef964a52021a620e3, 4.233532), (4acbc300f964a52058c520e3, 4.2251678), (4ac518d1f964a520c3a620e3, 4.2234836), (4ac518d3f964a52076a720e3, 4.207583), (4ba6419bf964a520b23f39e3, 4.203255), (4d5ed23c149637047e12cf94, 4.2019343)
14773176: (4ac518f6f964a52050af20e3, 3.6267564), (4ac518d3f964a52076a720e3, 3.6265833), (4ac518f4f964a520fbae20e3, 3.6263561), (4aeee0f9f964a52083d421e3, 3.6133103), (4ac518cef964a520f8a520e3, 3.6060371), (4ac518d0f964a52095a620e3, 3.5806296), (4ac518cef964a52021a620e3, 3.5762258), (4ac518eff964a52064ad20e3, 3.5722203), (4ac518d1f964a520c3a620e3, 3.5535376), (4ac518f7f964a520c6af20e3, 3.5531955)
19902747: (4af47862f964a520d6f221e3, 3.5431447), (4c9c6a059c48236a1cb14dee, 3.4277358), (4c513de4250dd13a41a4e17c, 3.4261158), (4c52b7a4b6dabe9a24d2bb13, 3.4230773), (4c6ce8d923c1a1cd4bdf1acf, 3.372198), (4ac518d1f964a520c3a620e3, 3.3695238), (4ac518d3f964a52076a720e3, 3.3651803), (4ac518d0f964a52095a620e3, 3.3626752), (4ac518d4f964a520aca720e3, 3.361396), (4acbc300f964a52058c520e3, 3.3493521)
5976: (4b114284f964a520657923e3, 4.755317), (4af47862f964a520d6f221e3, 4.740792), (4ac518cef964a52021a620e3, 4.714162), (4ac518d1f964a520c3a620e3, 4.713801), (4c6ce8d923c1a1cd4bdf1acf, 4.6752486), (4c9c6a059c48236a1cb14dee, 4.6515245), (4acbc300f964a52058c520e3, 4.6371903), (4ac518f7f964a520c6af20e3, 4.630237), (4ac518cef964a520f8a520e3, 4.613203), (4ac518eff964a52064ad20e3, 4.6108212)
227469458: (4ac518cef964a520f8a520e3, 3.866247), (4ac518cef964a52021a620e3, 3.855641), (4ac518f6f964a52052af20e3, 3.810198), (4ac518d2f964a5203da720e3, 3.7975376), (4ac518eff964a52064ad20e3, 3.7953987), (4ac518f7f964a520c6af20e3, 3.7942426), (4ac518f6f964a52050af20e3, 3.7804143), (4acbc300f964a52058c520e3, 3.7746222), (4c9c6a059c48236a1cb14dee, 3.7709804), (4d5ed23c149637047e12cf94, 3.7671447)
374714513: (4c6ce8d923c1a1cd4bdf1acf, 5.310994), (4c9c6a059c48236a1cb14dee, 5.28742), (4af47862f964a520d6f221e3, 5.237325), (4ac518f6f964a52052af20e3, 5.2372274), (4ac518d3f964a52076a720e3, 5.228563), (4c52b7a4b6dabe9a24d2bb13, 5.226391), (4ac518cef964a52021a620e3, 5.2060375), (4bcc08273740b7139c756365, 5.182974), (4ba6419bf964a520b23f39e3, 5.1685977), (4ac518d2f964a52026a720e3, 5.131254)
209125363: (4ac518cef964a520f8a520e3, 3.8804402), (4ac518d2f964a52026a720e3, 3.8258138), (4ac518cef964a52021a620e3, 3.8146935), (4ac518ecf964a52078ac20e3, 3.7999594), (4ac518f4f964a520fbae20e3, 3.793956), (4ac518f7f964a520c6af20e3, 3.790544), (4ac518eff964a52064ad20e3, 3.7888172), (4ac518f6f964a52052af20e3, 3.78705), (4b114284f964a520657923e3, 3.7740653), (4c9c6a059c48236a1cb14dee, 3.7731066)
1940147348: (4b8146dbf964a520439d30e3, 3.427004), (4acee9a4f964a5200ed220e3, 3.297541), (4ac518f6f964a52052af20e3, 3.2763643), (51c7f7dd498e5c7b074e119c, 3.2629719), (4ac518d2f964a52026a720e3, 3.1982334), (4b1c0375f964a520b30024e3, 3.1961594), (4b0bf426f964a5200e3523e3, 3.1857865), (4ac518ebf964a52024ac20e3, 3.1680691), (4c6ce8d923c1a1cd4bdf1acf, 3.1614983), (4ac518cef964a52021a620e3, 3.1404855)
274139334: (4ac518f7f964a520c6af20e3, 3.2210467), (4ac518cef964a52021a620e3, 3.2132747), (4d5ed23c149637047e12cf94, 3.2097607), (4ac518f6f964a52052af20e3, 3.2057695), (4bcc08273740b7139c756365, 3.1732812), (4c9c6a059c48236a1cb14dee, 3.172491), (4acaf933f964a52031c320e3, 3.1680913), (4ac518f4f964a520fbae20e3, 3.1589847), (4ac518d3f964a52076a720e3, 3.151584), (4ac518cef964a520f7a520e3, 3.1426427)
149695078: (4ac518d3f964a52076a720e3, 4.315847), (4af47862f964a520d6f221e3, 4.284865), (4ac518f6f964a52052af20e3, 4.2764225), (4c52b7a4b6dabe9a24d2bb13, 4.2670836), (4c6ce8d923c1a1cd4bdf1acf, 4.258216), (4acbc300f964a52058c520e3, 4.2430515), (4c9c6a059c48236a1cb14dee, 4.2346807), (4ba6419bf964a520b23f39e3, 4.227784), (4ac518cef964a52021a620e3, 4.2136216), (4ac518f6f964a52050af20e3, 4.2105823)
86284525: (4ac518d0f964a52095a620e3, 4.1788173), (4b1290d5f964a520da8a23e3, 4.0958076), (4ac518d2f964a5203da720e3, 4.0745897), (4ac518f6f964a52052af20e3, 4.062863), (4b233922f964a520785424e3, 4.046435), (4ac518d3f964a52076a720e3, 4.0250244), (4ac518eff964a52064ad20e3, 4.024516), (4ac518d2f964a52026a720e3, 4.0215616), (4ac518cef964a520f8a520e3, 4.0113225), (4e2f1b20e4cdb5a70d65250c, 4.0075574)
270518278: (4af47862f964a520d6f221e3, 4.872855), (4ac518d3f964a52076a720e3, 4.8704667), (4c6ce8d923c1a1cd4bdf1acf, 4.837429), (4ac518cef964a52021a620e3, 4.8175054), (4ac518d1f964a520c3a620e3, 4.8055596), (4ac518d0f964a52095a620e3, 4.8042545), (4c9c6a059c48236a1cb14dee, 4.782163), (4acbc300f964a52058c520e3, 4.778627), (4b114284f964a520657923e3, 4.768473), (4c52b7a4b6dabe9a24d2bb13, 4.761313)
386470290: (4ac518f4f964a520fbae20e3, 3.264627), (4ac518f6f964a52052af20e3, 3.2446828), (4ac518d3f964a52076a720e3, 3.242538), (4ac518cef964a52021a620e3, 3.242451), (4c9c6a059c48236a1cb14dee, 3.2269578), (4ac518f7f964a520c6af20e3, 3.2245011), (4acaf933f964a52031c320e3, 3.2088432), (4d64f88cd2906a310083e2cb, 3.1935208), (4d5ed23c149637047e12cf94, 3.1916213), (4ac518f6f964a52050af20e3, 3.189172)
341170038: (4b1c0375f964a520b30024e3, 2.8090217), (4ac518d2f964a52026a720e3, 2.8068254), (4ac518cef964a520f8a520e3, 2.800336), (4b1290d5f964a520da8a23e3, 2.7896848), (4ac518f6f964a52052af20e3, 2.7760754), (4ac518eff964a52064ad20e3, 2.774744), (4c9c6a059c48236a1cb14dee, 2.7726235), (4ac518d2f964a5203da720e3, 2.767582), (506999663d7cfe42e733a9b3, 2.759234), (4ac518cef964a52021a620e3, 2.7588315)
1152027697: (4c9c6a059c48236a1cb14dee, 3.4888027), (4fe85037e4b0af2e68221581, 3.4520357), (4ad42aa6f964a5205de720e3, 3.4248748), (4b7a7122f964a520f62c2fe3, 3.3831728), (4b8146dbf964a520439d30e3, 3.3601167), (4c52b7a4b6dabe9a24d2bb13, 3.3575292), (52d71ac611d2dae852a0be1f, 3.3482156), (4ac518d1f964a520c3a620e3, 3.3411746), (4ba6419bf964a520b23f39e3, 3.3392637), (4af47862f964a520d6f221e3, 3.3386164)
264356328: (4bc0d7c84cdfc9b658969321, 4.6506104), (4ac518d2f964a5203da720e3, 4.5770063), (4ac518cef964a52021a620e3, 4.574544), (4ac518d1f964a520c3a620e3, 4.568376), (4b1c0375f964a520b30024e3, 4.549376), (4c52b7a4b6dabe9a24d2bb13, 4.538567), (4acbc300f964a52058c520e3, 4.5197587), (4b0bf426f964a5200e3523e3, 4.5106926), (4f1205e9e4b04720456783a7, 4.5035014), (505b0a96e4b0597d277e6444, 4.500472)
61772237: (4c52b7a4b6dabe9a24d2bb13, 4.829007), (505b0a96e4b0597d277e6444, 4.805392), (4ac518d2f964a5203da720e3, 4.7756634), (4ac518d3f964a52076a720e3, 4.7669125), (4acbc300f964a52058c520e3, 4.735372), (4af47862f964a520d6f221e3, 4.7215858), (4b0bf426f964a5200e3523e3, 4.7124386), (4c9c6a059c48236a1cb14dee, 4.7078857), (4ac518cef964a52021a620e3, 4.7053523), (4af9a82df964a520fd1222e3, 4.687625)
35847180: (4ac518cef964a52021a620e3, 4.270326), (4acbc300f964a52058c520e3, 4.263546), (4ac518d2f964a5203da720e3, 4.243679), (4af47862f964a520d6f221e3, 4.227272), (4ac518d3f964a52076a720e3, 4.1997905), (4c513de4250dd13a41a4e17c, 4.1972947), (4ac518f6f964a52052af20e3, 4.1878595), (4ac518f7f964a520c6af20e3, 4.1811013), (4ac518d1f964a520c3a620e3, 4.1733527), (4ac518f6f964a52050af20e3, 4.1571827)
175372107: (4c9c6a059c48236a1cb14dee, 5.855381), (4ac518f6f964a52052af20e3, 5.841809), (4ac518cef964a52021a620e3, 5.8091474), (4ac518cef964a520f8a520e3, 5.7880983), (4ac518d2f964a52026a720e3, 5.7756166), (4bcc08273740b7139c756365, 5.758983), (4c6ce8d923c1a1cd4bdf1acf, 5.737378), (4ac518eff964a52064ad20e3, 5.7350254), (4ba6419bf964a520b23f39e3, 5.732665), (4ac518f4f964a520fbae20e3, 5.6795583)
85946010: (4ac518f4f964a520fbae20e3, 3.9864488), (4ac518d2f964a52026a720e3, 3.9737105), (4ac518f6f964a52052af20e3, 3.9545596), (4ac518d0f964a52095a620e3, 3.9271731), (4c9c6a059c48236a1cb14dee, 3.9042017), (4ac518f7f964a520c6af20e3, 3.8648467), (4e175b25183880768f35a7e5, 3.8606899), (4ac518eff964a52064ad20e3, 3.8588629), (4ac518cef964a520f8a520e3, 3.8581123), (4e2f1b20e4cdb5a70d65250c, 3.8501086)
174351938: (4ac518cef964a52021a620e3, 5.394107), (4ac518d3f964a52076a720e3, 5.3918805), (4ac518f6f964a52052af20e3, 5.390754), (4ac518d2f964a5203da720e3, 5.387904), (4c52b7a4b6dabe9a24d2bb13, 5.3746376), (4b1290d5f964a520da8a23e3, 5.3700347), (4b1c0375f964a520b30024e3, 5.3644934), (4ac518f6f964a52050af20e3, 5.3403616), (4acbc300f964a52058c520e3, 5.332786), (4c6ce8d923c1a1cd4bdf1acf, 5.3310275)
399520558: (4ac518d1f964a520c3a620e3, 3.6001623), (4ad42aa6f964a5205de720e3, 3.5310593), (4c9c6a059c48236a1cb14dee, 3.5291996), (4bc0d7c84cdfc9b658969321, 3.525046), (4bcc08273740b7139c756365, 3.5138142), (506999663d7cfe42e733a9b3, 3.507193), (4ac518cef964a520f7a520e3, 3.5066793), (4ac518cef964a52021a620e3, 3.5042212), (4ac518cef964a520f8a520e3, 3.497426), (4c52b7a4b6dabe9a24d2bb13, 3.4416955)
15569336: (4f1205e9e4b04720456783a7, 3.546807), (4ac518cef964a52021a620e3, 3.5112917), (4acaf933f964a52031c320e3, 3.4984188), (4f180e24e4b0fc8452f7abee, 3.4877932), (4b1028a6f964a5203e6a23e3, 3.483768), (4c6ce8d923c1a1cd4bdf1acf, 3.4728515), (4ac518eff964a52064ad20e3, 3.4356005), (4bcc08273740b7139c756365, 3.4335265), (4ac518d1f964a520c3a620e3, 3.4269001), (4b1c0375f964a520b30024e3*, 3.4253132)
376130148: (4ac518cef964a520f8a520e3, 3.2017763), (4ac518f6f964a52052af20e3, 3.200584), (4ac518eff964a52064ad20e3, 3.1671097), (4ac518cef964a52021a620e3, 3.1530123), (4ac518f4f964a520fbae20e3, 3.123664), (4b1c0375f964a520b30024e3, 3.1233456), (4ac518d2f964a52026a720e3, 3.1097877), (4c9c6a059c48236a1cb14dee, 3.1088836), (4bcc08273740b7139c756365, 3.1021345), (4ac518f7f964a520c6af20e3, 3.0994573)
1497804162: (4c9c6a059c48236a1cb14dee, 3.6992698), (4ac518d1f964a520c3a620e3, 3.696405), (4bcc08273740b7139c756365, 3.6883302), (4ac518cef964a520f8a520e3, 3.6276), (4acdeba7f964a5208bcd20e3, 3.622984), (4b114284f964a520657923e3, 3.6217778), (4c6ce8d923c1a1cd4bdf1acf, 3.5925975), (4ac518cef964a52021a620e3, 3.5829241), (4b7e5255f964a52076e92fe3, 3.5633142), (4d5ed23c149637047e12cf94, 3.5627327)
231517281: (4ac518d3f964a52076a720e3, 5.0250063), (4c9c6a059c48236a1cb14dee, 5.0171866), (4c52b7a4b6dabe9a24d2bb13, 5.004809), (4ac518cef964a52021a620e3, 4.966319), (505b0a96e4b0597d277e6444, 4.9503427), (4ac518cef964a520f7a520e3, 4.92331), (4ac518f6f964a52050af20e3, 4.920596), (4ba6419bf964a520b23f39e3, 4.9124146), (4ac518d1f964a520c3a620e3, 4.9029255), (5127fae2e4b0d9d0f75da670, 4.8809648)
230494666: (4ae811e5f964a5200cae21e3, 3.8063118), (4ac518f6f964a52052af20e3, 3.8002195), (4ac518d3f964a52076a720e3, 3.7964365), (4acbc300f964a52058c520e3, 3.7954223), (4ac518d2f964a5203da720e3, 3.777287), (4ac518f4f964a520fbae20e3, 3.7771997), (4d64f88cd2906a310083e2cb, 3.773968), (4af47862f964a520d6f221e3, 3.7706356), (4ac518d0f964a52095a620e3, 3.765992), (4ac518cef964a52021a620e3, 3.7590756)
25263087: (4b7a7122f964a520f62c2fe3, 2.971113), (4ad42aa6f964a5205de720e3, 2.9132872), (4ac518cef964a52009a620e3, 2.909304), (4ac518d1f964a520c3a620e3, 2.8966606), (4ac518cef964a520f8a520e3, 2.870122), (4c9c6a059c48236a1cb14dee, 2.855963), (506999663d7cfe42e733a9b3, 2.8164709), (4b114284f964a520657923e3, 2.8148036), (52d71ac611d2dae852a0be1f, 2.8133307), (4ac518ecf964a52078ac20e3, 2.7994127)
18667799: (4c9c6a059c48236a1cb14dee, 4.949696), (4ac518f6f964a52052af20e3, 4.8627954), (4ac518cef964a52021a620e3, 4.842557), (4d5ed23c149637047e12cf94, 4.8277287), (4c52b7a4b6dabe9a24d2bb13, 4.8233523), (4b1c0375f964a520b30024e3, 4.8011208), (4ad42aa6f964a5205de720e3, 4.7911716), (4ac518d2f964a52026a720e3, 4.7897253), (4ac518d2f964a5203da720e3, 4.7859344), (4ba6419bf964a520b23f39e3, 4.7798705)
15403657: (4c52b7a4b6dabe9a24d2bb13, 3.3739934), (4c9c6a059c48236a1cb14dee, 3.3534927), (4af47862f964a520d6f221e3, 3.318236), (4ba6419bf964a520b23f39e3, 3.3041754), (4b0bf426f964a5200e3523e3, 3.2842214), (4ad42aa6f964a5205de720e3, 3.2741067), (4acbc300f964a52058c520e3, 3.271285), (4ac518d2f964a5203da720e3, 3.2696896), (4ae811e5f964a5200cae21e3, 3.2600605), (4ac518cef964a52021a620e3, 3.255729)
111007134: (4ac518d0f964a52095a620e3, 4.0656233), (4c513de4250dd13a41a4e17c, 4.0085816), (4ac518f6f964a52052af20e3, 3.9820518), (4af47862f964a520d6f221e3, 3.9664092), (4ac518d2f964a52026a720e3, 3.9643466), (4ac518cef964a52021a620e3, 3.959271), (4acbc300f964a52058c520e3, 3.9418185), (4c6ce8d923c1a1cd4bdf1acf, 3.9402645), (4ac518d2f964a5203da720e3, 3.9402194), (4ac518eff964a52064ad20e3, 3.9245245)
35806107: (4ac518d1f964a520c3a620e3, 4.0700307), (4c52b7a4b6dabe9a24d2bb13, 4.0313807), (4ac518d3f964a52076a720e3, 4.0043116), (4c9c6a059c48236a1cb14dee, 4.0028486), (4bc0d7c84cdfc9b658969321, 3.9740322), (4ac518cef964a52021a620e3, 3.9675827), (4ad42aa6f964a5205de720e3, 3.9626312), (4ac518cef964a520f7a520e3, 3.9451268), (4acaf933f964a52031c320e3, 3.94471), (4d5ed23c149637047e12cf94, 3.9422603)
1078385888: (4ac518f6f964a52052af20e3, 4.0935893), (4ac518d0f964a52095a620e3, 4.0922437), (4af47862f964a520d6f221e3, 4.091926), (4ac518d3f964a52076a720e3, 4.0822825), (4c6ce8d923c1a1cd4bdf1acf, 4.079914), (4ac518cef964a52021a620e3, 4.0758753), (4ac518f4f964a520fbae20e3, 4.066273), (4ac518f7f964a520c6af20e3, 4.059698), (4c9c6a059c48236a1cb14dee, 4.0516663), (4acbc300f964a52058c520e3, 4.047243)
16361521: (4ac518d0f964a52095a620e3, 3.1906028), (4c6ce8d923c1a1cd4bdf1acf, 3.1832626), (4ac518d2f964a52026a720e3, 3.1750298), (4c9c6a059c48236a1cb14dee, 3.1507416), (4ac518f6f964a52052af20e3, 3.1434035), (4af47862f964a520d6f221e3, 3.132729), (4b114284f964a520657923e3, 3.126969), (4bcc08273740b7139c756365, 3.1216247), (4d5ed23c149637047e12cf94, 3.1214035), (4b7e5255f964a52076e92fe3, 3.1213393)
342999411: (4e4b9e2314958c3abfa956c7, 4.174318), (4ac518cef964a52021a620e3, 4.165728), (4c6ce8d923c1a1cd4bdf1acf, 4.147475), (4bc0d7c84cdfc9b658969321, 4.142586), (4ad36684f964a5202ce420e3, 4.141654), (4b0bf426f964a5200e3523e3, 4.137178), (4b9de435f964a520a9c136e3, 4.1014524), (505b0a96e4b0597d277e6444, 4.0980687), (4ac518f6f964a52052af20e3, 4.095558), (4b1c0375f964a520b30024e3, 4.093826)
361362873: (4ac518f6f964a52052af20e3, 4.1500382), (4ac518cef964a52021a620e3, 4.1116424), (4c6ce8d923c1a1cd4bdf1acf, 4.1070213), (4ac518eff964a52064ad20e3, 4.0982857), (4ac518d2f964a52026a720e3, 4.073347), (4ac518f7f964a520c6af20e3, 4.032848), (4c9c6a059c48236a1cb14dee, 4.030737), (4b1c0375f964a520b30024e3, 4.0290813), (4ac518d0f964a52095a620e3, 4.028675), (4c513de4250dd13a41a4e17c, 4.0237174)
1457500861: (4ac518e8f964a52075ab20e3, 3.9909377), (4b1c0375f964a520b30024e3, 3.9024582), (4ac518cef964a520f8a520e3, 3.802358), (4b8146dbf964a520439d30e3, 3.781568), (4ac518f6f964a52052af20e3, 3.7814932), (4b1290d5f964a520da8a23e3, 3.7607908), (4ac518d2f964a52026a720e3, 3.7583275), (4ac518eff964a52064ad20e3, 3.7501736), (4c9c6a059c48236a1cb14dee, 3.7352917), (4c52b7a4b6dabe9a24d2bb13, 3.7220662)
146434060: (4c9c6a059c48236a1cb14dee, 4.68424), (4c52b7a4b6dabe9a24d2bb13, 4.611767), (4d5ed23c149637047e12cf94, 4.606282), (4ad42aa6f964a5205de720e3, 4.6022253), (4b7e5255f964a52076e92fe3, 4.576224), (4af47862f964a520d6f221e3, 4.5576043), (4bc0d7c84cdfc9b658969321, 4.54511), (4ac518d1f964a520c3a620e3, 4.526824), (4ba6419bf964a520b23f39e3, 4.5221195), (4ac518b8f964a52081a120e3, 4.5116744)
274006653: (4ac518cef964a520f8a520e3, 4.057057), (4ac518f6f964a52052af20e3, 3.9986906), (4ac518cef964a52021a620e3, 3.9855728), (4ac518eff964a52064ad20e3, 3.980875), (4b1c0375f964a520b30024e3, 3.973221), (4c9c6a059c48236a1cb14dee, 3.957533), (4ac518d2f964a52026a720e3, 3.951771), (4ac518f4f964a520fbae20e3, 3.9403737), (4ac518f7f964a520c6af20e3, 3.9197335), (4bcc08273740b7139c756365, 3.917266)
89679122: (4ac518cef964a52021a620e3, 4.6733704), (4ac518d2f964a5203da720e3, 4.671117), (4ac518d1f964a520c3a620e3, 4.6695676), (4c9c6a059c48236a1cb14dee, 4.6438437), (4acbc300f964a52058c520e3, 4.6430926), (4c52b7a4b6dabe9a24d2bb13, 4.6036687), (4d5ed23c149637047e12cf94, 4.5872746), (4c513de4250dd13a41a4e17c, 4.578328), (4ac518f6f964a52052af20e3, 4.571802), (4ac518f6f964a52050af20e3, 4.5627613)
155236184: (4bc0d7c84cdfc9b658969321, 5.217501), (505b0a96e4b0597d277e6444, 5.19469), (4ac518cef964a52021a620e3, 5.1704183), (4c9c6a059c48236a1cb14dee, 5.1421666), (4ad42aa6f964a5205de720e3, 5.142003), (4d5ed23c149637047e12cf94, 5.1132326), (4ac518d1f964a520c3a620e3, 5.1074452), (4ac518d2f964a5203da720e3, 5.0530653), (4ac518d3f964a52076a720e3, 5.048245), (4acbc300f964a52058c520e3, 5.0465727)
1392290575: (4ac518d1f964a520c3a620e3, 3.75468), (4ac518cef964a520f8a520e3, 3.7540824), (4acdeba7f964a5208bcd20e3, 3.662958), (4b114284f964a520657923e3, 3.6569057), (4ac518d2f964a5203da720e3, 3.6114414), (4c9c6a059c48236a1cb14dee, 3.6099064), (4ac518f4f964a520fbae20e3, 3.6063972), (4ac518cef964a52021a620e3, 3.6019003), (4ad42aa6f964a5205de720e3, 3.5719585), (506999663d7cfe42e733a9b3, 3.5657294)
29915245: (4ac518f6f964a52052af20e3, 5.007015), (4ac518d3f964a52076a720e3, 4.998487), (4ac518f4f964a520fbae20e3, 4.9781246), (4c6ce8d923c1a1cd4bdf1acf, 4.970405), (4ac518cef964a52021a620e3, 4.963975), (4c9c6a059c48236a1cb14dee, 4.944983), (4ac518f6f964a52050af20e3, 4.943247), (4ac518eff964a52064ad20e3, 4.927803), (4ac518cef964a520f8a520e3, 4.9240074), (4bcc08273740b7139c756365, 4.9009056)
