# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
8493742: (4ae811e5f964a5200cae21e3, 4.462226), (4ac518eff964a52064ad20e3, 4.4498277), (4ac518cef964a52021a620e3, 4.4083424), (4ac518f6f964a52052af20e3, 4.390713), (4b114284f964a520657923e3, 4.375991), (4c9c6a059c48236a1cb14dee, 4.37431), (4ac518cef964a520f8a520e3, 4.364151), (4ba6419bf964a520b23f39e3, 4.334694), (4acbc300f964a52058c520e3, 4.3164983), (4b8146dbf964a520439d30e3, 4.312563)
2292458894: (4ac518cef964a52021a620e3, 5.03951), (4c6ce8d923c1a1cd4bdf1acf, 4.962256), (4ac518cef964a520f8a520e3, 4.924579), (4ae811e5f964a5200cae21e3, 4.909323), (4c9c6a059c48236a1cb14dee, 4.892041), (4c52b7a4b6dabe9a24d2bb13, 4.87636), (4acbc300f964a52058c520e3, 4.872367), (4e4b9e2314958c3abfa956c7, 4.867208), (4ac518eff964a52064ad20e3, 4.862193), (4b114284f964a520657923e3, 4.8499017)
83929591: (4bc0d7c84cdfc9b658969321, 4.876065), (4ac518cef964a52021a620e3, 4.859284), (4ac518d2f964a5203da720e3, 4.85503), (4ac518cef964a520f8a520e3, 4.8495555), (4af47862f964a520d6f221e3, 4.8316545), (4ba6419bf964a520b23f39e3, 4.8164816), (4b1c0375f964a520b30024e3, 4.8133006), (4b114284f964a520657923e3, 4.802584), (4ac518d2f964a52026a720e3, 4.7870154), (4ac518d1f964a520e0a620e3, 4.7784705)
136651488: (4b114284f964a520657923e3, 4.256006), (4ac518d2f964a5203da720e3, 4.2433486), (4af47862f964a520d6f221e3, 4.239253), (4ac518cef964a52021a620e3, 4.219372), (4bc0d7c84cdfc9b658969321, 4.2046638), (4ac518f4f964a520fbae20e3, 4.1940775), (4ba6419bf964a520b23f39e3, 4.1861134), (4ac518d2f964a52026a720e3, 4.184327), (4ac518f7f964a520c6af20e3, 4.17467), (4e175b25183880768f35a7e5, 4.1718154)
182406811: (4ac518cef964a520f8a520e3, 4.5744057), (4ac518cef964a52021a620e3, 4.5665817), (4c9c6a059c48236a1cb14dee, 4.5359783), (4ac518d3f964a52076a720e3, 4.520882), (52d71ac611d2dae852a0be1f, 4.5140505), (4c6ce8d923c1a1cd4bdf1acf, 4.507346), (4c513de4250dd13a41a4e17c, 4.500629), (4e4b9e2314958c3abfa956c7, 4.496933), (4ac518cef964a52022a620e3, 4.496437), (4af47862f964a520d6f221e3, 4.4923606)
15363640: (4ac518cef964a52021a620e3, 4.9756713), (4ac518cef964a520f8a520e3, 4.9554477), (4b1c0375f964a520b30024e3, 4.9437747), (4ac518eff964a52064ad20e3, 4.901704), (4c52b7a4b6dabe9a24d2bb13, 4.8997364), (4af9a82df964a520fd1222e3, 4.887177), (4ac518d2f964a5203da720e3, 4.864982), (4c9c6a059c48236a1cb14dee, 4.855564), (4af47862f964a520d6f221e3, 4.852436), (4ac518d2f964a52026a720e3, 4.8485017)
20627357: (4ac518e8f964a52075ab20e3, 3.5657156), (4bcc08273740b7139c756365, 3.5208356), (4ac518d1f964a520c3a620e3, 3.5127766), (4ac518d2f964a5203da720e3, 3.4799128), (4ac518f7f964a520c6af20e3, 3.4733999), (4b0bf426f964a5200e3523e3, 3.4715638), (4bf5197b98ac0f4761ac64a8, 3.4475286), (4ac518f6f964a52052af20e3, 3.429129), (4ac518d2f964a52026a720e3, 3.4275258), (4ac518cef964a52021a620e3, 3.4112713)
21886604: (4af9a82df964a520fd1222e3, 4.31003), (4ac518d2f964a5203da720e3, 4.301708), (4b114284f964a520657923e3, 4.301651), (4ac518d2f964a52026a720e3, 4.243962), (4b1c0375f964a520b30024e3, 4.2349815), (4ac518eff964a52064ad20e3, 4.2334967), (4af47862f964a520d6f221e3, 4.225897), (4f1205e9e4b04720456783a7, 4.2119994), (4bcc08273740b7139c756365, 4.209539), (4ac518d1f964a520c3a620e3, 4.1986423)
409481700: (4ac518d0f964a52095a620e3, 5.203857), (4ac518cef964a52021a620e3, 5.196811), (4ac518f6f964a52050af20e3, 5.1634884), (4ac518f7f964a520c6af20e3, 5.1524925), (4ac518cef964a520f8a520e3, 5.1154904), (4c9c6a059c48236a1cb14dee, 5.104141), (4bc0d7c84cdfc9b658969321, 5.079838), (4ba6419bf964a520b23f39e3, 5.050097), (4ac518d2f964a5203da720e3, 5.0245147), (4ac518f6f964a52052af20e3, 5.022794)
438168600: (4ac518d2f964a5203da720e3, 4.2007184), (4ac518d1f964a520c3a620e3, 4.195582), (4acbc300f964a52058c520e3, 4.177796), (4f1205e9e4b04720456783a7, 4.173994), (4c9c6a059c48236a1cb14dee, 4.173495), (4bcc08273740b7139c756365, 4.158591), (4b114284f964a520657923e3, 4.151644), (4ac518eff964a52064ad20e3, 4.1405206), (4ae811e5f964a5200cae21e3, 4.1250267), (4af9a82df964a520fd1222e3, 4.1162124)
107261466: (4c9c6a059c48236a1cb14dee, 5.916112), (4ac518d1f964a520c3a620e3, 5.9109855), (506999663d7cfe42e733a9b3, 5.87452), (4bcc08273740b7139c756365, 5.853825), (4d5ed23c149637047e12cf94, 5.8454175), (4b1c0375f964a520b30024e3, 5.831615), (4ac518d2f964a5203da720e3, 5.814444), (4af47862f964a520d6f221e3, 5.8138137), (4ac518f4f964a520fbae20e3, 5.7966833), (4c6ce8d923c1a1cd4bdf1acf, 5.796388)
112811039: (4ac518d2f964a52026a720e3, 4.022558), (4af9a82df964a520fd1222e3, 3.9905686), (4b0bf426f964a5200e3523e3, 3.9593189), (4ac518f6f964a52052af20e3, 3.9392965), (4ac518d0f964a52097a620e3, 3.9241583), (4bc0d7c84cdfc9b658969321, 3.922096), (4ac518cef964a52021a620e3, 3.9064229), (4ba6419bf964a520b23f39e3, 3.902483), (4ac518e8f964a52075ab20e3, 3.877306), (4b1c0375f964a520b30024e3, 3.8675766)
360154668: (4ac518eff964a52064ad20e3, 4.542548), (4c9c6a059c48236a1cb14dee, 4.5081077), (4ac518d2f964a52026a720e3, 4.49839), (4ac518cef964a520f8a520e3, 4.486677), (4b114284f964a520657923e3, 4.4816093), (4af47862f964a520d6f221e3, 4.4762454), (4ac518f6f964a52052af20e3, 4.4647255), (4ac518f4f964a520fbae20e3, 4.4581265), (4e175b25183880768f35a7e5, 4.4571476), (4ba6419bf964a520b23f39e3, 4.4410105)
134586289: (4b0bf426f964a5200e3523e3, 4.7960153), (4ac518d2f964a52026a720e3, 4.7914333), (4ac518e8f964a52075ab20e3, 4.7806907), (4ac518f6f964a52052af20e3, 4.763669), (4bc0d7c84cdfc9b658969321, 4.7599363), (4c9c6a059c48236a1cb14dee, 4.737632), (4ba6419bf964a520b23f39e3, 4.721232), (4ac518d1f964a520c3a620e3, 4.720534), (4ac518cef964a52021a620e3, 4.704306), (4ac518d1f964a520e6a620e3, 4.691613)
133839314: (4ae811e5f964a5200cae21e3, 4.787026), (4ac518cef964a520f8a520e3, 4.782827), (4c9c6a059c48236a1cb14dee, 4.756611), (4acbc300f964a52058c520e3, 4.740603), (4ac518cef964a52021a620e3, 4.7274065), (4ac518eff964a52064ad20e3, 4.7241592), (4ac518d2f964a5203da720e3, 4.705382), (4ac518d1f964a520c3a620e3, 4.704642), (4e4b9e2314958c3abfa956c7, 4.6914463), (4ac518f6f964a52050af20e3, 4.6750393)
16026556: (4b1c0375f964a520b30024e3, 5.2287607), (4c9c6a059c48236a1cb14dee, 5.1705155), (4ac518d1f964a520c3a620e3, 5.1597514), (4ac518eff964a52064ad20e3, 5.1349034), (4ac518cef964a520f8a520e3, 5.1045523), (4ac518cef964a52021a620e3, 5.0880923), (4ac518d2f964a52026a720e3, 5.0841746), (4ae811e5f964a5200cae21e3, 5.0716343), (4ac518d2f964a5203da720e3, 5.050277), (4d64f88cd2906a310083e2cb, 5.046574)
1091741490: (506999663d7cfe42e733a9b3, 3.6419387), (52d71ac611d2dae852a0be1f, 3.5957475), (4c6ce8d923c1a1cd4bdf1acf, 3.56859), (4b114284f964a520657923e3, 3.5639539), (4ac518d2f964a5203da720e3, 3.5426028), (4c52b7a4b6dabe9a24d2bb13, 3.5317323), (4ac518d1f964a520c3a620e3, 3.5263076), (4bcc08273740b7139c756365, 3.5263047), (4ac518cef964a52021a620e3, 3.5238943), (4ac518f4f964a520fbae20e3, 3.5166428)
34389238: (4ac518d3f964a52076a720e3, 3.7849581), (4acf10dbf964a5205cd220e3, 3.726046), (4c9c6a059c48236a1cb14dee, 3.6826832), (4ac518cef964a52021a620e3, 3.6710224), (4b0bf426f964a5200e3523e3, 3.6383412), (4ac518cef964a520f7a520e3, 3.6363766), (4d5ed23c149637047e12cf94, 3.6289697), (4ac518f7f964a520c6af20e3, 3.6163976), (4ac518f6f964a52052af20e3, 3.612219), (4c52b7a4b6dabe9a24d2bb13, 3.6086)
19884995: (4c9c6a059c48236a1cb14dee, 4.4960966), (4ac518d3f964a52076a720e3, 4.492294), (4ac518f6f964a52052af20e3, 4.4911027), (4b0bf426f964a5200e3523e3, 4.467887), (4ac518cef964a52021a620e3, 4.4373884), (4ac518d2f964a52026a720e3, 4.4353433), (4d5ed23c149637047e12cf94, 4.4334936), (4ac518d1f964a520c3a620e3, 4.3910966), (4bcc08273740b7139c756365, 4.385174), (4ac518f4f964a520fbae20e3, 4.3802457)
19342041: (4ac518d2f964a5203da720e3, 3.825264), (4ac518f6f964a52050af20e3, 3.7940724), (4ac518d1f964a520c3a620e3, 3.7937887), (4ae811e5f964a5200cae21e3, 3.7900825), (4ac518cef964a520f8a520e3, 3.7780876), (4b1c0375f964a520b30024e3, 3.7716699), (4ac518eff964a52064ad20e3, 3.7548168), (4acbc300f964a52058c520e3, 3.750523), (4bcc08273740b7139c756365, 3.7440307), (4ac518f3f964a5209fae20e3, 3.7414951)
235295015: (4c9c6a059c48236a1cb14dee, 5.348348), (4ac518d2f964a52026a720e3, 5.3472905), (4b1c0375f964a520b30024e3, 5.342553), (4ac518cef964a52021a620e3, 5.2966814), (4ac518d1f964a520c3a620e3, 5.28234), (4af47862f964a520d6f221e3, 5.2718167), (4ac518cef964a520f8a520e3, 5.2677994), (4ac518f6f964a52052af20e3, 5.246405), (4ac518d2f964a5203da720e3, 5.2314606), (4ba6419bf964a520b23f39e3, 5.2269998)
301338042: (4d64f88cd2906a310083e2cb, 4.571329), (4ac518d2f964a52026a720e3, 4.5346637), (4b1c0375f964a520b30024e3, 4.5054708), (4c9c6a059c48236a1cb14dee, 4.4936123), (4af47862f964a520d6f221e3, 4.4864316), (4ac518cef964a520f8a520e3, 4.46347), (4ac518d2f964a5203da720e3, 4.4626565), (4ac518d1f964a520c3a620e3, 4.457238), (4ac518cef964a52021a620e3, 4.440732), (4c513de4250dd13a41a4e17c, 4.422292)
274206365: (4ac518d0f964a52097a620e3, 4.4482765), (518b9f51498e94d9adcac6c1, 4.381624), (4ac518d2f964a5203da720e3, 4.3810816), (4b1028a6f964a5203e6a23e3, 4.371049), (4ae811e5f964a5200cae21e3, 4.344728), (4b7e5255f964a52076e92fe3, 4.342601), (4ac518d1f964a520c3a620e3, 4.33395), (5127fae2e4b0d9d0f75da670, 4.3179975), (4acbc300f964a52058c520e3, 4.3057175), (4b5061def964a520cb2127e3, 4.303334)
925084338: (4ac518eff964a52064ad20e3*, 4.984282), (506999663d7cfe42e733a9b3, 4.934609), (4bcc08273740b7139c756365, 4.934366), (4ac518cef964a52021a620e3, 4.9272285), (4af9a82df964a520fd1222e3, 4.925399), (4c9c6a059c48236a1cb14dee, 4.9196405), (4ac518cef964a520f8a520e3, 4.8991213), (4ac518f3f964a5209fae20e3, 4.863338), (4ac518d1f964a520c3a620e3, 4.8627515), (505b0a96e4b0597d277e6444, 4.844066)
2237590848: (4ac518eff964a52064ad20e3, 4.9197383), (4ac518cef964a520f8a520e3, 4.901676), (4ac518cef964a52021a620e3, 4.882811), (4ac518f4f964a520fbae20e3, 4.8471317), (4c52b7a4b6dabe9a24d2bb13, 4.8376126), (4ae811e5f964a5200cae21e3, 4.832877), (4e175b25183880768f35a7e5, 4.820058), (4b114284f964a520657923e3, 4.812103), (4ac518f6f964a52052af20e3, 4.805846), (4c6ce8d923c1a1cd4bdf1acf, 4.8045373)
88990973: (4ac518cef964a52021a620e3, 4.7171), (4af9a82df964a520fd1222e3, 4.714598), (4b114284f964a520657923e3, 4.70146), (4ae811e5f964a5200cae21e3, 4.6808505), (4ac518d2f964a5203da720e3, 4.6601706), (4c52b7a4b6dabe9a24d2bb13, 4.648381), (4ac518f6f964a52052af20e3, 4.6394987), (4ac518cef964a520f8a520e3, 4.6323395), (4af47862f964a520d6f221e3, 4.6301823), (4ac518d1f964a520c3a620e3, 4.6299148)
308525118: (4ac518d2f964a52026a720e3, 4.018796), (4c52b7a4b6dabe9a24d2bb13, 3.9882336), (4b1c0375f964a520b30024e3, 3.985168), (4af9a82df964a520fd1222e3, 3.9802468), (4ac518cef964a52021a620e3, 3.9398806), (4c9c6a059c48236a1cb14dee, 3.9172676), (4ac518eff964a52064ad20e3, 3.9073334), (4ac518d1f964a520c3a620e3, 3.9002492), (4d64f88cd2906a310083e2cb, 3.8976576), (4ac518f6f964a52052af20e3, 3.8901806)
17156521: (4c6ce8d923c1a1cd4bdf1acf, 4.2543306), (4ac518d2f964a5203da720e3, 4.252228), (4ac518cef964a52022a620e3, 4.24103), (52d71ac611d2dae852a0be1f, 4.2261925), (4ac518cef964a52021a620e3, 4.216656), (4b114284f964a520657923e3, 4.213361), (4c6950702c29d13ab5d50a41, 4.19557), (4ac518cef964a520f8a520e3, 4.193437), (4acbc300f964a52058c520e3, 4.179533), (4ca65075b7106dcb88cb5ca5, 4.171769)
118828496: (4ac518cef964a52021a620e3, 5.4760556), (4ac518cef964a520f8a520e3, 5.3593082), (4c6ce8d923c1a1cd4bdf1acf, 5.3570557), (4c9c6a059c48236a1cb14dee, 5.341616), (4ac518eff964a52064ad20e3, 5.312287), (4ae811e5f964a5200cae21e3, 5.302577), (4e4b9e2314958c3abfa956c7, 5.2949324), (4bcc08273740b7139c756365, 5.288739), (4ac518d3f964a52076a720e3, 5.286131), (4ac518f6f964a52052af20e3, 5.2766657)
45568474: (4ac518f3f964a5209fae20e3, 4.02396), (4bcc08273740b7139c756365, 4.003374), (4bed05629868a5937cdb5c46, 3.9783294), (4ac518cef964a52021a620e3, 3.9754806), (506999663d7cfe42e733a9b3, 3.956859), (4ac518eff964a52064ad20e3, 3.9066334), (505b0a96e4b0597d277e6444, 3.8923757), (4af9a82df964a520fd1222e3, 3.8760707), (4b114284f964a520657923e3, 3.872423), (4c6ce8d923c1a1cd4bdf1acf, 3.8693635)
33329240: (4ae2252ef964a5202c8b21e3, 3.55946), (4ac518d1f964a520c3a620e3, 3.549008), (4c9c6a059c48236a1cb14dee, 3.5306256), (4c6ce8d923c1a1cd4bdf1acf, 3.5293415), (4ac518f4f964a520fbae20e3, 3.5251813), (505b0a96e4b0597d277e6444, 3.4687688), (4ac518d2f964a5203da720e3, 3.4607), (4acbc300f964a52058c520e3, 3.4578831), (4c2f34e0a0ced13ac112106e, 3.4536855), (4ac518d0f964a52095a620e3, 3.4453173)
1344479857: (4ac518d2f964a5203da720e3, 4.794222), (4b1c0375f964a520b30024e3, 4.6841664), (4ac518d1f964a520c3a620e3, 4.6814985), (4af47862f964a520d6f221e3, 4.6718297), (4c9c6a059c48236a1cb14dee, 4.629942), (4ac518f7f964a520c6af20e3, 4.6268444), (4ac518cef964a52021a620e3, 4.607587), (4ac518d2f964a52026a720e3, 4.5907593), (4acbc300f964a52058c520e3, 4.568033), (4d5ed23c149637047e12cf94, 4.567168)
262113215: (4ae811e5f964a5200cae21e3, 4.836917), (4ac518cef964a520f8a520e3, 4.7594695), (4c9c6a059c48236a1cb14dee, 4.7559066), (4ac518cef964a52021a620e3, 4.7327642), (4ac518d1f964a520c3a620e3, 4.7089367), (4e4b9e2314958c3abfa956c7, 4.707737), (4ac518f6f964a52050af20e3, 4.706297), (4acbc300f964a52058c520e3, 4.689861), (4ac518eff964a52064ad20e3, 4.689501), (4ac518d2f964a5203da720e3, 4.640638)
396772437: (4ac518cef964a52021a620e3, 4.8811927), (4bcc08273740b7139c756365, 4.820375), (4ac518d0f964a52095a620e3, 4.802067), (4ac518d3f964a52076a720e3, 4.801821), (4b114284f964a520657923e3, 4.8004847), (4ac518f6f964a52052af20e3, 4.799465), (4ac518eff964a52064ad20e3, 4.7961), (4ba6419bf964a520b23f39e3, 4.7945514), (4c9c6a059c48236a1cb14dee, 4.778653), (4af47862f964a520d6f221e3, 4.7750645)
45661863: (4ac518eff964a52064ad20e3, 4.6509657), (4c9c6a059c48236a1cb14dee, 4.6087375), (4ac518cef964a520f8a520e3, 4.5608873), (4ac518cef964a52021a620e3, 4.551743), (4b1c0375f964a520b30024e3, 4.533578), (4ac518d1f964a520c3a620e3, 4.531442), (4bcc08273740b7139c756365, 4.514924), (4b114284f964a520657923e3, 4.5114803), (4ac518d1f964a520e6a620e3, 4.509384), (4ac518f6f964a52052af20e3, 4.4986887)
393290112: (4ac518cef964a52021a620e3, 4.220034), (4ac518cef964a520f8a520e3, 4.193017), (4ba6419bf964a520b23f39e3, 4.1745787), (4ae811e5f964a5200cae21e3, 4.173819), (4bc0d7c84cdfc9b658969321, 4.169523), (4ac518f6f964a52052af20e3, 4.1633897), (4ac518eff964a52064ad20e3, 4.148201), (4c9c6a059c48236a1cb14dee, 4.137058), (4ac518f6f964a52050af20e3, 4.10159), (4ac518d2f964a52026a720e3, 4.0965147)
22281367: (4ae02185f964a5203f7e21e3, 3.2119703), (4c53078afd2ea59379e5c927, 3.19094), (4ca65075b7106dcb88cb5ca5, 3.1872208), (4ae811e5f964a5200cae21e3, 3.1705496), (4ac518d2f964a5203da720e3, 3.1634727), (4d64f88cd2906a310083e2cb, 3.1524646), (4ac518d1f964a520c3a620e3, 3.149748), (4ac518cef964a520f7a520e3, 3.140171), (4b1c0375f964a520b30024e3, 3.1349652), (4ac518cef964a52021a620e3, 3.1056907)
305799997: (4b1c0375f964a520b30024e3, 5.7098694), (4c9c6a059c48236a1cb14dee, 5.662304), (4ac518cef964a52021a620e3, 5.627539), (4ac518cef964a520f8a520e3, 5.6071606), (4ac518d1f964a520c3a620e3, 5.592696), (4af47862f964a520d6f221e3, 5.584392), (4ac518d2f964a52026a720e3, 5.571536), (4ac518eff964a52064ad20e3, 5.5643206), (4ac518d2f964a5203da720e3, 5.5631614), (4c52b7a4b6dabe9a24d2bb13, 5.509132)
817841586: (4c6950702c29d13ab5d50a41, 4.605489), (4c513de4250dd13a41a4e17c, 4.5460706), (4c6ce8d923c1a1cd4bdf1acf, 4.538938), (4ac518cef964a52021a620e3, 4.522792), (4c52b7a4b6dabe9a24d2bb13, 4.5160055), (4ac518d3f964a52076a720e3, 4.5082097), (4ac518d0f964a52097a620e3, 4.499359), (52d71ac611d2dae852a0be1f, 4.4911027), (4af47862f964a520d6f221e3, 4.4518976), (4ac518cef964a520f8a520e3, 4.444872)
16660014: (4b1c0375f964a520b30024e3, 2.760347), (4ac518d2f964a5203da720e3, 2.7596018), (4ac518cef964a520f8a520e3, 2.74385), (4ac518d1f964a520c3a620e3, 2.7354136), (4ac518cef964a52021a620e3, 2.7305326), (4c9c6a059c48236a1cb14dee, 2.7301333), (4ac518eff964a52064ad20e3, 2.727969), (4ac518cef964a52022a620e3, 2.7208009), (4ca65075b7106dcb88cb5ca5, 2.7181246), (4f1205e9e4b04720456783a7, 2.7058458)
30173146: (4d5ed23c149637047e12cf94, 5.14379), (4bcc08273740b7139c756365, 5.1349835), (4c9c6a059c48236a1cb14dee, 5.0966506), (4af9a82df964a520fd1222e3, 5.040337), (4ac518f6f964a52052af20e3, 5.0276794), (4ac518d1f964a520e6a620e3, 5.0252423), (4ac518d1f964a520c3a620e3, 5.0238695), (4b0bf426f964a5200e3523e3, 5.0174174), (4b1c0375f964a520b30024e3, 4.996777), (4ac518eff964a52064ad20e3, 4.99639)
23640724: (4ac518d0f964a52095a620e3, 3.604858), (4ac518d2f964a5203da720e3, 3.564612), (4bcc08273740b7139c756365, 3.5634882), (4c9c6a059c48236a1cb14dee, 3.5347326), (4ac518d1f964a520e6a620e3, 3.5327516), (4ac518cef964a520f8a520e3, 3.524314), (4ac518cef964a52021a620e3, 3.5222273), (4b1c0375f964a520b30024e3, 3.5157206), (4d5ed23c149637047e12cf94, 3.5100906), (4ac518eff964a52064ad20e3, 3.5001373)
189194177: (4d5ed23c149637047e12cf94, 5.4201107), (4c9c6a059c48236a1cb14dee, 5.411983), (4ac518d0f964a52097a620e3, 5.410962), (4ac518d1f964a520c3a620e3, 5.386139), (4ac518f6f964a52052af20e3, 5.375288), (4ac518d2f964a5203da720e3, 5.36964), (4ac518d2f964a52026a720e3, 5.352778), (4af47862f964a520d6f221e3, 5.3526587), (4ac518cef964a52021a620e3, 5.305798), (4ac518f7f964a520c6af20e3, 5.2862897)
156399646: (4ac518d3f964a52076a720e3, 4.500408), (4c9c6a059c48236a1cb14dee, 4.498926), (4ac518cef964a52021a620e3, 4.47677), (4e175b25183880768f35a7e5, 4.4587245), (4ac518f4f964a520fbae20e3, 4.4461694), (4c6ce8d923c1a1cd4bdf1acf, 4.423811), (4ac518f6f964a52052af20e3, 4.4195237), (4ac518eff964a52064ad20e3, 4.4100943), (4c52b7a4b6dabe9a24d2bb13, 4.4009), (4d5ed23c149637047e12cf94, 4.400389)
299941034: (4ac518d3f964a52076a720e3, 5.1628895), (4d5ed23c149637047e12cf94, 5.124119), (4c9c6a059c48236a1cb14dee, 5.0985193), (4ac518f6f964a52052af20e3, 5.089852), (4c513de4250dd13a41a4e17c, 5.0809507), (4ac518cef964a52021a620e3, 5.071101), (4ac518f7f964a520c6af20e3, 5.0512857), (4c6ce8d923c1a1cd4bdf1acf, 5.045414), (4af47862f964a520d6f221e3, 5.0137076), (4bc0d7c84cdfc9b658969321, 5.0004487)
58176155: (4e175b25183880768f35a7e5, 4.0894003), (4b114284f964a520657923e3, 4.078965), (4ac518f4f964a520fbae20e3, 4.035039), (4ac518eff964a52064ad20e3, 4.0196905), (4c9c6a059c48236a1cb14dee, 4.0190787), (4acbc300f964a52058c520e3, 4.0168257), (505b0a96e4b0597d277e6444, 3.9904778), (4c6ce8d923c1a1cd4bdf1acf, 3.9851468), (4ac518f6f964a52052af20e3, 3.9847047), (4ac518cef964a52021a620e3, 3.9640214)
18168084: (4c9c6a059c48236a1cb14dee, 4.5809493), (4ac518d2f964a52026a720e3, 4.5679636), (4ac518d1f964a520c3a620e3, 4.5586696), (4ae811e5f964a5200cae21e3, 4.526501), (4ac518f6f964a52052af20e3, 4.51747), (4ac518cef964a52021a620e3, 4.491661), (4ac518e8f964a52075ab20e3, 4.4795437), (4ac518eff964a52064ad20e3, 4.476823), (4b2f71d7f964a52070eb24e3, 4.4605436), (4b1c0375f964a520b30024e3, 4.4444003)
20601224: (4ae811e5f964a5200cae21e3, 5.1441054), (4ac518cef964a52021a620e3, 5.069407), (4b114284f964a520657923e3, 4.9976444), (4ac518f6f964a52052af20e3, 4.9887395), (4ac518d2f964a52026a720e3, 4.9693832), (4ac518d1f964a520c3a620e3, 4.96534), (4c9c6a059c48236a1cb14dee, 4.9620023), (4acbc300f964a52058c520e3, 4.9614205), (4ac518cef964a520f8a520e3, 4.9586368), (4ba6419bf964a520b23f39e3, 4.955009)
215435356: (4b77eb6ff964a520c4ae2ee3, 3.7013903), (4ac518cef964a520f8a520e3, 3.6447332), (4e4b9e2314958c3abfa956c7, 3.596208), (4c6950702c29d13ab5d50a41, 3.5717602), (4af47862f964a520d6f221e3, 3.5691411), (4c9c6a059c48236a1cb14dee, 3.56576), (4b855193f964a520665631e3, 3.565582), (4c513de4250dd13a41a4e17c, 3.5570707), (4c56deb412f0d13a7bc105ad, 3.556474), (52d71ac611d2dae852a0be1f, 3.5549893)
340925944: (4ac518d3f964a52076a720e3, 4.4832296), (4c9c6a059c48236a1cb14dee, 4.4381523), (4d5ed23c149637047e12cf94, 4.427586), (4ac518f6f964a52052af20e3, 4.3986773), (4ac518cef964a52021a620e3, 4.3896055), (4ac518f7f964a520c6af20e3, 4.389527), (4ac518f4f964a520fbae20e3, 4.3790984), (4c6ce8d923c1a1cd4bdf1acf, 4.3596997), (4af47862f964a520d6f221e3, 4.3549604), (4c513de4250dd13a41a4e17c, 4.3511214)
78663638: (4ac518d2f964a52026a720e3, 4.7937846), (4af9a82df964a520fd1222e3, 4.759079), (4c52b7a4b6dabe9a24d2bb13, 4.736976), (4ac518f6f964a52052af20e3, 4.730458), (4c9c6a059c48236a1cb14dee, 4.7094913), (4af47862f964a520d6f221e3, 4.687139), (4ac518cef964a52021a620e3, 4.6817913), (4ac518d1f964a520c3a620e3, 4.6721725), (4ac518f4f964a520fbae20e3, 4.664475), (4ac518f0f964a520afad20e3, 4.6587586)
199314289: (4ac518cef964a52021a620e3, 3.553503), (4ac518f7f964a520c6af20e3, 3.5455954), (4bc0d7c84cdfc9b658969321, 3.5147867), (4ac518f3f964a5209fae20e3, 3.5122452), (4bcc08273740b7139c756365, 3.493088), (4ac518d2f964a5203da720e3, 3.491841), (4ac518f6f964a52052af20e3, 3.47847), (4ba6419bf964a520b23f39e3, 3.4630618), (4ae811e5f964a5200cae21e3, 3.4525297), (4ac518e8f964a52075ab20e3, 3.450763)
19118509: (4ac518f7f964a520c6af20e3, 4.530507), (4bcc08273740b7139c756365, 4.474356), (4ac518d2f964a5203da720e3, 4.4725204), (4bc0d7c84cdfc9b658969321, 4.4723363), (4d5ed23c149637047e12cf94, 4.4594054), (4ac518cef964a52021a620e3, 4.44189), (4af47862f964a520d6f221e3, 4.438984), (4c6ce8d923c1a1cd4bdf1acf, 4.432883), (4ac518f6f964a52052af20e3, 4.427399), (4ac518d3f964a52076a720e3, 4.413494)
92405424: (4acf10dbf964a5205cd220e3, 3.116073), (4ac518d0f964a52095a620e3, 3.1119065), (4c9c6a059c48236a1cb14dee, 3.097813), (4b1c0375f964a520b30024e3, 3.0747972), (505b0a96e4b0597d277e6444, 3.0519543), (4ac518d1f964a520c3a620e3, 3.0460048), (4ac518eff964a52064ad20e3, 3.033346), (4bcc08273740b7139c756365, 3.0228636), (4ac518cef964a520f7a520e3, 3.0113316), (4ac518cef964a52021a620e3, 3.0009482)
19074191: (4c9c6a059c48236a1cb14dee, 5.188484), (4ac518d1f964a520c3a620e3, 5.16823), (4b1c0375f964a520b30024e3, 5.0826645), (4ac518f6f964a52050af20e3, 5.0524244), (4ac518cef964a52021a620e3, 5.050187), (4ac518eff964a52064ad20e3, 5.0494084), (4ac518d2f964a5203da720e3, 5.0392275), (4acbc300f964a52058c520e3, 5.0163507), (4ac518e8f964a52075ab20e3, 5.0087376), (4ac518f4f964a520fbae20e3, 5.0079336)
328353227: (4ac518d0f964a52095a620e3, 5.041183), (4bcc08273740b7139c756365, 4.998077), (4d5ed23c149637047e12cf94, 4.9726415), (4ac518cef964a52021a620e3, 4.951665), (4c9c6a059c48236a1cb14dee, 4.9271417), (4ac518d3f964a52076a720e3, 4.920157), (4c6ce8d923c1a1cd4bdf1acf, 4.9158964), (4ac518f7f964a520c6af20e3, 4.915838), (4ac518d2f964a5203da720e3, 4.8938093), (4af47862f964a520d6f221e3, 4.8746037)
83448873: (4ac518cef964a52021a620e3, 4.4086666), (4b114284f964a520657923e3, 4.370533), (4ac518cef964a520f7a520e3, 4.363082), (4ac518eff964a52064ad20e3, 4.3572764), (4ac518d1f964a520c3a620e3, 4.3411665), (4b1c0375f964a520b30024e3, 4.3358645), (4c9c6a059c48236a1cb14dee, 4.3249965), (4ac518cef964a52009a620e3, 4.298298), (4ac518d2f964a5203da720e3, 4.295193), (4ac518d2f964a52026a720e3, 4.2813263)
